district,date,innov_full,innov_unc,innov_sent
Atlanta,1989-10-01,-0.631089151732072,-0.18333435603190434,-0.5844909258587732
Atlanta,1990-01-01,1.6126449554841884,-0.18333435603190434,1.6778245938929677
Atlanta,1990-04-01,-1.2496341955143784,-0.18333435603190434,-1.268313772065601
Atlanta,1990-07-01,-0.7118430327887556,-0.18333435603190434,-0.6655147559027895
Atlanta,1990-10-01,3.328379046526496,-0.18333435603190434,3.4059057678487976
Atlanta,1991-01-01,0.48947897132357715,-0.18333435603190434,0.435401760867801
Atlanta,1991-04-01,0.4933740892614457,-0.18333435603190434,0.4854962379489894
Atlanta,1991-07-01,-0.6903458231344007,-0.18333435603190434,-0.6987991709662037
Atlanta,1991-10-01,-0.4259760269451776,2.0589176319744307,-0.3957444509070327
Atlanta,1992-01-01,-1.0082076993501286,-0.7346615038997987,-0.9779474369762414
Atlanta,1992-04-01,-0.5300669357148037,-0.9909292180177729,-0.4765756727296352
Atlanta,1992-07-01,0.4497920262121916,2.4326262966421535,0.0657176019862662
Atlanta,1992-10-01,-1.6094838022603477,-0.826549361877781,-1.3571273001829893
Atlanta,1993-01-01,0.4336742437804773,-1.1255283616820844,0.4986252992924842
Atlanta,1993-04-01,-0.7895756809148664,3.867185364237604,-1.4465092801129524
Atlanta,1993-07-01,-0.16308413127986243,-1.1792801715351975,0.2611068364173777
Atlanta,1993-10-01,-0.7129513620432927,-1.6422153970386346,-0.6948287835090251
Atlanta,1994-01-01,1.0522411512226488,-0.18333435603190434,1.1112526109234824
Atlanta,1994-04-01,0.13848559512030384,-0.18333435603190434,0.14470110074022147
Atlanta,1994-07-01,0.6270984684136369,-0.18333435603190434,0.6490819083959615
Atlanta,1994-10-01,0.4551494992792209,-0.18333435603190434,0.46366247908522246
Atlanta,1995-01-01,-0.8911905406777971,-0.18333435603190434,-0.8917252156845934
Atlanta,1995-04-01,0.9100509469487518,-0.18333435603190434,0.9605119842003695
Atlanta,1995-07-01,-1.1866789293137057,-0.18333435603190434,-1.1910955439641149
Atlanta,1995-10-01,-0.6700833475304051,-0.18333435603190434,-0.6221231140955887
Atlanta,1996-01-01,-0.2585649836024096,-0.18333435603190434,-0.20869282620641497
Atlanta,1996-04-01,-0.0662718335293719,-0.18333435603190434,-0.02464292357089605
Atlanta,1996-07-01,0.18082839437093184,-0.18333435603190434,0.2164409697360146
Atlanta,1996-10-01,0.30494396887687536,-0.18333435603190434,0.3318164925993768
Atlanta,1997-01-01,1.0074439962102228,-0.18333435603190434,1.032780716918439
Atlanta,1997-04-01,-0.08095427882960735,-0.18333435603190434,-0.08617059153772356
Atlanta,1997-07-01,-0.07930769011139177,-0.18333435603190434,-0.061455707916440505
Atlanta,1997-10-01,0.29752740364217906,-0.18333435603190434,0.323974853018812
Atlanta,1998-01-01,0.7467472083347894,-0.18333435603190434,0.7687672616426077
Atlanta,1998-04-01,0.33975284463456096,-0.18333435603190434,0.34426577480449344
Atlanta,1998-07-01,-2.0849518337131165,-0.18333435603190434,-2.092262159416476
Atlanta,1998-10-01,1.138873617846101,-0.18333435603190434,1.2248777832698023
Atlanta,1999-01-01,0.16655862986393988,-0.18333435603190434,0.1764472029163917
Atlanta,1999-04-01,-0.41058906656693245,-0.18333435603190434,-0.39537620478350943
Atlanta,1999-07-01,-0.19851178052262408,-0.18333435603190434,-0.1653755447411994
Atlanta,1999-10-01,-1.1974696537876506,-0.18333435603190434,-1.1730013360888696
Atlanta,2000-01-01,0.13496673137626444,-0.18333435603190434,0.19789395578067737
Atlanta,2000-04-01,0.23402672187673038,-0.18333435603190434,0.2693372493225579
Atlanta,2000-07-01,-0.2803598171080572,-0.18333435603190434,-0.25888457539165943
Atlanta,2000-10-01,0.09716068050660538,-0.18333435603190434,0.1317016300622065
Atlanta,2001-01-01,-0.3976752330146158,-0.18333435603190434,-0.37507293330281394
Atlanta,2001-04-01,1.22321543478773,-0.18333435603190434,1.2698230360412686
Atlanta,2001-07-01,0.7994177095371676,-0.18333435603190434,0.8008672643506247
Atlanta,2001-10-01,1.2193090333988708,-0.18333435603190434,1.2235336922169289
Atlanta,2002-01-01,-1.009989487010578,-0.18333435603190434,-1.036600583254026
Atlanta,2002-04-01,-0.8921039406544589,-0.18333435603190434,-0.8604206153595133
Atlanta,2002-07-01,-0.47391050606670265,-0.18333435603190434,-0.425682851339635
Atlanta,2002-10-01,-0.3039969387856444,-0.18333435603190434,-0.259313830653961
Atlanta,2003-01-01,-0.30950336724815436,-0.18333435603190434,-0.2697795738871683
Atlanta,2003-04-01,-0.28478201899548794,-0.18333435603190434,-0.2461744106320544
Atlanta,2003-07-01,0.45468844822996224,-0.18333435603190434,0.497606352047207
Atlanta,2003-10-01,-0.3924020121621693,-0.18333435603190434,-0.37705395681150794
Atlanta,2004-01-01,-0.019461687888114743,-0.18333435603190434,0.015803596414057288
Atlanta,2004-04-01,-0.9841865809031065,-0.18333435603190434,-0.9625652519632806
Atlanta,2004-07-01,0.19250875162652104,-0.18333435603190434,0.2486772965071591
Atlanta,2004-10-01,-0.192923912125037,-0.18333435603190434,-0.164863635926269
Atlanta,2005-01-01,-0.6080476589370268,-0.18333435603190434,-0.5788092665923774
Atlanta,2005-04-01,-0.8567406239977277,-0.18333435603190434,-0.8175232310165036
Atlanta,2005-07-01,0.35355381560264165,-0.18333435603190434,0.4125317326871183
Atlanta,2005-10-01,-1.0706834492956345,-0.18333435603190434,-1.0524547313161279
Atlanta,2006-01-01,0.28112480042019955,1.3115003026389855,0.3408973594673799
Atlanta,2006-04-01,-0.06336031684132254,-0.5508857879438339,-0.03573092062655793
Atlanta,2006-07-01,-0.9148755973197883,-0.7217309306891501,-0.8918308987441799
Atlanta,2006-10-01,-0.07678256006995425,-0.18333435603190434,-0.02427949794253228
Atlanta,2007-01-01,-0.8340672741462676,-0.18333435603190434,-0.8038316306209072
Atlanta,2007-04-01,0.373461596079522,-0.18333435603190434,0.4301107740674047
Atlanta,2007-07-01,-0.319154761864791,-0.18333435603190434,-0.2967653186827259
Atlanta,2007-10-01,-0.4097514065323126,-0.18333435603190434,-0.3768307740195929
Atlanta,2008-01-01,0.36751540611533484,-0.18333435603190434,0.4109841560147922
Atlanta,2008-04-01,-0.1639877661093589,-0.18333435603190434,-0.14452464248349906
Atlanta,2008-07-01,0.349945506913688,-0.18333435603190434,0.38235755449275943
Atlanta,2008-10-01,1.4095937314447735,-0.18333435603190434,1.4375696219399838
Atlanta,2009-01-01,-0.7334034961925584,-0.18333435603190434,-0.7548218325475075
Atlanta,2009-04-01,0.7813934083053002,-0.18333435603190434,0.8205600540760292
Atlanta,2009-07-01,0.038666168226416324,-0.18333435603190434,0.043088703380294864
Atlanta,2009-10-01,0.5894396918536465,-0.18333435603190434,0.6119981486452778
Atlanta,2010-01-01,0.0189470965228817,-0.18333435603190434,0.025039332957025213
Atlanta,2010-04-01,-0.5372666131043143,2.6070236734870904,-0.9903001353271987
Atlanta,2010-07-01,-0.7948261144160427,-0.8694303622675063,-0.5053379643349796
Atlanta,2010-10-01,-0.1680959290217783,2.698228817152218,-0.7801058466131415
Atlanta,2011-01-01,-1.329308633288453,-1.1389680790029213,-0.9413689123805775
Atlanta,2011-04-01,0.35694224792732465,4.230080444690496,-0.5607591384241863
Atlanta,2011-07-01,0.3900731026690386,2.8053658443823335,0.22011309194478812
Atlanta,2011-10-01,-0.2712928338516176,-3.3634174895720075,0.13221027995727416
Atlanta,2012-01-01,-0.763902042218241,-0.16477340324509623,-1.0239840307616919
Atlanta,2012-04-01,0.19603214368180202,1.0515697435360796,0.12191443283817252
Atlanta,2012-07-01,-0.42467014774234063,0.33072340840488174,-0.5059245094794996
Atlanta,2012-10-01,-0.2838902515728183,0.35660715291915146,-0.3648963794221969
Atlanta,2013-01-01,-0.10696244072360739,2.9681259966484785,-0.6167074672259802
Atlanta,2013-04-01,0.2543308744897702,3.0854551569920456,-0.14576518606372504
Atlanta,2013-07-01,-0.5416938142957998,-0.8329989258763487,-0.42860862952497325
Atlanta,2013-10-01,0.2128981966933654,-0.773234631905562,0.14805019436131708
Atlanta,2014-01-01,-0.1544758555658838,-1.3021616540242764,0.012007856162009823
Atlanta,2014-04-01,-0.9786454196431977,-0.7706760738398089,-0.9617782812877879
Atlanta,2014-07-01,-0.5113577727619748,-0.18333435603190434,-0.46069751302260964
Atlanta,2014-10-01,-0.12800043392578148,-0.18333435603190434,-0.07990858619583276
Atlanta,2015-01-01,-0.7885298287058449,-0.18333435603190434,-0.756547795837003
Atlanta,2015-04-01,1.0870403282710221,-0.18333435603190434,1.1483456787691328
Atlanta,2015-07-01,0.050172852323193344,-0.18333435603190434,0.05535589933171978
Atlanta,2015-10-01,-0.09310486720848124,-0.18333435603190434,-0.07416052336580929
Atlanta,2016-01-01,1.1594167599003244,-0.18333435603190434,1.1941003978648548
Atlanta,2016-04-01,-0.4196472176570111,-0.18333435603190434,-0.4297471554133363
Atlanta,2016-07-01,-0.2505268538217997,-0.18333435603190434,-0.22495602433840484
Atlanta,2016-10-01,-0.25151126353270187,-0.18333435603190434,-0.22179175195349007
Atlanta,2017-01-01,-0.5479666312054784,-0.18333435603190434,-0.5178155671335661
Atlanta,2017-04-01,-0.40593036202673016,-0.18333435603190434,-0.3651039428574457
Atlanta,2017-07-01,-0.4630454550183648,-0.18333435603190434,-0.4234417035208105
Atlanta,2017-10-01,-0.6197340777957298,-0.18333435603190434,-0.5794301060681749
Atlanta,2018-01-01,-0.5280747027713624,-0.18333435603190434,-0.4820536497895653
Atlanta,2018-04-01,-0.8901674101563652,-0.18333435603190434,-0.8478194414804654
Atlanta,2018-07-01,-0.7223741523791233,-0.18333435603190434,-0.6686621879952852
Atlanta,2018-10-01,0.18879625476311954,-0.18333435603190434,0.2478635303818963
Atlanta,2019-01-01,-0.418529999854737,-0.18333435603190434,-0.38942893021441083
Atlanta,2019-04-01,-0.42821829497701464,-0.18333435603190434,-0.38994979970344745
Atlanta,2019-07-01,-1.094665152297146,-0.18333435603190434,-1.0596812245176013
Atlanta,2019-10-01,-0.38897792308307194,-0.18333435603190434,-0.32932473386089955
Atlanta,2020-01-01,0.6230957427395157,-0.18333435603190434,0.6768123714903103
Atlanta,2020-04-01,2.2839081266520562,1.6104672343731636,2.318968851862304
Atlanta,2020-07-01,-0.6095138378013247,-0.6243960743262199,-0.6527440178531799
Atlanta,2020-10-01,-0.6436908038076256,-0.8294102456205992,-0.6254118304534823
Atlanta,2021-01-01,0.1738922265626193,-0.18333435603190434,0.2148941407422847
Atlanta,2021-04-01,0.1336131281060108,0.9581757469531389,0.15898785954769884
Atlanta,2021-07-01,-1.1207020128068854,-0.4640099949464687,-1.1070495932035533
Atlanta,2021-10-01,0.09223194984435767,-0.5944735584974374,0.14892130368855544
Atlanta,2022-01-01,-0.18726459521995728,1.0723267572516433,-0.36682870020409686
Atlanta,2022-04-01,-0.11681522351037775,-0.49207755883792526,0.03294762775636166
Atlanta,2022-07-01,-1.2927185045669032,-0.6355874787439908,-1.2748377554283266
Atlanta,2022-10-01,0.06988129494586531,1.6104672343731636,-0.16574202971067054
Atlanta,2023-01-01,-0.21184983222034623,1.468372447813026,-0.3621356096485716
Atlanta,2023-04-01,-0.09599519939804119,2.841554793981192,-0.5742498929733635
Atlanta,2023-07-01,-0.4522915553148076,-1.966233569905451,-0.04351480619941413
Atlanta,2023-10-01,-0.16497702490869048,-1.6908447650721923,-0.1404154642076955
Atlanta,2024-01-01,1.9224902797859205,-0.18333435603190434,1.9728414317693832
Atlanta,2024-04-01,-0.6480286003375922,1.9094341661073417,-0.676740846903679
Atlanta,2024-07-01,-0.5974834722286367,0.5577547525749419,-0.7829285466642651
Atlanta,2024-10-01,0.2815300482256746,-1.2458327633580693,0.44104758924491194
Atlanta,2025-01-01,0.9175177286391535,3.4453111394275395,0.6791981155037045
Atlanta,2025-04-01,0.020070208277872058,1.7780056412124596,-0.0684338663337417
Atlanta,2025-07-01,1.474398119535871,5.453946620297996,1.0725523229702618
Atlanta,2025-10-01,-0.813694517361961,-1.3840959344037869,-0.8391230099390453
Boston,1970-10-01,-0.2675306992274004,1.1022507220684847,-0.26971980798453105
Boston,1971-01-01,-0.44243699373456846,-0.5359849734781803,-0.4629772883660569
Boston,1971-04-01,-0.8057906343708404,-0.5496030359468256,-0.7940527638189028
Boston,1971-07-01,-0.9383371184045608,-0.2109123311317904,-0.9253313988567461
Boston,1971-10-01,-0.12842763110793415,1.3095922567843175,-0.4027395019917884
Boston,1972-01-01,1.6530541583527545,-0.5873122327960312,1.7936248518982005
Boston,1972-04-01,-1.6678746575377996,-0.6030805156544625,-1.6268052473853603
Boston,1972-07-01,-0.5531559376421027,-0.2109123311317904,-0.5593269932338212
Boston,1972-10-01,-0.6974393039895399,-0.2109123311317904,-0.6485175500927308
Boston,1973-01-01,0.3376850790107857,-0.2109123311317904,0.39851741103520955
Boston,1973-04-01,1.7514412281326395,1.394064733890768,1.5216221980964437
Boston,1973-07-01,-0.5195798164287578,-0.6082233384440445,-0.46988156220896293
Boston,1973-10-01,-0.055498158361722436,-0.6248676370168333,0.001215362525065814
Boston,1974-01-01,0.3985369769736446,-0.2109123311317904,0.45859007599830365
Boston,1974-04-01,0.30907834140673707,-0.2109123311317904,0.357072781173921
Boston,1974-07-01,-0.07549036923857542,-0.2109123311317904,-0.044393761195458174
Boston,1974-10-01,2.5835130017988295,-0.2109123311317904,2.6992223504021444
Boston,1975-01-01,0.6236590711852449,-0.2109123311317904,0.684186209571198
Boston,1975-04-01,-0.44483275600999295,-0.2109123311317904,-0.4692773281804977
Boston,1975-07-01,-0.6138995242662093,-0.2109123311317904,-0.6093051487009385
Boston,1975-10-01,-0.6615418348040447,-0.2109123311317904,-0.6412931675524377
Boston,1976-01-01,-0.8965584016346296,-0.2109123311317904,-0.8746966151841057
Boston,1976-04-01,-0.24954838233694646,-0.2109123311317904,-0.20328571149011523
Boston,1976-07-01,-0.6253640979052962,-0.2109123311317904,-0.5849634347609107
Boston,1976-10-01,-1.1056500490846155,-0.2109123311317904,-1.092063069320397
Boston,1977-01-01,-1.1573059027109287,-0.2109123311317904,-1.138338627353578
Boston,1977-04-01,-0.74776970866725,-0.2109123311317904,-0.7073558857435647
Boston,1977-07-01,-1.0210529094173255,-0.2109123311317904,-0.986681996747819
Boston,1977-10-01,0.33338274545255836,-0.2109123311317904,0.40412074066777237
Boston,1978-01-01,-0.9413737717297755,-0.2109123311317904,-0.9059679944716624
Boston,1978-04-01,1.926779779720498,-0.2109123311317904,2.0265729665515906
Boston,1978-07-01,-1.5992234500178755,-0.2109123311317904,-1.5881602647892776
Boston,1978-10-01,-1.0625875955438262,-0.2109123311317904,-1.0916893717111436
Boston,1979-01-01,-0.8889552888049743,-0.2109123311317904,-0.8461550603938166
Boston,1979-04-01,-0.48285433299190017,-0.2109123311317904,-0.43909521407097535
Boston,1979-07-01,-0.5789208077129897,-0.2109123311317904,-0.5341783935724057
Boston,1979-10-01,-0.7920074295814821,-0.2109123311317904,-0.7630704195392012
Boston,1980-01-01,-1.126986612731416,-0.2109123311317904,-1.1071091965829813
Boston,1980-04-01,-0.530126974297154,-0.2109123311317904,-0.48819442579222727
Boston,1980-07-01,-1.0499035139876969,-0.2109123311317904,-1.017485640199581
Boston,1980-10-01,-1.0317304868734052,-0.2109123311317904,-1.009347580727744
Boston,1981-01-01,-0.8511259235120282,-0.2109123311317904,-0.8129596612268779
Boston,1981-04-01,0.4728296550427765,-0.2109123311317904,0.552235731975282
Boston,1981-07-01,-0.7225157458531364,-0.2109123311317904,-0.6832775811781732
Boston,1981-10-01,-0.8225361909137013,-0.2109123311317904,-0.8125000463825228
Boston,1982-01-01,-0.29062175292178394,-0.2109123311317904,-0.243043445313592
Boston,1982-04-01,-0.11582358026972224,-0.2109123311317904,-0.06223889414653822
Boston,1982-07-01,-0.09122744996083468,-0.2109123311317904,-0.04450221801146508
Boston,1982-10-01,0.5711891361200074,-0.2109123311317904,0.6349815019864997
Boston,1983-01-01,-1.021907388113584,-0.2109123311317904,-1.0104536069841195
Boston,1983-04-01,-0.9604927722028439,-0.2109123311317904,-0.9606924766934891
Boston,1983-07-01,0.994059518795299,-0.2109123311317904,1.085430984221458
Boston,1983-10-01,-1.5232894043526926,-0.2109123311317904,-1.5121294145221855
Boston,1984-01-01,-1.070392070520289,-0.2109123311317904,-1.0791927272925215
Boston,1984-04-01,-0.8573680170285155,-0.2109123311317904,-0.8135756342813864
Boston,1984-07-01,-1.071400270309422,-0.2109123311317904,-1.0435910354277733
Boston,1984-10-01,-0.8329362056503339,-0.2109123311317904,-0.7966895449765867
Boston,1985-01-01,-1.321854969688479,-0.2109123311317904,-1.2980633003225943
Boston,1985-04-01,2.343059993980438,-0.2109123311317904,2.4789970040298432
Boston,1985-07-01,-0.43869369643999984,-0.2109123311317904,-0.3813462655311974
Boston,1985-10-01,-0.47766145530941645,-0.2109123311317904,-0.49245192123896
Boston,1986-01-01,0.4214038405037773,-0.2109123311317904,0.48423113000643714
Boston,1986-04-01,-0.40722135890831446,-0.2109123311317904,-0.3746629139644934
Boston,1986-07-01,-0.9139164234216095,-0.2109123311317904,-0.9090732127055446
Boston,1986-10-01,1.2973039461393552,-0.2109123311317904,1.3869125792236767
Boston,1987-01-01,-1.5653497365541713,-0.2109123311317904,-1.5569254234338423
Boston,1987-04-01,-0.7351162791873765,-0.2109123311317904,-0.7406996949708217
Boston,1987-07-01,0.07494384929665486,-0.2109123311317904,0.1483856416310516
Boston,1987-10-01,3.3098161568814084,-0.2109123311317904,3.469458530907304
Boston,1988-01-01,-1.1291553189351407,-0.2109123311317904,-1.120646016884914
Boston,1988-04-01,1.2342463011748783,-0.2109123311317904,1.2518864569901198
Boston,1988-07-01,0.7357948762066354,-0.2109123311317904,0.81684830526493
Boston,1988-10-01,0.5971593555705184,-0.2109123311317904,0.6264303078518311
Boston,1989-01-01,-0.8583209743238635,-0.2109123311317904,-0.8596799907186752
Boston,1989-04-01,1.4689979273365334,-0.2109123311317904,1.539491843949018
Boston,1989-07-01,-0.38765852252078026,-0.2109123311317904,-0.345984093313757
Boston,1989-10-01,1.323433784700177,-0.2109123311317904,1.3765603035902074
Boston,1990-01-01,-0.7664206189045848,-0.2109123311317904,-0.7434454621454727
Boston,1990-04-01,1.5415124324048528,-0.2109123311317904,1.6021780021843266
Boston,1990-07-01,-1.219137590176295,-0.2109123311317904,-1.2039824938846906
Boston,1990-10-01,0.10942757907305967,-0.2109123311317904,0.12097452212537958
Boston,1991-01-01,1.501994885125309,-0.2109123311317904,1.6127699589034077
Boston,1991-04-01,1.5398050425200138,-0.2109123311317904,1.6250681517454852
Boston,1991-07-01,-1.4969942677793509,-0.2109123311317904,-1.5305050783856895
Boston,1991-10-01,0.25206141245763597,-0.2109123311317904,0.26786674423511775
Boston,1992-01-01,0.9409881681108271,-0.2109123311317904,1.034278398113117
Boston,1992-04-01,1.220243426844283,-0.2109123311317904,1.2925417268702877
Boston,1992-07-01,-0.8929024073910398,1.5946868670185876,-0.8965806905684502
Boston,1992-10-01,0.3102135299528377,-0.6578872143580764,0.3346550235006329
Boston,1993-01-01,-1.3306614523719091,-0.6766120502524636,-1.3193103305709606
Boston,1993-04-01,-0.8840213750101167,-0.2109123311317904,-0.8798573361692753
Boston,1993-07-01,0.1711305780138902,-0.2109123311317904,0.24373407626472707
Boston,1993-10-01,-0.9852923524961417,-0.2109123311317904,-0.9577141958412148
Boston,1994-01-01,-1.4746810646313726,-0.2109123311317904,-1.4794727001164663
Boston,1994-04-01,1.0832755480610246,-0.2109123311317904,1.1796218020550109
Boston,1994-07-01,1.4527630112012786,-0.2109123311317904,1.5700993113598567
Boston,1994-10-01,4.7101332900434,-0.2109123311317904,4.884747091387006
Boston,1995-01-01,-2.003253925311454,-0.2109123311317904,-2.051584360302606
Boston,1995-04-01,-1.1789877415046985,-0.2109123311317904,-1.2714067076046487
Boston,1995-07-01,1.0919854960843556,-0.2109123311317904,1.194570099522169
Boston,1995-10-01,-0.9777164066047623,-0.2109123311317904,-0.9550634173438605
Boston,1996-01-01,-0.5329332323727458,-0.2109123311317904,-0.5259867199475681
Boston,1996-04-01,-0.4608888305863594,-0.2109123311317904,-0.4158731865930292
Boston,1996-07-01,-0.08444506405992934,-0.2109123311317904,-0.036794552696571246
Boston,1996-10-01,1.702417724200189,-0.2109123311317904,1.8091936402943603
Boston,1997-01-01,-0.7323690119311661,-0.2109123311317904,-0.7110673225253646
Boston,1997-04-01,1.0722277604674137,-0.2109123311317904,1.1156679799196296
Boston,1997-07-01,-1.4011964760643987,-0.2109123311317904,-1.393067643326792
Boston,1997-10-01,1.4450040212613935,-0.2109123311317904,1.5076555933891658
Boston,1998-01-01,-0.33707086813011977,-0.2109123311317904,-0.2805061205156435
Boston,1998-04-01,-0.5959634544060236,-0.2109123311317904,-0.6031072581010406
Boston,1998-07-01,-0.199605415547234,-0.2109123311317904,-0.15801848010785935
Boston,1998-10-01,1.305752643665582,1.852629609611499,0.9537537368022734
Boston,1999-01-01,-0.25123379357587106,-0.7217407691046887,-0.17536434555945968
Boston,1999-04-01,-0.278195858823153,-0.7431405815554168,-0.20607295261990416
Boston,1999-07-01,-0.3842864092414158,-0.2109123311317904,-0.3524458414931461
Boston,1999-10-01,0.3305757916964747,-0.2109123311317904,0.38425605942067464
Boston,2000-01-01,0.4076134154988595,-0.2109123311317904,0.4692231746009408
