date,district,value,n_docs,n_sections
1981-10-01,San Francisco,0.045505964623611686,17,6
1981-10-01,St. Louis,0.036309523809523805,2,1
1982-01-01,Atlanta,0.13877118644067798,2,1
1982-01-01,Boston,0.03077940577940578,8,4
1982-01-01,Chicago,0.05699112238427394,2,1
1982-01-01,Cleveland,0.08470149253731343,2,1
1982-01-01,Dallas,0.04028132992327366,2,1
1982-01-01,Kansas City,0.0,2,1
1982-01-01,Minneapolis,0.01380952380952381,10,4
1982-01-01,New York,0.04497863247863247,13,6
1982-01-01,Philadelphia,0.02,10,5
1982-01-01,Richmond,0.022222222222222223,12,4
1982-01-01,San Francisco,0.09284504063797804,14,5
1982-01-01,St. Louis,0.06756756756756757,2,1
1982-04-01,Atlanta,0.15550921861281825,2,1
1982-04-01,Boston,0.03649068322981367,7,4
1982-04-01,Chicago,0.07179663345929234,2,1
1982-04-01,Cleveland,0.08086124401913874,2,1
1982-04-01,Dallas,0.07347826086956522,2,1
1982-04-01,Kansas City,0.01818181818181818,2,1
1982-04-01,Minneapolis,0.03076923076923077,13,4
1982-04-01,New York,0.06845238095238095,12,4
1982-04-01,Philadelphia,0.013888888888888888,8,4
1982-04-01,Richmond,0.03598484848484849,12,4
1982-04-01,San Francisco,0.06303418803418803,13,5
1982-04-01,St. Louis,0.07045454545454546,2,1
1982-07-01,Atlanta,0.10084745762711865,2,1
1982-07-01,Boston,0.03904637775605518,6,3
1982-07-01,Chicago,0.03667781493868451,2,1
1982-07-01,Cleveland,0.11622596153846154,2,1
1982-07-01,Dallas,0.11215415019762845,2,1
1982-07-01,Kansas City,0.008620689655172414,2,1
1982-07-01,Minneapolis,0.015151515151515152,6,4
1982-07-01,New York,0.05372405372405372,13,4
1982-07-01,Philadelphia,0.009090909090909092,11,5
1982-07-01,Richmond,0.029558404558404555,12,4
1982-07-01,San Francisco,0.07955007711586659,20,5
1982-07-01,St. Louis,0.03896103896103896,7,5
1982-10-01,Atlanta,0.09520123839009287,2,1
1982-10-01,Boston,0.058371735791090625,3,3
1982-10-01,Chicago,0.05336105336105336,2,1
1982-10-01,Cleveland,0.13778882808733556,7,5
1982-10-01,Dallas,0.09289965986394558,2,1
1982-10-01,Kansas City,0.0,2,1
1982-10-01,Minneapolis,0.025,10,4
1982-10-01,New York,0.07338217338217337,13,4
1982-10-01,Philadelphia,0.0,9,5
1982-10-01,Richmond,0.0438034188034188,13,4
1982-10-01,San Francisco,0.08768037518037518,18,5
1982-10-01,St. Louis,0.025708635464733027,2,1
1983-01-01,Atlanta,0.03561368209255533,2,1
1983-01-01,Boston,0.016123882503192848,6,3
1983-01-01,Chicago,0.019836328055506138,2,1
1983-01-01,Cleveland,0.10476190476190475,2,1
1983-01-01,Dallas,0.050228937728937724,14,5
1983-01-01,Kansas City,0.0,2,1
1983-01-01,Minneapolis,0.04007177033492823,11,4
1983-01-01,New York,0.04047619047619048,12,4
1983-01-01,Philadelphia,0.0,10,5
1983-01-01,Richmond,0.016666666666666666,12,4
1983-01-01,San Francisco,0.014285714285714287,14,5
1983-01-01,St. Louis,0.04034690799396681,2,1
1983-04-01,Atlanta,0.0,1,1
1983-04-01,Boston,0.016666666666666666,4,4
1983-04-01,Chicago,0.016666666666666666,1,1
1983-04-01,Cleveland,0.05,1,1
1983-04-01,Dallas,0.019230769230769232,1,1
1983-04-01,Kansas City,0.0,1,1
1983-04-01,Minneapolis,0.018518518518518517,6,4
1983-04-01,New York,0.02040816326530612,7,4
1983-04-01,Philadelphia,0.03636363636363636,5,5
1983-04-01,Richmond,0.0,5,3
1983-04-01,San Francisco,0.019267676767676767,18,6
1983-04-01,St. Louis,0.075,1,1
1983-07-01,Atlanta,0.039027680411276106,3,1
1983-07-01,Boston,0.06562881562881563,13,6
1983-07-01,Chicago,0.03980671175648267,3,1
1983-07-01,Cleveland,0.09443592846577921,3,1
1983-07-01,Dallas,0.029545122129589,3,1
1983-07-01,Kansas City,0.0,3,1
1983-07-01,Minneapolis,0.08813701652190496,8,5
1983-07-01,New York,0.07723901098901098,20,6
1983-07-01,Philadelphia,0.005347593582887701,17,5
1983-07-01,Richmond,0.04807692307692308,13,4
1983-07-01,San Francisco,0.029232804232804235,18,5
1983-07-01,St. Louis,0.04492753623188405,23,5
1983-10-01,Atlanta,0.015772478887232988,2,1
1983-10-01,Boston,0.0,10,5
1983-10-01,Chicago,0.04985754985754986,3,2
1983-10-01,Cleveland,0.085995085995086,2,1
1983-10-01,Dallas,0.0,2,1
1983-10-01,Kansas City,0.0,2,1
1983-10-01,Minneapolis,0.09155320922478466,2,1
1983-10-01,New York,0.05555555555555556,10,4
1983-10-01,Philadelphia,0.008333333333333333,10,5
1983-10-01,Richmond,0.022817460317460316,8,4
1983-10-01,San Francisco,0.05476190476190477,14,5
1983-10-01,St. Louis,0.06333333333333332,15,6
1984-01-01,Atlanta,0.02210526315789474,2,1
1984-01-01,Boston,0.013157894736842105,8,5
1984-01-01,Chicago,0.02112676056338028,2,1
1984-01-01,Cleveland,0.07107843137254902,2,1
1984-01-01,Dallas,0.03244176458462173,14,5
1984-01-01,Kansas City,0.0,2,1
1984-01-01,Minneapolis,0.045454545454545456,11,6
1984-01-01,New York,0.030000000000000006,10,3
1984-01-01,Philadelphia,0.0,9,5
1984-01-01,Richmond,0.0,10,4
1984-01-01,San Francisco,0.025974025974025976,1,1
1984-01-01,St. Louis,0.06241830065359477,17,6
1984-04-01,Atlanta,0.06269384138236597,2,1
1984-04-01,Boston,0.011904761904761904,7,4
1984-04-01,Chicago,0.028815580286168523,2,1
1984-04-01,Cleveland,0.14695071010860483,9,6
1984-04-01,Dallas,0.02254305977710233,2,1
1984-04-01,Kansas City,0.0,2,1
1984-04-01,Minneapolis,0.09999999999999999,12,5
1984-04-01,New York,0.07079365079365078,10,3
1984-04-01,Philadelphia,0.0,10,5
1984-04-01,Richmond,0.0,11,5
1984-04-01,San Francisco,0.06052310262836578,19,5
1984-04-01,St. Louis,0.06025641025641026,13,5
1984-07-01,Atlanta,0.03425253991291727,2,1
1984-07-01,Boston,0.007518796992481203,7,4
1984-07-01,Chicago,0.040825522710886804,2,1
1984-07-01,Cleveland,0.06296296296296296,2,1
1984-07-01,Dallas,0.011363636363636364,2,1
1984-07-01,Kansas City,0.0,2,1
1984-07-01,Minneapolis,0.05714285714285714,12,4
1984-07-01,New York,0.09305555555555556,10,4
1984-07-01,Philadelphia,0.0,6,5
1984-07-01,Richmond,0.0,11,4
1984-07-01,San Francisco,0.06653439153439153,12,5
1984-07-01,St. Louis,0.03076923076923077,13,6
1984-10-01,Atlanta,0.04595959595959596,2,1
1984-10-01,Boston,0.013605442176870748,7,4
1984-10-01,Chicago,0.01938793253347244,2,1
1984-10-01,Cleveland,0.09074074074074075,15,7
1984-10-01,Dallas,0.011111111111111112,2,1
1984-10-01,Kansas City,0.0,2,1
1984-10-01,Minneapolis,0.15927128427128426,11,5
1984-10-01,New York,0.025,10,3
1984-10-01,Philadelphia,0.0,10,5
1984-10-01,Richmond,0.018518518518518517,12,4
1984-10-01,San Francisco,0.036502849002849,12,5
1984-10-01,St. Louis,0.07142857142857142,14,5
1985-01-01,Atlanta,0.06270903010033445,2,1
1985-01-01,Boston,0.0,7,4
1985-01-01,Chicago,0.02976190476190476,2,1
1985-01-01,Cleveland,0.13313492063492063,12,6
1985-01-01,Dallas,0.01020408163265306,2,1
1985-01-01,Kansas City,0.017543859649122806,2,1
1985-01-01,Minneapolis,0.09722222222222222,12,5
1985-01-01,New York,0.11916666666666667,10,3
1985-01-01,Philadelphia,0.0,9,5
1985-01-01,Richmond,0.022727272727272724,11,4
1985-01-01,San Francisco,0.11591810966810967,12,5
1985-01-01,St. Louis,0.0,10,4
1985-04-01,Atlanta,0.027796495956873314,2,1
1985-04-01,Boston,0.10133287764866712,7,4
1985-04-01,Chicago,0.030962529939512037,3,2
1985-04-01,Cleveland,0.08833533413365346,7,6
1985-04-01,Dallas,0.0,2,1
1985-04-01,Kansas City,0.0,2,1
1985-04-01,Minneapolis,0.11832611832611833,11,5
1985-04-01,New York,0.045396825396825394,10,4
1985-04-01,Philadelphia,0.0,10,5
1985-04-01,Richmond,0.009615384615384616,13,5
1985-04-01,San Francisco,0.05396825396825397,9,5
1985-04-01,St. Louis,0.125,13,5
1985-07-01,Atlanta,0.05660377358490566,1,1
1985-07-01,Boston,0.031043956043956045,8,5
1985-07-01,Chicago,0.025755369493993447,4,2
1985-07-01,Cleveland,0.08652988403211417,2,1
1985-07-01,Dallas,0.04183006535947713,2,1
1985-07-01,Kansas City,0.0,2,1
1985-07-01,Minneapolis,0.13636363636363635,11,5
1985-07-01,New York,0.034999999999999996,10,4
1985-07-01,Philadelphia,0.0,11,4
1985-07-01,Richmond,0.03958333333333333,12,4
1985-07-01,San Francisco,0.040625,12,5
1985-07-01,St. Louis,0.045454545454545456,11,5
1985-10-01,Atlanta,0.08641284061216872,2,1
1985-10-01,Boston,0.036765703432370095,9,5
1985-10-01,Chicago,0.017857142857142856,2,1
1985-10-01,Cleveland,0.09858934169278996,2,1
1985-10-01,Dallas,0.011111111111111112,2,1
1985-10-01,Kansas City,0.0,2,1
1985-10-01,Minneapolis,0.10912698412698413,12,5
1985-10-01,New York,0.03888888888888888,10,4
1985-10-01,Philadelphia,0.04343434343434343,11,4
1985-10-01,Richmond,0.06558441558441558,11,4
1985-10-01,San Francisco,0.03839787663317075,13,5
1985-10-01,St. Louis,0.05782312925170068,7,5
1986-01-01,Atlanta,0.06834809395456296,2,1
1986-01-01,Boston,0.05333196215549157,8,5
1986-01-01,Chicago,0.05,2,1
1986-01-01,Cleveland,0.09980106100795756,2,1
1986-01-01,Dallas,0.012195121951219513,2,1
1986-01-01,Kansas City,0.0,2,1
1986-01-01,Minneapolis,0.10454545454545454,11,5
1986-01-01,New York,0.04125874125874126,10,4
1986-01-01,Philadelphia,0.025252525252525252,8,4
1986-01-01,Richmond,0.011904761904761904,12,4
1986-01-01,San Francisco,0.034027777777777775,12,5
1986-01-01,St. Louis,0.05902777777777777,12,5
1986-04-01,Atlanta,0.10505319148936171,2,1
1986-04-01,Boston,0.032467532467532464,10,5
1986-04-01,Chicago,0.00625,2,1
1986-04-01,Cleveland,0.0633289124668435,2,1
1986-04-01,Dallas,0.04886363636363636,2,1
1986-04-01,Kansas City,0.009615384615384616,2,1
1986-04-01,Minneapolis,0.10218855218855218,12,4
1986-04-01,New York,0.07333333333333333,10,4
1986-04-01,Philadelphia,0.057886904761904764,8,4
1986-04-01,Richmond,0.008264462809917356,11,4
1986-04-01,San Francisco,0.053030303030303025,11,5
1986-04-01,St. Louis,0.057692307692307696,13,5
1986-07-01,Atlanta,0.09886621315192744,3,1
1986-07-01,Boston,0.01871657754010695,8,5
1986-07-01,Chicago,0.031932773109243695,2,1
1986-07-01,Cleveland,0.0869047619047619,5,4
1986-07-01,Dallas,0.025,2,1
1986-07-01,Kansas City,0.0,2,1
1986-07-01,Minneapolis,0.06428571428571428,12,4
1986-07-01,New York,0.050505050505050504,11,4
1986-07-01,Philadelphia,0.0,9,4
1986-07-01,Richmond,0.011111111111111112,12,4
1986-07-01,San Francisco,0.029166666666666667,28,6
1986-07-01,St. Louis,0.07509157509157509,13,5
1986-10-01,Atlanta,0.07422088572990705,2,1
1986-10-01,Boston,0.0762844611528822,8,5
1986-10-01,Chicago,0.0259915611814346,2,1
1986-10-01,Cleveland,0.08234126984126984,12,6
1986-10-01,Dallas,0.0,2,1
1986-10-01,Kansas City,0.0,2,1
1986-10-01,Minneapolis,0.09404761904761905,14,6
1986-10-01,New York,0.059253246753246745,10,4
1986-10-01,Philadelphia,0.02222222222222222,8,4
1986-10-01,Richmond,0.014285714285714287,14,5
1986-10-01,San Francisco,0.023809523809523808,24,5
1986-10-01,St. Louis,0.07692307692307693,13,5
1987-01-01,Atlanta,0.05491698595146871,2,1
1987-01-01,Boston,0.0,8,5
1987-01-01,Chicago,0.05203653788559449,9,5
1987-01-01,Cleveland,0.09107142857142858,12,6
1987-01-01,Dallas,0.011627906976744186,2,1
1987-01-01,Kansas City,0.0,2,1
1987-01-01,Minneapolis,0.08846153846153845,13,5
1987-01-01,New York,0.07445887445887446,11,4
1987-01-01,Philadelphia,0.0,9,5
1987-01-01,Richmond,0.02,10,4
1987-01-01,San Francisco,0.047839506172839504,18,5
1987-01-01,St. Louis,0.05714285714285714,11,5
1987-04-01,Atlanta,0.043859649122807015,2,1
1987-04-01,Boston,0.023809523809523808,9,6
1987-04-01,Chicago,0.0512568306010929,2,1
1987-04-01,Cleveland,0.05347222222222222,12,6
1987-04-01,Dallas,0.011627906976744186,2,1
1987-04-01,Kansas City,0.0,2,1
1987-04-01,Minneapolis,0.1371794871794872,10,4
1987-04-01,New York,0.08333333333333333,10,4
1987-04-01,Philadelphia,0.007407407407407408,9,5
1987-04-01,Richmond,0.027243589743589744,12,5
1987-04-01,San Francisco,0.046785714285714285,10,5
1987-04-01,St. Louis,0.10416666666666667,12,5
1987-07-01,Atlanta,0.033620450125034736,2,1
1987-07-01,Boston,0.0386904761904762,7,4
1987-07-01,Chicago,0.03698752228163993,2,1
1987-07-01,Cleveland,0.11547619047619048,14,6
1987-07-01,Dallas,0.021831988609397245,2,1
1987-07-01,Kansas City,0.0,2,1
1987-07-01,Minneapolis,0.11666666666666665,11,4
1987-07-01,New York,0.06285714285714286,10,4
1987-07-01,Philadelphia,0.027065527065527065,9,5
1987-07-01,Richmond,0.00641025641025641,13,5
1987-07-01,San Francisco,0.016995614035087717,16,5
1987-07-01,St. Louis,0.18834175084175084,12,6
1987-10-01,Atlanta,0.015873015873015872,2,1
1987-10-01,Boston,0.13275401069518716,7,4
1987-10-01,Chicago,0.007246376811594203,2,1
1987-10-01,Cleveland,0.07727272727272728,11,6
1987-10-01,Dallas,0.045454545454545456,1,1
1987-10-01,Kansas City,0.0,1,1
1987-10-01,Minneapolis,0.12,5,4
1987-10-01,New York,0.05655594405594405,10,4
1987-10-01,Philadelphia,0.0,8,4
1987-10-01,Richmond,0.019230769230769232,13,4
1987-10-01,San Francisco,0.05052631578947368,5,5
1987-10-01,St. Louis,0.11224489795918367,7,4
1988-01-01,Atlanta,0.008928571428571428,2,1
1988-01-01,Boston,0.019444444444444445,8,4
1988-01-01,Chicago,0.04931865828092243,9,6
1988-01-01,Cleveland,0.09285714285714285,11,6
1988-01-01,Dallas,0.023268398268398268,2,1
1988-01-01,Kansas City,0.0,2,1
1988-01-01,Minneapolis,0.1010989010989011,13,5
1988-01-01,New York,0.09845238095238096,10,4
1988-01-01,Philadelphia,0.018648018648018648,9,5
1988-01-01,Richmond,0.017992424242424244,12,4
1988-01-01,San Francisco,0.032871972318339104,17,6
1988-01-01,St. Louis,0.05555555555555555,12,5
1988-04-01,Atlanta,0.009615384615384616,2,1
1988-04-01,Boston,0.08726076555023923,8,5
1988-04-01,Chicago,0.01,2,1
1988-04-01,Cleveland,0.09130952380952381,10,5
1988-04-01,Dallas,0.023255813953488372,2,1
1988-04-01,Kansas City,0.0,2,1
1988-04-01,Minneapolis,0.1282828282828283,11,5
1988-04-01,New York,0.07242424242424242,10,4
1988-04-01,Philadelphia,0.0,8,4
1988-04-01,Richmond,0.004273504273504274,18,5
1988-04-01,San Francisco,0.013186813186813187,21,6
1988-04-01,St. Louis,0.10662670662670663,11,6
1988-07-01,Atlanta,0.044444444444444446,2,1
1988-07-01,Boston,0.06489898989898989,6,3
1988-07-01,Chicago,0.025240384615384616,2,1
1988-07-01,Cleveland,0.1115909090909091,10,5
1988-07-01,Dallas,0.02127659574468085,2,1
1988-07-01,Kansas City,0.0,2,1
1988-07-01,Minneapolis,0.125,11,5
1988-07-01,New York,0.07777777777777778,9,4
1988-07-01,Philadelphia,0.0,9,4
1988-07-01,Richmond,0.0,14,4
1988-07-01,San Francisco,0.04172619047619048,20,6
1988-07-01,St. Louis,0.059065934065934064,13,5
1988-10-01,Atlanta,0.020833333333333332,2,1
1988-10-01,Boston,0.06770833333333333,8,5
1988-10-01,Chicago,0.019230769230769232,2,1
1988-10-01,Cleveland,0.06484848484848485,10,5
1988-10-01,Dallas,0.052500000000000005,2,1
1988-10-01,Kansas City,0.0,2,1
1988-10-01,Minneapolis,0.1400462962962963,12,5
1988-10-01,New York,0.01,10,4
1988-10-01,Philadelphia,0.0,8,4
1988-10-01,Richmond,0.03268398268398268,14,4
1988-10-01,San Francisco,0.031746031746031744,14,6
1988-10-01,St. Louis,0.05123966942148761,11,5
1989-01-01,Atlanta,0.020833333333333332,2,1
1989-01-01,Boston,0.024725274725274724,6,3
1989-01-01,Chicago,0.015749007936507936,2,1
1989-01-01,Cleveland,0.10000000000000002,6,5
1989-01-01,Dallas,0.02291666666666667,2,1
1989-01-01,Kansas City,0.0,2,1
1989-01-01,Minneapolis,0.13787878787878788,10,5
1989-01-01,New York,0.05686868686868687,10,4
1989-01-01,Philadelphia,0.0,9,5
1989-01-01,Richmond,0.029848783694937542,13,4
1989-01-01,San Francisco,0.01541221935958778,19,5
1989-01-01,St. Louis,0.0369047619047619,14,6
1989-04-01,Atlanta,0.011363636363636364,2,1
1989-04-01,Boston,0.08601270053475936,8,5
1989-04-01,Chicago,0.04265873015873016,2,1
1989-04-01,Cleveland,0.022727272727272728,2,1
1989-04-01,Dallas,0.04324699352451434,2,1
1989-04-01,Kansas City,0.0,2,1
1989-04-01,Minneapolis,0.1111111111111111,9,5
1989-04-01,New York,0.08477272727272726,10,4
1989-04-01,Philadelphia,0.0,9,5
1989-04-01,Richmond,0.037273242630385485,14,5
1989-04-01,San Francisco,0.0065359477124183,17,5
1989-04-01,St. Louis,0.13141025641025642,13,6
1989-07-01,Atlanta,0.011627906976744186,2,1
1989-07-01,Boston,0.034276589423648245,8,4
1989-07-01,Chicago,0.017857142857142856,2,1
1989-07-01,Cleveland,0.0,2,1
1989-07-01,Dallas,0.009433962264150943,2,1
1989-07-01,Kansas City,0.0,2,1
1989-07-01,Minneapolis,0.1789772727272727,8,4
1989-07-01,New York,0.0748299319727891,7,4
1989-07-01,Philadelphia,0.027777777777777776,9,4
1989-07-01,Richmond,0.00984848484848485,16,4
1989-07-01,San Francisco,0.015599694423223833,25,6
1989-07-01,St. Louis,0.1630050505050505,12,6
1989-10-01,Atlanta,0.010416666666666666,2,1
1989-10-01,Boston,0.08509832272990167,10,5
1989-10-01,Chicago,0.03182202196564348,2,1
1989-10-01,Cleveland,0.0125,2,1
1989-10-01,Dallas,0.032377428307123035,2,1
1989-10-01,Kansas City,0.0,2,1
1989-10-01,Minneapolis,0.04097222222222222,12,5
1989-10-01,New York,0.10018592677345538,8,4
1989-10-01,Philadelphia,0.03566919191919192,8,4
1989-10-01,Richmond,0.009572649572649573,15,5
1989-10-01,San Francisco,0.0035390199637023593,29,6
1989-10-01,St. Louis,0.15584935897435898,12,6
1990-01-01,Atlanta,0.06350267379679145,2,1
1990-01-01,Boston,0.024891774891774892,7,4
1990-01-01,Chicago,0.010638297872340425,2,1
1990-01-01,Cleveland,0.0,8,2
1990-01-01,Dallas,0.01020408163265306,2,1
1990-01-01,Kansas City,0.0,2,1
1990-01-01,Minneapolis,0.05026455026455026,9,5
1990-01-01,New York,0.15134920634920634,10,4
1990-01-01,Philadelphia,0.010416666666666666,8,4
1990-01-01,Richmond,0.007692307692307693,13,4
1990-01-01,San Francisco,0.014047619047619047,25,6
1990-01-01,St. Louis,0.10863095238095238,12,6
1990-04-01,Atlanta,0.02282051282051282,2,1
1990-04-01,Boston,0.09023569023569022,9,5
1990-04-01,Chicago,0.0,2,1
1990-04-01,Cleveland,0.02720199190787426,15,5
1990-04-01,Dallas,0.0,2,1
1990-04-01,Kansas City,0.0,2,1
1990-04-01,Minneapolis,0.07083333333333333,10,5
1990-04-01,New York,0.08816239316239316,10,4
1990-04-01,Philadelphia,0.06913580246913581,9,5
1990-04-01,Richmond,0.0,7,3
1990-04-01,San Francisco,0.014779202279202278,24,6
1990-04-01,St. Louis,0.05242905242905243,9,5
1990-07-01,Atlanta,0.013513513513513514,2,1
1990-07-01,Boston,0.011578947368421053,8,4
1990-07-01,Chicago,0.056239737274220034,2,1
1990-07-01,Cleveland,0.0,5,2
1990-07-01,Dallas,0.008333333333333333,2,1
1990-07-01,Kansas City,0.0,2,1
1990-07-01,Minneapolis,0.075,10,5
1990-07-01,New York,0.15555555555555556,10,4
1990-07-01,Philadelphia,0.04583333333333334,8,4
1990-07-01,Richmond,0.0,14,3
1990-07-01,San Francisco,0.028797289666854884,23,6
1990-07-01,St. Louis,0.14513888888888887,10,6
1990-10-01,Atlanta,0.10602910602910603,2,1
1990-10-01,Boston,0.05,8,5
1990-10-01,Chicago,0.008771929824561403,2,1
1990-10-01,Cleveland,0.020112994350282486,5,2
1990-10-01,Dallas,0.017767295597484276,2,1
1990-10-01,Kansas City,0.008771929824561403,2,1
1990-10-01,Minneapolis,0.05227272727272727,10,5
1990-10-01,New York,0.24226190476190473,10,4
1990-10-01,Philadelphia,0.07827068764568765,8,4
1990-10-01,Richmond,0.03293650793650794,14,4
1990-10-01,San Francisco,0.019626464070908515,27,6
1990-10-01,St. Louis,0.0787878787878788,11,5
1991-01-01,Atlanta,0.0867109634551495,2,1
1991-01-01,Boston,0.08199546485260771,7,4
1991-01-01,Chicago,0.0,2,1
1991-01-01,Cleveland,0.08584169453734672,5,2
1991-01-01,Dallas,0.017391304347826087,5,3
1991-01-01,Kansas City,0.0,2,1
1991-01-01,Minneapolis,0.04004329004329004,9,5
1991-01-01,New York,0.16154729109274565,11,4
1991-01-01,Philadelphia,0.017424242424242425,10,5
1991-01-01,Richmond,0.0,16,4
1991-01-01,San Francisco,0.02548309178743961,23,7
1991-01-01,St. Louis,0.08624065328610783,11,5
1991-04-01,Atlanta,0.07518796992481203,2,1
1991-04-01,Boston,0.090625,8,5
1991-04-01,Chicago,0.015384615384615385,2,1
1991-04-01,Cleveland,0.059803921568627454,2,1
1991-04-01,Dallas,0.01020408163265306,2,1
1991-04-01,Kansas City,0.0,2,1
1991-04-01,Minneapolis,0.11564935064935064,10,5
1991-04-01,New York,0.15656565656565655,11,5
1991-04-01,Philadelphia,0.0,8,4
1991-04-01,Richmond,0.012254901960784312,17,4
1991-04-01,San Francisco,0.017803030303030303,22,6
1991-04-01,St. Louis,0.06222222222222222,10,5
1991-07-01,Atlanta,0.04111295681063123,2,1
1991-07-01,Boston,0.01111111111111111,10,5
1991-07-01,Chicago,0.015625,2,1
1991-07-01,Cleveland,0.022474747474747474,2,1
1991-07-01,Dallas,0.02040816326530612,1,1
1991-07-01,Kansas City,0.03571428571428571,8,5
1991-07-01,Minneapolis,0.18680555555555556,12,5
1991-07-01,New York,0.1634199134199134,10,4
1991-07-01,Philadelphia,0.013888888888888888,9,5
1991-07-01,Richmond,0.02412280701754386,19,4
1991-07-01,San Francisco,0.022222222222222223,14,6
1991-07-01,St. Louis,0.03409090909090909,9,5
1991-10-01,Atlanta,0.02976190476190476,2,1
1991-10-01,Boston,0.053968253968253964,7,4
1991-10-01,Chicago,0.0,3,1
1991-10-01,Cleveland,0.01909090909090909,2,1
1991-10-01,Dallas,0.01838731443994602,2,1
1991-10-01,Kansas City,0.0,2,1
1991-10-01,Minneapolis,0.2078754578754579,13,5
1991-10-01,New York,0.16674603174603175,10,4
1991-10-01,Philadelphia,0.011363636363636364,8,4
1991-10-01,Richmond,0.0373015873015873,15,4
1991-10-01,San Francisco,0.05945886362553029,18,6
1991-10-01,St. Louis,0.12166999666999666,11,6
1992-01-01,Atlanta,0.010416666666666666,2,1
1992-01-01,Boston,0.06670329670329671,10,5
1992-01-01,Chicago,0.08377049180327868,2,1
1992-01-01,Cleveland,0.0,2,1
1992-01-01,Dallas,0.018518518518518517,2,1
1992-01-01,Kansas City,0.0,2,1
1992-01-01,Minneapolis,0.18095238095238092,10,5
1992-01-01,New York,0.11337662337662338,10,4
1992-01-01,Philadelphia,0.025,9,5
1992-01-01,Richmond,0.03958333333333333,16,4
1992-01-01,San Francisco,0.055952380952380955,24,6
1992-01-01,St. Louis,0.059704184704184704,11,6
1992-04-01,Atlanta,0.011904761904761904,2,1
1992-04-01,Boston,0.08095238095238096,7,4
1992-04-01,Chicago,0.017857142857142856,2,1
1992-04-01,Cleveland,0.03397147147147147,3,1
1992-04-01,Dallas,0.007692307692307693,2,1
1992-04-01,Kansas City,0.0,2,1
1992-04-01,Minneapolis,0.075,10,5
1992-04-01,New York,0.11016955266955267,10,4
1992-04-01,Philadelphia,0.012345679012345678,9,5
1992-04-01,Richmond,0.0,16,4
1992-04-01,San Francisco,0.06528706179441474,24,7
1992-04-01,St. Louis,0.05802469135802468,9,4
1992-07-01,Atlanta,0.03645833333333333,2,1
1992-07-01,Boston,0.025122549019607844,8,5
1992-07-01,Chicago,0.05733580508474576,2,1
1992-07-01,Cleveland,0.007936507936507936,3,2
1992-07-01,Dallas,0.03273809523809524,7,5
1992-07-01,Kansas City,0.0,2,1
1992-07-01,Minneapolis,0.17263544536271808,11,6
1992-07-01,New York,0.16777777777777778,10,4
1992-07-01,Philadelphia,0.0101010101010101,11,5
1992-07-01,Richmond,0.0319327731092437,17,4
1992-07-01,San Francisco,0.08215939153439153,24,7
1992-07-01,St. Louis,0.09027777777777776,10,5
1992-10-01,Atlanta,0.0,2,1
1992-10-01,Boston,0.05555555555555556,11,5
1992-10-01,Chicago,0.016464237516869096,2,1
1992-10-01,Cleveland,0.010638297872340425,2,1
1992-10-01,Dallas,0.010416666666666666,2,1
1992-10-01,Kansas City,0.0,2,1
1992-10-01,Minneapolis,0.13484848484848486,11,6
1992-10-01,New York,0.10021645021645022,11,4
1992-10-01,Philadelphia,0.023863636363636365,8,4
1992-10-01,Richmond,0.017543859649122806,19,4
1992-10-01,San Francisco,0.03892781195412774,24,6
1992-10-01,St. Louis,0.09104938271604938,9,4
1993-01-01,Atlanta,0.029411764705882353,2,1
1993-01-01,Boston,0.005555555555555555,10,5
1993-01-01,Chicago,0.04210992907801418,2,1
1993-01-01,Cleveland,0.0310805173133083,2,1
1993-01-01,Dallas,0.02459016393442623,2,1
1993-01-01,Kansas City,0.0,2,1
1993-01-01,Minneapolis,0.09523809523809525,9,5
1993-01-01,New York,0.13667303284950344,10,4
1993-01-01,Philadelphia,0.0,9,5
1993-01-01,Richmond,0.021568627450980395,17,4
1993-01-01,San Francisco,0.08767299619572347,22,6
1993-01-01,St. Louis,0.16385575209104622,11,6
1993-04-01,Atlanta,0.016129032258064516,2,1
1993-04-01,Boston,0.01753246753246753,11,5
1993-04-01,Chicago,0.008771929824561403,2,1
1993-04-01,Cleveland,0.011627906976744186,2,1
1993-04-01,Dallas,0.00819672131147541,2,1
1993-04-01,Kansas City,0.0,2,1
1993-04-01,Minneapolis,0.097993672993673,12,6
1993-04-01,New York,0.1630952380952381,10,4
1993-04-01,Philadelphia,0.02142857142857143,8,4
1993-04-01,Richmond,0.049686716791979946,19,4
1993-04-01,San Francisco,0.09354737854737855,15,5
1993-04-01,St. Louis,0.05771604938271605,9,4
1993-07-01,Atlanta,0.02369281045751634,2,1
1993-07-01,Boston,0.0415266106442577,10,5
1993-07-01,Chicago,0.00819672131147541,2,1
1993-07-01,Cleveland,0.011363636363636364,2,1
1993-07-01,Dallas,0.03125,2,1
1993-07-01,Kansas City,0.0,2,1
1993-07-01,Minneapolis,0.043333333333333335,15,6
1993-07-01,New York,0.12555555555555556,10,4
1993-07-01,Philadelphia,0.031746031746031744,9,5
1993-07-01,Richmond,0.0303030303030303,22,4
1993-07-01,San Francisco,0.05236146206734442,15,5
1993-07-01,St. Louis,0.006802721088435374,7,4
1993-10-01,Atlanta,0.014705882352941176,2,1
1993-10-01,Boston,0.012987012987012986,11,5
1993-10-01,Chicago,0.054835493519441676,2,1
