date,district,bbui_loo,bbui_loo_z,n_donors,bbui_innov_own
1989-01-01,Dallas,-0.1289489671880886,-0.29753800133468783,11,-0.6840564424029714
1989-01-01,Kansas City,-0.16442287555422352,-0.3789427859116755,11,-0.293843450375487
1989-01-01,Minneapolis,-0.2737919729123601,-0.6299207079925164,11,0.9092166205640154
1989-01-01,New York,-0.238053655279278,-0.5479091625479683,11,0.516095126600112
1989-01-01,Philadelphia,-0.1420122814219751,-0.3275154222068186,11,-0.5403599858302198
1989-01-01,Richmond,-0.19522269036497208,-0.44962155814624677,11,0.0449545125427472
1989-01-01,San Francisco,-0.11005540199733338,-0.25418144224426137,11,-0.8918856595012788
1989-01-01,St. Louis,-0.14509434763072857,-0.33458808341984425,11,-0.5064572575339318
1989-04-01,Atlanta,0.37112935273746783,0.8500312905797147,11,-0.7867599085561182
1989-04-01,Boston,0.16606045856540863,0.37944347202814904,11,1.468997927336533
1989-04-01,Chicago,0.22942200256822973,0.5248442208483435,11,0.7720209433055006
1989-04-01,Cleveland,0.42217515822181734,0.967170139677583,11,-1.3482637688839627
1989-04-01,Dallas,0.25217563204961163,0.5770587749132331,11,0.5217310190103001
1989-04-01,Kansas City,0.3263187656301377,0.7472008904842204,11,-0.293843450375487
1989-04-01,Minneapolis,0.3017743778241378,0.6908769415891819,11,-0.0238551845094881
1989-04-01,New York,0.17012937288222865,0.38878073168401384,11,1.4242398698515126
1989-04-01,Philadelphia,0.34872935976238617,0.7986282541890776,11,-0.5403599858302198
1989-04-01,Richmond,0.27648214802392396,0.6328368604933079,11,0.2543593432928647
1989-04-01,San Francisco,0.3868085503343332,0.8860115859996387,11,-0.959231082121637
1989-04-01,St. Louis,0.044457792956345325,0.1003922128400479,11,2.8066272490362296
1989-07-01,Atlanta,0.09961894279062239,0.22697486826475988,11,-0.5683597398772448
1989-07-01,Boston,0.08319155939458021,0.18927765168754684,11,-0.3876585225207806
1989-07-01,Chicago,0.10490261391731216,0.2390997264958997,11,-0.6264801222708324
1989-07-01,Cleveland,0.16749630052438183,0.3827384121895325,11,-1.3150106749485988
1989-07-01,Dallas,0.15626997063490075,0.3569764646530204,11,-1.1915210461643069
1989-07-01,Kansas City,0.07466291647228075,0.16970629990250857,11,-0.293843450375487
1989-07-01,Minneapolis,-0.17513435844948433,-0.4035232733107244,11,2.4539265737639293
1989-07-01,New York,0.03446749253201207,0.07746667992418198,11,0.1483062129674688
1989-07-01,Philadelphia,-0.03655270676364559,-0.0855089912256293,11,0.929528405219703
1989-07-01,Richmond,0.13993537559139121,0.3194921768507033,11,-1.011840500685702
1989-07-01,San Francisco,0.06939473719004065,0.15761699203269655,11,-0.2358934782708457
1989-07-01,St. Louis,-0.19080421301479064,-0.43948212853681606,11,2.6262949739822985
1989-10-01,Atlanta,0.017774711710723482,0.039160434874366344,11,-0.6310891517320725
1989-10-01,Boston,-0.1599091916012991,-0.3685848781772351,11,1.323433784700176
1989-10-01,Chicago,-0.040631347320741584,-0.09486857045469241,11,0.0113774976140433
1989-10-01,Cleveland,-0.016713202929250916,-0.03998171187754923,11,-0.2517220906923541
1989-10-01,Dallas,-0.0694928846293303,-0.1610994239292216,11,0.3288544080085191
1989-10-01,Kansas City,-0.01288398841260247,-0.031194510320575592,11,-0.293843450375487
1989-10-01,Minneapolis,0.1871209035187299,0.4277725415748611,11,-2.4938972616201434
1989-10-01,New York,-0.1191698963163757,-0.27509719358780743,11,0.8753015365660188
1989-10-01,Philadelphia,-0.11441623892659801,-0.2641885998187296,11,0.8230113052784642
1989-10-01,Richmond,0.019616788847629418,0.043387595043928466,11,-0.6513520002380377
1989-10-01,San Francisco,0.03995935169857117,0.09006928372432278,11,-0.875120191598397
1989-10-01,St. Louis,-0.16682232855357002,-0.38444900057791387,11,1.399478291175156
1990-01-01,Atlanta,-0.36218946729964224,-0.8327734332538751,11,1.6126449554841882
1990-01-01,Boston,-0.14591077871884453,-0.3364616124419095,11,-0.7664206189045866
1990-01-01,Chicago,-0.1431885389475873,-0.3302146734280607,11,-0.7963652563884166
1990-01-01,Cleveland,-0.15783513548279646,-0.36382537748211374,11,-0.6352526945011157
1990-01-01,Dallas,-0.1409642473289379,-0.3251104154426223,11,-0.8208324641935598
1990-01-01,Kansas City,-0.18887233949421722,-0.43504890550006725,11,-0.293843450375487
1990-01-01,Minneapolis,-0.12512441057015428,-0.2887614886264729,11,-0.9950706685401794
1990-01-01,New York,-0.42562107346232153,-0.9783349592563125,11,2.31039262327366
1990-01-01,Philadelphia,-0.1340811577723145,-0.3093152451783854,11,-0.8965464493164168
1990-01-01,Richmond,-0.1608290578588847,-0.37069576806750393,11,-0.6023195483641445
1990-01-01,San Francisco,-0.19167621791119577,-0.44148318717431606,11,-0.263000787788723
1990-01-01,St. Louis,-0.1951467599649801,-0.44944731464901505,11,-0.2248248251970954
1990-04-01,Atlanta,-0.08369113770550501,-0.1936812787704249,11,-1.249634195514377
1990-04-01,Boston,-0.3374317402436169,-0.7759599179002751,11,1.5415124324048537
1990-04-01,Chicago,-0.09757039836806362,-0.22553111647824398,11,-1.0969623282262324
1990-04-01,Cleveland,-0.218772506188734,-0.5036631840131952,11,0.2362608578011419
1990-04-01,Dallas,-0.09248753511320636,-0.2138670679605186,11,-1.1528738240296623
1990-04-01,Kansas City,-0.17058120544540412,-0.39307479282141206,11,-0.293843450375487
1990-04-01,Minneapolis,-0.26057470485980233,-0.5995899971103199,11,0.6960850431828937
1990-04-01,New York,-0.11371741207719444,-0.2625849465492573,11,-0.9193451774257932
1990-04-01,Philadelphia,-0.43552115179980944,-1.0010534524102235,11,2.6204959595229713
1990-04-01,Richmond,-0.11537066168524551,-0.26637878924643993,11,-0.9011594317372316
1990-04-01,San Francisco,-0.17110201006669365,-0.3942699243971379,11,-0.2881145995413022
1990-04-01,St. Louis,-0.07341624672165685,-0.1701026733779984,11,-1.362657996336707
1990-07-01,Atlanta,0.36609795125185157,0.8384853354560348,11,-0.7118430327887557
1990-07-01,Boston,0.41221563828708246,0.9443152411868577,11,-1.2191375901762955
1990-07-01,Chicago,0.14910051353152445,0.34052414411899484,11,1.675128782134843
1990-07-01,Cleveland,0.37463530209016155,0.8580766699849994,11,-0.805753892010165
1990-07-01,Dallas,0.3320070098359588,0.7602541545738977,11,-0.3368426772139351
1990-07-01,Kansas City,0.3280979892142817,0.7512838156326602,11,-0.293843450375487
1990-07-01,Minneapolis,0.25766796082497656,0.5896624563618608,11,0.4808868619068694
1990-07-01,New York,0.13386798058717952,0.30556884542176893,11,1.8426866445226369
1990-07-01,Philadelphia,0.2566003864811865,0.5872126090380425,11,0.4926301796885603
1990-07-01,Richmond,0.372173137851834,0.8524265468763329,11,-0.7786700853885611
1990-07-01,San Francisco,0.2767419210442291,0.6334329821988328,11,0.2710732994950917
1990-07-01,St. Louis,0.05602863998134566,0.12694475110906578,11,2.6989193911868097
1990-10-01,Atlanta,0.47062039417537543,1.0783412560901617,11,3.328379046526494
1990-10-01,Boston,0.7632523457620511,1.7498669513529395,11,0.1094275790730615
1990-10-01,Chicago,0.8663390679627685,1.986428210035908,11,-1.0245263651348278
1990-10-01,Cleveland,0.7780968827573683,1.7839318850438246,11,-0.0538623278754267
1990-10-01,Dallas,0.7661954415463117,1.756620706136156,11,0.0770535254461965
1990-10-01,Kansas City,0.7615312260135515,1.7459173616739074,11,0.128359896306558
1990-10-01,Minneapolis,0.8145803755157317,1.867653442814039,11,-0.455180748217424
1990-10-01,New York,0.37592386987258847,0.8610336484396613,11,4.37004081385715
1990-10-01,Philadelphia,0.5774510457408154,1.3234940057433684,11,2.1532418793066532
1990-10-01,Richmond,0.7131465130586682,1.6348851321755706,11,0.6605917388102733
1990-10-01,San Francisco,0.8094082469653002,1.8557845501589996,11,-0.3982873341626776
1990-10-01,St. Louis,0.8086579730850937,1.8540628373169419,11,-0.3900343214804074
1991-01-01,Atlanta,-0.217038753807182,-0.49968460523147806,11,0.4894789713235808
1991-01-01,Boston,-0.30908565506188457,-0.7109119132089534,11,1.5019948851253095
1991-01-01,Chicago,-0.049412799111223496,-0.11502006275430647,11,-1.3544065303319628
1991-01-01,Cleveland,-0.3353218714759899,-0.7711182350853544,11,1.7905932656804682
1991-01-01,Dallas,-0.15471436243037487,-0.35666389261205156,11,-0.196089333821298
1991-01-01,Kansas City,-0.1286537005249346,-0.2968604295583069,11,-0.482756614781141
1991-01-01,Minneapolis,-0.12005885368987661,-0.2771371544159481,11,-0.5772999299667787
1991-01-01,New York,-0.13029871937377024,-0.3006353844810181,11,-0.4646614074439495
1991-01-01,Philadelphia,-0.03782405956362209,-0.08842646509784118,11,-1.4818826653555786
1991-01-01,Richmond,-0.0606027769744602,-0.14069859041966093,11,-1.2313167738363593
1991-01-01,San Francisco,-0.16351672208904355,-0.37686336385123276,11,-0.0992633775759424
1991-01-01,St. Louis,-0.1914190464530593,-0.44089303547936115,11,0.2076621904282304
1991-04-01,Atlanta,-0.014775441003552582,-0.03553497625161096,11,0.4933740892614465
1991-04-01,Boston,-0.10990552766342243,-0.2538375137506847,11,1.5398050425200147
1991-04-01,Chicago,0.03227160069438119,0.07242759316352054,11,-0.0241433694158249
1991-04-01,Cleveland,0.016179644944822182,0.03550010894907121,11,0.1528681438293242
1991-04-01,Dallas,0.08788474196276388,0.20004746909814222,11,-0.6358879233680348
1991-04-01,Kansas City,0.06780226021557309,0.15396260910673454,11,-0.4149806241489361
1991-04-01,Minneapolis,-0.16336340642681765,-0.3765115382692596,11,2.1278417089173622
1991-04-01,New York,0.052951973493312376,0.11988448106245644,11,-0.2516274702040681
1991-04-01,Philadelphia,0.16913157829339912,0.38649101348557324,11,-1.5296031230050224
1991-04-01,Richmond,0.06383815751535202,0.14486586896121922,11,-0.3713754944465042
1991-04-01,San Francisco,0.07331580471870676,0.16661497596467298,11,-0.4756296136834063
1991-04-01,St. Louis,0.05551285147785008,0.12576113041576692,11,-0.2797971280339829
1991-07-01,Atlanta,0.20016586740627992,0.45770785245519124,11,-0.6903458231343997
1991-07-01,Boston,0.2734975441921846,0.6259878539090112,11,-1.4969942677793504
1991-07-01,Chicago,0.1498754302798314,0.342302406900472,11,-0.137151014743466
1991-07-01,Cleveland,0.2289801895926219,0.5238303576525698,11,-1.0073033671841616
1991-07-01,Dallas,0.1378714579987844,0.3147559418332163,11,-0.0051073196519492
1991-07-01,Kansas City,0.007850127279647795,0.016385705648332992,11,1.4251273182585538
1991-07-01,Minneapolis,-0.17796238156451424,-0.41001296173416085,11,3.4690649155443363
1991-07-01,New York,0.05488715780234509,0.12432530162746538,11,0.9077199825088836
1991-07-01,Philadelphia,0.13308451150958076,0.30377095693352035,11,0.047549091729291
1991-07-01,Richmond,0.1280103952846854,0.2921269809176008,11,0.1033643702031398
1991-07-01,San Francisco,0.15510758582394465,0.35430904824784704,11,-0.1947047257287118
1991-07-01,St. Louis,0.22011083272928775,0.5034771426263561,11,-0.909740441687486
1991-10-01,Atlanta,0.4787464310613135,1.0969887159453588,11,-0.4259760269451786
1991-10-01,Boston,0.41710666384287587,0.9555390645564303,11,0.2520614124576351
1991-10-01,Chicago,0.5289595894172866,1.2122168237904016,11,-0.9783207688608836
1991-10-01,Cleveland,0.4879655365058764,1.118144526716512,11,-0.5273861868353711
1991-10-01,Dallas,0.45948933383900614,1.052797931135852,11,-0.2141479574997984
1991-10-01,Kansas City,0.5366567836531746,1.2298801844822238,11,-1.0629899054556498
1991-10-01,Minneapolis,0.20701308191920706,0.47342069741786735,11,2.5630908136179915
1991-10-01,New York,0.3524596561029471,0.8071884603799911,11,0.9631784975968516
1991-10-01,Philadelphia,0.4583023851828271,1.0500741461313092,11,-0.2010915222818285
1991-10-01,Richmond,0.40060696986452693,0.9176759111640639,11,0.4335580462194742
1991-10-01,San Francisco,0.29684208095437453,0.679558409669645,11,1.57497182423115
1991-10-01,St. Louis,0.21608620238585388,0.49424150490840996,11,2.463286488484877
1992-01-01,Atlanta,0.23738058979408816,0.5431074207182698,11,-1.0082076993501297
1992-01-01,Boston,0.060180965479455645,0.13647342100296067,11,0.9409881681108276
1992-01-01,Chicago,-0.10670304150978055,-0.24648851536129726,11,2.7767122449924257
1992-01-01,Cleveland,0.22188949629204585,0.5075587826494071,11,-0.8378056708276642
1992-01-01,Dallas,0.1707570439182539,0.3902210980779696,11,-0.2753486947159526
1992-01-01,Kansas City,0.21727487173851412,0.4969692385313267,11,-0.7870448007388154
1992-01-01,Minneapolis,0.06858972667470892,0.1557696707027089,11,0.8484917949630418
1992-01-01,New York,0.23422392582696822,0.5358635741262023,11,-0.9734843957118104
1992-01-01,Philadelphia,0.10473138874642872,0.23870680254723126,11,0.450933512174124
1992-01-01,Richmond,0.12013115670983308,0.27404586867599445,11,0.2815360645766759
1992-01-01,San Francisco,0.0760639331001211,0.17292132362081414,11,0.7662755242835074
1992-01-01,St. Louis,0.19845873161420274,0.4537903528675119,11,-0.5800672593713904
1992-04-01,Atlanta,-0.3986944290813895,-0.9165442576908918,11,-0.5300669357148022
1992-04-01,Boston,-0.5578135529503971,-1.281687502324212,11,1.2202434268442823
1992-04-01,Chicago,-0.3518604698407843,-0.8090706654518,11,-1.0452404873614594
1992-04-01,Cleveland,-0.4830223968488157,-1.1100583181961576,11,0.3975407097268859
1992-04-01,Dallas,-0.3755212212906688,-0.8633668640783443,11,-0.7849722214127298
1992-04-01,Kansas City,-0.42016929138496356,-0.9658243235240603,11,-0.293843450375487
1992-04-01,Minneapolis,-0.23952223098353081,-0.5512792194248651,11,-2.2809611147912476
1992-04-01,New York,-0.4229743154893221,-0.9722612342977981,11,-0.2629881852275431
1992-04-01,Philadelphia,-0.40554980041835814,-0.9322758207631451,11,-0.4546578510081477
1992-04-01,Richmond,-0.3105263560697118,-0.7142180038142385,11,-1.499915738843257
1992-04-01,San Francisco,-0.5312156116289797,-1.2206511016797217,11,0.92766607230869
1992-04-01,St. Louis,-0.418835979623165,-0.9627646675193446,11,-0.308509879755271
1992-07-01,Atlanta,0.617240503637169,1.4148020233166432,11,0.4497920262121908
1992-07-01,Boston,0.7393036339647353,1.6949099473308515,11,-0.8929024073910397
1992-07-01,Chicago,0.6029803385174731,1.3820780940100739,11,0.6066538425288458
1992-07-01,Cleveland,0.7173866692403824,1.6446153540891715,11,-0.651815795423157
1992-07-01,Dallas,0.6008752817982876,1.3772474537834891,11,0.6298094664398861
1992-07-01,Kansas City,0.6848437287815033,1.569936493496359,11,-0.293843450375487
1992-07-01,Minneapolis,0.443752953570977,1.0166864141155454,11,2.3581550769403026
1992-07-01,New York,0.44869974635138077,1.0280382109482902,11,2.3037403563558616
1992-07-01,Philadelphia,0.6990171831433668,1.602461440765511,11,-0.4497514483559855
1992-07-01,Richmond,0.6183833366362552,1.4174245726319845,11,0.4372208632222423
1992-07-01,San Francisco,0.5116492389833088,1.1724933928820847,11,1.6112959374046525
1992-07-01,St. Louis,0.5553049515962102,1.2726736110900319,11,1.1310830986627367
1992-10-01,Atlanta,-0.21343562377740424,-0.4914162176365847,11,-1.609483802260346
1992-10-01,Boston,-0.3879535630695118,-0.8918963425290569,11,0.3102135299528371
1992-10-01,Chicago,-0.2756776743673765,-0.6342479763368375,11,-0.9248212457706508
1992-10-01,Cleveland,-0.3178081990861179,-0.7309282251959872,11,-0.4613854738644955
1992-10-01,Dallas,-0.2870965882721365,-0.660451861652377,11,-0.7992131928182908
1992-10-01,Kansas City,-0.3330392921305732,-0.7658802196409972,11,-0.293843450375487
1992-10-01,Minneapolis,-0.43407091920081575,-0.9977254889084542,11,0.817504447397181
1992-10-01,New York,-0.27994125586168445,-0.6440319541688911,11,-0.8779218493332637
1992-10-01,Philadelphia,-0.3986293177522494,-0.9163948415716565,11,0.4276468314629506
1992-10-01,Richmond,-0.3171603012808909,-0.7294414428342004,11,-0.4685123497219924
1992-10-01,San Francisco,-0.28678731866531654,-0.6597421562131133,11,-0.8026151584933104
1992-10-01,St. Louis,-0.4256756103477153,-0.9784601093627275,11,0.7251560500130755
1993-01-01,Atlanta,0.24406194927060323,0.5584396650047875,11,0.4336742437804751
1993-01-01,Boston,0.4044561034662746,0.9265088226218112,11,-1.3306614523719098
