date,district,value,n_docs,n_sections
1984-01-01,Richmond,0.0,10,4
1984-01-01,San Francisco,0.0,1,1
1984-01-01,St. Louis,0.0,17,6
1984-04-01,Atlanta,0.0,2,1
1984-04-01,Boston,0.0,7,4
1984-04-01,Chicago,0.0,2,1
1984-04-01,Cleveland,0.0,9,6
1984-04-01,Dallas,0.0,2,1
1984-04-01,Kansas City,0.0,2,1
1984-04-01,Minneapolis,0.0,12,5
1984-04-01,New York,0.0,10,3
1984-04-01,Philadelphia,0.0,10,5
1984-04-01,Richmond,0.0,11,5
1984-04-01,San Francisco,0.0,19,5
1984-04-01,St. Louis,0.0,13,5
1984-07-01,Atlanta,0.0,2,1
1984-07-01,Boston,0.0,7,4
1984-07-01,Chicago,0.0,2,1
1984-07-01,Cleveland,0.0,2,1
1984-07-01,Dallas,0.0,2,1
1984-07-01,Kansas City,0.0,2,1
1984-07-01,Minneapolis,0.0,12,4
1984-07-01,New York,0.0,10,4
1984-07-01,Philadelphia,0.0,6,5
1984-07-01,Richmond,0.0,11,4
1984-07-01,San Francisco,0.0,12,5
1984-07-01,St. Louis,0.0,13,6
1984-10-01,Atlanta,0.0,2,1
1984-10-01,Boston,0.0,7,4
1984-10-01,Chicago,0.0,2,1
1984-10-01,Cleveland,0.0,15,7
1984-10-01,Dallas,0.0,2,1
1984-10-01,Kansas City,0.0,2,1
1984-10-01,Minneapolis,0.0,11,5
1984-10-01,New York,0.0,10,3
1984-10-01,Philadelphia,0.0,10,5
1984-10-01,Richmond,0.0,12,4
1984-10-01,San Francisco,0.0,12,5
1984-10-01,St. Louis,0.0,14,5
1985-01-01,Atlanta,0.0,2,1
1985-01-01,Boston,0.0,7,4
1985-01-01,Chicago,0.0,2,1
1985-01-01,Cleveland,0.020833333333333332,12,6
1985-01-01,Dallas,0.0,2,1
1985-01-01,Kansas City,0.0,2,1
1985-01-01,Minneapolis,0.0,12,5
1985-01-01,New York,0.0,10,3
1985-01-01,Philadelphia,0.0,9,5
1985-01-01,Richmond,0.0,11,4
1985-01-01,San Francisco,0.0,12,5
1985-01-01,St. Louis,0.0,10,4
1985-04-01,Atlanta,0.0,2,1
1985-04-01,Boston,0.0,7,4
1985-04-01,Chicago,0.0,3,2
1985-04-01,Cleveland,0.0,7,6
1985-04-01,Dallas,0.0,2,1
1985-04-01,Kansas City,0.0,2,1
1985-04-01,Minneapolis,0.0,11,5
1985-04-01,New York,0.0,10,4
1985-04-01,Philadelphia,0.0,10,5
1985-04-01,Richmond,0.0,13,5
1985-04-01,San Francisco,0.0,9,5
1985-04-01,St. Louis,0.0,13,5
1985-07-01,Atlanta,0.0,1,1
1985-07-01,Boston,0.0,8,5
1985-07-01,Chicago,0.0,4,2
1985-07-01,Cleveland,0.0,2,1
1985-07-01,Dallas,0.0,2,1
1985-07-01,Kansas City,0.0,2,1
1985-07-01,Minneapolis,0.0,11,5
1985-07-01,New York,0.0,10,4
1985-07-01,Philadelphia,0.0,11,4
1985-07-01,Richmond,0.0,12,4
1985-07-01,San Francisco,0.0,12,5
1985-07-01,St. Louis,0.0,11,5
1985-10-01,Atlanta,0.0,2,1
1985-10-01,Boston,0.0,9,5
1985-10-01,Chicago,0.0,2,1
1985-10-01,Cleveland,0.0,2,1
1985-10-01,Dallas,0.0,2,1
1985-10-01,Kansas City,0.0,2,1
1985-10-01,Minneapolis,0.0,12,5
1985-10-01,New York,0.0,10,4
1985-10-01,Philadelphia,0.0,11,4
1985-10-01,Richmond,0.0,11,4
1985-10-01,San Francisco,0.0,13,5
1985-10-01,St. Louis,0.0,7,5
1986-01-01,Atlanta,0.0,2,1
1986-01-01,Boston,0.0,8,5
1986-01-01,Chicago,0.0,2,1
1986-01-01,Cleveland,0.0,2,1
1986-01-01,Dallas,0.012195121951219513,2,1
1986-01-01,Kansas City,0.0,2,1
1986-01-01,Minneapolis,0.0,11,5
1986-01-01,New York,0.0,10,4
1986-01-01,Philadelphia,0.0,8,4
1986-01-01,Richmond,0.0,12,4
1986-01-01,San Francisco,0.0,12,5
1986-01-01,St. Louis,0.0,12,5
1986-04-01,Atlanta,0.0,2,1
1986-04-01,Boston,0.0,10,5
1986-04-01,Chicago,0.0,2,1
1986-04-01,Cleveland,0.0,2,1
1986-04-01,Dallas,0.0,2,1
1986-04-01,Kansas City,0.0,2,1
1986-04-01,Minneapolis,0.0,12,4
1986-04-01,New York,0.0,10,4
1986-04-01,Philadelphia,0.0,8,4
1986-04-01,Richmond,0.0,11,4
1986-04-01,San Francisco,0.0303030303030303,11,5
1986-04-01,St. Louis,0.0,13,5
1986-07-01,Atlanta,0.0,3,1
1986-07-01,Boston,0.0,8,5
1986-07-01,Chicago,0.0,2,1
1986-07-01,Cleveland,0.0,5,4
1986-07-01,Dallas,0.0,2,1
1986-07-01,Kansas City,0.0,2,1
1986-07-01,Minneapolis,0.0,12,4
1986-07-01,New York,0.0,11,4
1986-07-01,Philadelphia,0.0,9,4
1986-07-01,Richmond,0.0,12,4
1986-07-01,San Francisco,0.0,28,6
1986-07-01,St. Louis,0.0,13,5
1986-10-01,Atlanta,0.0,2,1
1986-10-01,Boston,0.0,8,5
1986-10-01,Chicago,0.0,2,1
1986-10-01,Cleveland,0.0,12,6
1986-10-01,Dallas,0.0,2,1
1986-10-01,Kansas City,0.0,2,1
1986-10-01,Minneapolis,0.0,14,6
1986-10-01,New York,0.0,10,4
1986-10-01,Philadelphia,0.0,8,4
1986-10-01,Richmond,0.0,14,5
1986-10-01,San Francisco,0.0,24,5
1986-10-01,St. Louis,0.0,13,5
1987-01-01,Atlanta,0.0,2,1
1987-01-01,Boston,0.0,8,5
1987-01-01,Chicago,0.0,9,5
1987-01-01,Cleveland,0.0,12,6
1987-01-01,Dallas,0.0,2,1
1987-01-01,Kansas City,0.0,2,1
1987-01-01,Minneapolis,0.0,13,5
1987-01-01,New York,0.0,11,4
1987-01-01,Philadelphia,0.0,9,5
1987-01-01,Richmond,0.0,10,4
1987-01-01,San Francisco,0.0,18,5
1987-01-01,St. Louis,0.0,11,5
1987-04-01,Atlanta,0.0,2,1
1987-04-01,Boston,0.0,9,6
1987-04-01,Chicago,0.0,2,1
1987-04-01,Cleveland,0.0,12,6
1987-04-01,Dallas,0.0,2,1
1987-04-01,Kansas City,0.0,2,1
1987-04-01,Minneapolis,0.0,10,4
1987-04-01,New York,0.0,10,4
1987-04-01,Philadelphia,0.0,9,5
1987-04-01,Richmond,0.0,12,5
1987-04-01,San Francisco,0.0,10,5
1987-04-01,St. Louis,0.0,12,5
1987-07-01,Atlanta,0.0,2,1
1987-07-01,Boston,0.0,7,4
1987-07-01,Chicago,0.007352941176470588,2,1
1987-07-01,Cleveland,0.0,14,6
1987-07-01,Dallas,0.0,2,1
1987-07-01,Kansas City,0.0,2,1
1987-07-01,Minneapolis,0.0,11,4
1987-07-01,New York,0.0,10,4
1987-07-01,Philadelphia,0.0,9,5
1987-07-01,Richmond,0.0,13,5
1987-07-01,San Francisco,0.003289473684210526,16,5
1987-07-01,St. Louis,0.0,12,6
1987-10-01,Atlanta,0.0,2,1
1987-10-01,Boston,0.0,7,4
1987-10-01,Chicago,0.0,2,1
1987-10-01,Cleveland,0.0,11,6
1987-10-01,Dallas,0.0,1,1
1987-10-01,Kansas City,0.0,1,1
1987-10-01,Minneapolis,0.0,5,4
1987-10-01,New York,0.0,10,4
1987-10-01,Philadelphia,0.0,8,4
1987-10-01,Richmond,0.0,13,4
1987-10-01,San Francisco,0.0,5,5
1987-10-01,St. Louis,0.0,7,4
1988-01-01,Atlanta,0.0,2,1
1988-01-01,Boston,0.0,8,4
1988-01-01,Chicago,0.0,9,6
1988-01-01,Cleveland,0.0,11,6
1988-01-01,Dallas,0.0,2,1
1988-01-01,Kansas City,0.0,2,1
1988-01-01,Minneapolis,0.0,13,5
1988-01-01,New York,0.0,10,4
1988-01-01,Philadelphia,0.0,9,5
1988-01-01,Richmond,0.0,12,4
1988-01-01,San Francisco,0.0,17,6
1988-01-01,St. Louis,0.0,12,5
1988-04-01,Atlanta,0.0,2,1
1988-04-01,Boston,0.0,8,5
1988-04-01,Chicago,0.0,2,1
1988-04-01,Cleveland,0.0,10,5
1988-04-01,Dallas,0.0,2,1
1988-04-01,Kansas City,0.0,2,1
1988-04-01,Minneapolis,0.0,11,5
1988-04-01,New York,0.0,10,4
1988-04-01,Philadelphia,0.0,8,4
1988-04-01,Richmond,0.0,18,5
1988-04-01,San Francisco,0.0,21,6
1988-04-01,St. Louis,0.0,11,6
1988-07-01,Atlanta,0.0,2,1
1988-07-01,Boston,0.0,6,3
1988-07-01,Chicago,0.0,2,1
1988-07-01,Cleveland,0.0,10,5
1988-07-01,Dallas,0.0,2,1
1988-07-01,Kansas City,0.0,2,1
1988-07-01,Minneapolis,0.0,11,5
1988-07-01,New York,0.0,9,4
1988-07-01,Philadelphia,0.0,9,4
1988-07-01,Richmond,0.0,14,4
1988-07-01,San Francisco,0.0,20,6
1988-07-01,St. Louis,0.0,13,5
1988-10-01,Atlanta,0.0,2,1
1988-10-01,Boston,0.0,8,5
1988-10-01,Chicago,0.0,2,1
1988-10-01,Cleveland,0.0,10,5
1988-10-01,Dallas,0.0,2,1
1988-10-01,Kansas City,0.0,2,1
1988-10-01,Minneapolis,0.0,12,5
1988-10-01,New York,0.0,10,4
1988-10-01,Philadelphia,0.0,8,4
1988-10-01,Richmond,0.0,14,4
1988-10-01,San Francisco,0.0,14,6
1988-10-01,St. Louis,0.0,11,5
1989-01-01,Atlanta,0.0,2,1
1989-01-01,Boston,0.0,6,3
1989-01-01,Chicago,0.0,2,1
1989-01-01,Cleveland,0.0,6,5
1989-01-01,Dallas,0.0,2,1
1989-01-01,Kansas City,0.0,2,1
1989-01-01,Minneapolis,0.0,10,5
1989-01-01,New York,0.0,10,4
1989-01-01,Philadelphia,0.0,9,5
1989-01-01,Richmond,0.0,13,4
1989-01-01,San Francisco,0.0,19,5
1989-01-01,St. Louis,0.0,14,6
1989-04-01,Atlanta,0.0,2,1
1989-04-01,Boston,0.0,8,5
1989-04-01,Chicago,0.0,2,1
1989-04-01,Cleveland,0.011363636363636364,2,1
1989-04-01,Dallas,0.0,2,1
1989-04-01,Kansas City,0.0,2,1
1989-04-01,Minneapolis,0.0,9,5
1989-04-01,New York,0.0,10,4
1989-04-01,Philadelphia,0.0,9,5
1989-04-01,Richmond,0.0,14,5
1989-04-01,San Francisco,0.0,17,5
1989-04-01,St. Louis,0.0,13,6
1989-07-01,Atlanta,0.0,2,1
1989-07-01,Boston,0.0,8,4
1989-07-01,Chicago,0.008928571428571428,2,1
1989-07-01,Cleveland,0.0,2,1
1989-07-01,Dallas,0.0,2,1
1989-07-01,Kansas City,0.0,2,1
1989-07-01,Minneapolis,0.0,8,4
1989-07-01,New York,0.0,7,4
1989-07-01,Philadelphia,0.0,9,4
1989-07-01,Richmond,0.0,16,4
1989-07-01,San Francisco,0.0,25,6
1989-07-01,St. Louis,0.0,12,6
1989-10-01,Atlanta,0.0,2,1
1989-10-01,Boston,0.0,10,5
1989-10-01,Chicago,0.0,2,1
1989-10-01,Cleveland,0.0,2,1
1989-10-01,Dallas,0.0,2,1
1989-10-01,Kansas City,0.0,2,1
1989-10-01,Minneapolis,0.0,12,5
1989-10-01,New York,0.006578947368421052,8,4
1989-10-01,Philadelphia,0.0,8,4
1989-10-01,Richmond,0.0,15,5
1989-10-01,San Francisco,0.0,29,6
1989-10-01,St. Louis,0.006410256410256411,12,6
1990-01-01,Atlanta,0.0,2,1
1990-01-01,Boston,0.0,7,4
1990-01-01,Chicago,0.0,2,1
1990-01-01,Cleveland,0.0,8,2
1990-01-01,Dallas,0.0,2,1
1990-01-01,Kansas City,0.0,2,1
1990-01-01,Minneapolis,0.0,9,5
1990-01-01,New York,0.0,10,4
1990-01-01,Philadelphia,0.0,8,4
1990-01-01,Richmond,0.0,13,4
1990-01-01,San Francisco,0.0,25,6
1990-01-01,St. Louis,0.0,12,6
1990-04-01,Atlanta,0.0,2,1
1990-04-01,Boston,0.0,9,5
1990-04-01,Chicago,0.0,2,1
1990-04-01,Cleveland,0.0,15,5
1990-04-01,Dallas,0.0,2,1
1990-04-01,Kansas City,0.0,2,1
1990-04-01,Minneapolis,0.0,10,5
1990-04-01,New York,0.0,10,4
1990-04-01,Philadelphia,0.0,9,5
1990-04-01,Richmond,0.0,7,3
1990-04-01,San Francisco,0.0,24,6
1990-04-01,St. Louis,0.0,9,5
1990-07-01,Atlanta,0.0,2,1
1990-07-01,Boston,0.0,8,4
1990-07-01,Chicago,0.0,2,1
1990-07-01,Cleveland,0.0,5,2
1990-07-01,Dallas,0.0,2,1
1990-07-01,Kansas City,0.0,2,1
1990-07-01,Minneapolis,0.0,10,5
1990-07-01,New York,0.0,10,4
1990-07-01,Philadelphia,0.0,8,4
1990-07-01,Richmond,0.0,14,3
1990-07-01,San Francisco,0.0,23,6
1990-07-01,St. Louis,0.0,10,6
1990-10-01,Atlanta,0.0,2,1
1990-10-01,Boston,0.0,8,5
1990-10-01,Chicago,0.008771929824561403,2,1
1990-10-01,Cleveland,0.0,5,2
1990-10-01,Dallas,0.008333333333333333,2,1
1990-10-01,Kansas City,0.0,2,1
1990-10-01,Minneapolis,0.0,10,5
1990-10-01,New York,0.0,10,4
1990-10-01,Philadelphia,0.013888888888888888,8,4
1990-10-01,Richmond,0.0,14,4
1990-10-01,San Francisco,0.002849002849002849,27,6
1990-10-01,St. Louis,0.0,11,5
1991-01-01,Atlanta,0.0,2,1
1991-01-01,Boston,0.0,7,4
1991-01-01,Chicago,0.0,2,1
1991-01-01,Cleveland,0.004347826086956522,5,2
1991-01-01,Dallas,0.008695652173913044,5,3
1991-01-01,Kansas City,0.0,2,1
1991-01-01,Minneapolis,0.0,9,5
1991-01-01,New York,0.0,11,4
1991-01-01,Philadelphia,0.0,10,5
1991-01-01,Richmond,0.0,16,4
1991-01-01,San Francisco,0.0,23,7
1991-01-01,St. Louis,0.0,11,5
1991-04-01,Atlanta,0.0,2,1
1991-04-01,Boston,0.0,8,5
1991-04-01,Chicago,0.0,2,1
1991-04-01,Cleveland,0.0,2,1
1991-04-01,Dallas,0.0,2,1
1991-04-01,Kansas City,0.0,2,1
1991-04-01,Minneapolis,0.0,10,5
1991-04-01,New York,0.0,11,5
1991-04-01,Philadelphia,0.0,8,4
1991-04-01,Richmond,0.0,17,4
1991-04-01,San Francisco,0.0,22,6
1991-04-01,St. Louis,0.0,10,5
1991-07-01,Atlanta,0.0,2,1
1991-07-01,Boston,0.0,10,5
1991-07-01,Chicago,0.0,2,1
1991-07-01,Cleveland,0.0,2,1
1991-07-01,Dallas,0.0,1,1
1991-07-01,Kansas City,0.0,8,5
1991-07-01,Minneapolis,0.0,12,5
1991-07-01,New York,0.014285714285714285,10,4
1991-07-01,Philadelphia,0.0,9,5
1991-07-01,Richmond,0.0,19,4
1991-07-01,San Francisco,0.0,14,6
1991-07-01,St. Louis,0.0,9,5
1991-10-01,Atlanta,0.008928571428571428,2,1
1991-10-01,Boston,0.0,7,4
1991-10-01,Chicago,0.0,3,1
1991-10-01,Cleveland,0.0,2,1
1991-10-01,Dallas,0.0,2,1
1991-10-01,Kansas City,0.0,2,1
1991-10-01,Minneapolis,0.0,13,5
1991-10-01,New York,0.0,10,4
1991-10-01,Philadelphia,0.0,8,4
1991-10-01,Richmond,0.0,15,4
1991-10-01,San Francisco,0.0,18,6
1991-10-01,St. Louis,0.0,11,6
1992-01-01,Atlanta,0.0,2,1
1992-01-01,Boston,0.0,10,5
1992-01-01,Chicago,0.0,2,1
1992-01-01,Cleveland,0.0,2,1
1992-01-01,Dallas,0.0,2,1
1992-01-01,Kansas City,0.0,2,1
1992-01-01,Minneapolis,0.0,10,5
1992-01-01,New York,0.0,10,4
1992-01-01,Philadelphia,0.0,9,5
1992-01-01,Richmond,0.0,16,4
1992-01-01,San Francisco,0.005208333333333333,24,6
1992-01-01,St. Louis,0.0,11,6
1992-04-01,Atlanta,0.0,2,1
1992-04-01,Boston,0.0,7,4
1992-04-01,Chicago,0.0,2,1
1992-04-01,Cleveland,0.0,3,1
1992-04-01,Dallas,0.0,2,1
1992-04-01,Kansas City,0.0,2,1
1992-04-01,Minneapolis,0.0,10,5
1992-04-01,New York,0.0,10,4
1992-04-01,Philadelphia,0.0,9,5
1992-04-01,Richmond,0.0,16,4
1992-04-01,San Francisco,0.0,24,7
1992-04-01,St. Louis,0.0,9,4
1992-07-01,Atlanta,0.010416666666666666,2,1
1992-07-01,Boston,0.010416666666666666,8,5
1992-07-01,Chicago,0.0,2,1
1992-07-01,Cleveland,0.0,3,2
1992-07-01,Dallas,0.0,7,5
1992-07-01,Kansas City,0.0,2,1
1992-07-01,Minneapolis,0.0,11,6
1992-07-01,New York,0.02361111111111111,10,4
1992-07-01,Philadelphia,0.0,11,5
1992-07-01,Richmond,0.0,17,4
1992-07-01,San Francisco,0.002777777777777778,24,7
1992-07-01,St. Louis,0.0,10,5
1992-10-01,Atlanta,0.0,2,1
1992-10-01,Boston,0.0,11,5
1992-10-01,Chicago,0.0,2,1
1992-10-01,Cleveland,0.0,2,1
1992-10-01,Dallas,0.0,2,1
1992-10-01,Kansas City,0.0,2,1
1992-10-01,Minneapolis,0.0,11,6
1992-10-01,New York,0.011363636363636364,11,4
1992-10-01,Philadelphia,0.0,8,4
1992-10-01,Richmond,0.0,19,4
1992-10-01,San Francisco,0.0,24,6
1992-10-01,St. Louis,0.0,9,4
1993-01-01,Atlanta,0.0,2,1
1993-01-01,Boston,0.0,10,5
1993-01-01,Chicago,0.0,2,1
1993-01-01,Cleveland,0.0,2,1
1993-01-01,Dallas,0.0,2,1
1993-01-01,Kansas City,0.0,2,1
1993-01-01,Minneapolis,0.0,9,5
1993-01-01,New York,0.00909090909090909,10,4
1993-01-01,Philadelphia,0.0,9,5
1993-01-01,Richmond,0.0,17,4
1993-01-01,San Francisco,0.0,22,6
1993-01-01,St. Louis,0.0,11,6
1993-04-01,Atlanta,0.016129032258064516,2,1
1993-04-01,Boston,0.0,11,5
1993-04-01,Chicago,0.0,2,1
1993-04-01,Cleveland,0.0,2,1
1993-04-01,Dallas,0.0,2,1
1993-04-01,Kansas City,0.0,2,1
1993-04-01,Minneapolis,0.0,12,6
1993-04-01,New York,0.020833333333333332,10,4
1993-04-01,Philadelphia,0.0125,8,4
1993-04-01,Richmond,0.017543859649122806,19,4
1993-04-01,San Francisco,0.014393939393939395,15,5
1993-04-01,St. Louis,0.0,9,4
1993-07-01,Atlanta,0.0,2,1
1993-07-01,Boston,0.0,10,5
1993-07-01,Chicago,0.0,2,1
1993-07-01,Cleveland,0.011363636363636364,2,1
1993-07-01,Dallas,0.0,2,1
1993-07-01,Kansas City,0.0,2,1
1993-07-01,Minneapolis,0.0,15,6
1993-07-01,New York,0.01111111111111111,10,4
1993-07-01,Philadelphia,0.0,9,5
1993-07-01,Richmond,0.0,22,4
1993-07-01,San Francisco,0.009523809523809523,15,5
1993-07-01,St. Louis,0.0,7,4
1993-10-01,Atlanta,0.0,2,1
1993-10-01,Boston,0.0,11,5
1993-10-01,Chicago,0.00980392156862745,2,1
1993-10-01,Cleveland,0.0,10,2
1993-10-01,Dallas,0.0,2,1
1993-10-01,Kansas City,0.0,2,1
1993-10-01,Minneapolis,0.0,13,6
1993-10-01,New York,0.04670995670995671,10,4
1993-10-01,Philadelphia,0.0,9,5
1993-10-01,Richmond,0.0,20,4
1993-10-01,San Francisco,0.007575757575757575,22,6
1993-10-01,St. Louis,0.0,7,4
1994-01-01,Atlanta,0.0,2,1
1994-01-01,Boston,0.0,10,5
1994-01-01,Chicago,0.0,2,1
1994-01-01,Cleveland,0.0,10,4
1994-01-01,Dallas,0.0,2,1
1994-01-01,Kansas City,0.0,4,2
1994-01-01,Minneapolis,0.0,11,6
1994-01-01,New York,0.008333333333333333,10,4
1994-01-01,Philadelphia,0.0,8,5
1994-01-01,Richmond,0.0,19,4
1994-01-01,San Francisco,0.0,29,6
1994-01-01,St. Louis,0.0,8,5
1994-04-01,Atlanta,0.0,2,1
1994-04-01,Boston,0.0,11,5
1994-04-01,Chicago,0.0,2,1
1994-04-01,Cleveland,0.0,8,3
1994-04-01,Dallas,0.0,2,1
1994-04-01,Kansas City,0.0,2,1
1994-04-01,Minneapolis,0.0,12,6
1994-04-01,New York,0.0,10,4
1994-04-01,Philadelphia,0.0,9,5
1994-04-01,Richmond,0.0,22,4
1994-04-01,San Francisco,0.0,26,6
1994-04-01,St. Louis,0.0,8,5
1994-07-01,Atlanta,0.0,2,1
1994-07-01,Boston,0.0,12,6
1994-07-01,Chicago,0.0,3,2
1994-07-01,Cleveland,0.0,7,3
1994-07-01,Dallas,0.0,2,1
1994-07-01,Kansas City,0.0,2,1
1994-07-01,Minneapolis,0.0,10,6
1994-07-01,New York,0.0,8,4
1994-07-01,Philadelphia,0.0,10,4
1994-07-01,Richmond,0.0,2,1
1994-07-01,San Francisco,0.0,24,6
1994-07-01,St. Louis,0.0,7,5
1994-10-01,Atlanta,0.0,2,1
1994-10-01,Boston,0.0,6,5
1994-10-01,Chicago,0.007692307692307693,2,1
1994-10-01,Cleveland,0.0,8,3
1994-10-01,Dallas,0.0,2,1
1994-10-01,Kansas City,0.0,2,1
1994-10-01,Minneapolis,0.0,11,6
1994-10-01,New York,0.0,10,4
1994-10-01,Philadelphia,0.0,9,5
1994-10-01,Richmond,0.0,2,1
1994-10-01,San Francisco,0.003623188405797101,23,6
1994-10-01,St. Louis,0.0,7,4
1995-01-01,Atlanta,0.0,2,1
1995-01-01,Boston,0.0,10,6
1995-01-01,Chicago,0.0,2,1
1995-01-01,Cleveland,0.0,7,4
1995-01-01,Dallas,0.0,2,1
1995-01-01,Kansas City,0.0,2,1
1995-01-01,Minneapolis,0.0,12,6
1995-01-01,New York,0.01111111111111111,10,4
1995-01-01,Philadelphia,0.0,9,5
1995-01-01,Richmond,0.0,2,1
1995-01-01,San Francisco,0.0,21,6
1995-01-01,St. Louis,0.0,9,5
1995-04-01,Atlanta,0.0,2,1
1995-04-01,Boston,0.0,11,6
1995-04-01,Chicago,0.0,2,1
1995-04-01,Cleveland,0.0,8,3
1995-04-01,Dallas,0.0,2,1
1995-04-01,Kansas City,0.0,2,1
1995-04-01,Minneapolis,0.0,12,6
1995-04-01,New York,0.0101010101010101,11,4
1995-04-01,Philadelphia,0.0,8,4
1995-04-01,Richmond,0.0,2,1
1995-04-01,San Francisco,0.0,16,5
1995-04-01,St. Louis,0.0,6,3
1995-07-01,Atlanta,0.0,2,1
1995-07-01,Boston,0.0,11,6
1995-07-01,Chicago,0.0,2,1
1995-07-01,Cleveland,0.0,8,3
1995-07-01,Dallas,0.0,8,5
1995-07-01,Kansas City,0.0,2,1
1995-07-01,Minneapolis,0.0,13,6
1995-07-01,New York,0.0,10,4
1995-07-01,Philadelphia,0.0,10,5
1995-07-01,Richmond,0.0,2,1
1995-07-01,San Francisco,0.0,16,5
1995-07-01,St. Louis,0.0,8,5
1995-10-01,Atlanta,0.0,2,1
1995-10-01,Boston,0.0,12,6
1995-10-01,Chicago,0.0,2,1
1995-10-01,Cleveland,0.0,8,3
1995-10-01,Dallas,0.0,2,1
1995-10-01,Kansas City,0.0,2,1
1995-10-01,Minneapolis,0.0,14,6
1995-10-01,New York,0.0,10,4
1995-10-01,Philadelphia,0.0,9,5
1995-10-01,Richmond,0.0,2,1
1995-10-01,San Francisco,0.0,14,5
1995-10-01,St. Louis,0.0,8,5
1996-01-01,Atlanta,0.0,2,1
1996-01-01,Boston,0.0,11,6
1996-01-01,Chicago,0.0,2,1
1996-01-01,Cleveland,0.0,9,3
1996-01-01,Dallas,0.0,2,1
1996-01-01,Kansas City,0.0,2,1
1996-01-01,Minneapolis,0.0,14,6
1996-01-01,New York,0.0,11,5
1996-01-01,Philadelphia,0.0,9,5
1996-01-01,Richmond,0.0,2,1
1996-01-01,San Francisco,0.0,31,6
1996-01-01,St. Louis,0.0,7,4
1996-04-01,Atlanta,0.0,2,1
1996-04-01,Boston,0.0,12,6
1996-04-01,Chicago,0.0,2,1
1996-04-01,Cleveland,0.0,8,3
1996-04-01,Dallas,0.0,8,6
1996-04-01,Kansas City,0.0,2,1
1996-04-01,Minneapolis,0.0,14,6
1996-04-01,New York,0.0,12,5
1996-04-01,Philadelphia,0.0,11,5
1996-04-01,Richmond,0.0,2,1
1996-04-01,San Francisco,0.0,17,5
1996-04-01,St. Louis,0.0,8,5
1996-07-01,Atlanta,0.0,2,1
1996-07-01,Boston,0.0,11,6
1996-07-01,Chicago,0.0,2,1
1996-07-01,Cleveland,0.0,9,3
1996-07-01,Dallas,0.0,16,6
1996-07-01,Kansas City,0.0,2,1
1996-07-01,Minneapolis,0.0,14,6
1996-07-01,New York,0.0,12,5
1996-07-01,Philadelphia,0.0,10,5
1996-07-01,Richmond,0.0,2,1
1996-07-01,San Francisco,0.0,17,5
1996-07-01,St. Louis,0.0,9,6
1996-10-01,Atlanta,0.0,14,6
1996-10-01,Boston,0.0,12,6
1996-10-01,Chicago,0.0,13,6
1996-10-01,Cleveland,0.0,14,5
1996-10-01,Dallas,0.0,10,7
1996-10-01,Kansas City,0.0,16,6
1996-10-01,Minneapolis,0.0,18,6
1996-10-01,New York,0.0,12,5
1996-10-01,Philadelphia,0.0,9,5
1996-10-01,Richmond,0.0,26,7
1996-10-01,San Francisco,0.0,20,5
1996-10-01,St. Louis,0.007692307692307693,10,5
1997-01-01,Atlanta,0.0,15,6
1997-01-01,Boston,0.0,11,6
1997-01-01,Chicago,0.0,13,6
1997-01-01,Cleveland,0.0,8,4
1997-01-01,Dallas,0.0,17,6
1997-01-01,Kansas City,0.0,16,6
1997-01-01,Minneapolis,0.0,17,6
1997-01-01,New York,0.0,10,4
1997-01-01,Philadelphia,0.0,10,6
1997-01-01,Richmond,0.0,23,6
1997-01-01,San Francisco,0.0,18,5
1997-01-01,St. Louis,0.007692307692307693,10,6
1997-04-01,Atlanta,0.0,14,6
1997-04-01,Boston,0.0,12,6
1997-04-01,Chicago,0.0,14,6
1997-04-01,Cleveland,0.0,8,4
1997-04-01,Dallas,0.0,18,6
1997-04-01,Kansas City,0.0,16,6
1997-04-01,Minneapolis,0.0,14,6
1997-04-01,New York,0.0,10,4
1997-04-01,Philadelphia,0.0,11,7
1997-04-01,Richmond,0.0,23,6
1997-04-01,San Francisco,0.0,18,5
1997-04-01,St. Louis,0.0,9,6
1997-07-01,Atlanta,0.0,14,6
1997-07-01,Boston,0.0,11,6
1997-07-01,Chicago,0.0,14,6
1997-07-01,Cleveland,0.0,8,4
1997-07-01,Dallas,0.0,18,6
1997-07-01,Kansas City,0.0,16,6
1997-07-01,Minneapolis,0.0,13,6
1997-07-01,New York,0.0,10,4
1997-07-01,Philadelphia,0.0,10,5
1997-07-01,Richmond,0.0,22,6
1997-07-01,San Francisco,0.0,18,5
1997-07-01,St. Louis,0.0,8,5
1997-10-01,Atlanta,0.0,14,6
1997-10-01,Boston,0.0,12,6
1997-10-01,Chicago,0.0,14,6
1997-10-01,Cleveland,0.0,8,4
1997-10-01,Dallas,0.0,18,6
1997-10-01,Kansas City,0.0,16,6
1997-10-01,Minneapolis,0.0,13,6
1997-10-01,New York,0.0,10,4
1997-10-01,Philadelphia,0.0,10,6
1997-10-01,Richmond,0.0,22,6
1997-10-01,San Francisco,0.0,18,5
1997-10-01,St. Louis,0.0,8,5
1998-01-01,Atlanta,0.0,14,6
1998-01-01,Boston,0.0,11,6
1998-01-01,Chicago,0.0,12,6
1998-01-01,Cleveland,0.0,8,4
1998-01-01,Dallas,0.0,18,6
1998-01-01,Kansas City,0.0,16,6
1998-01-01,Minneapolis,0.0,16,6
1998-01-01,New York,0.0,10,4
1998-01-01,Philadelphia,0.0,9,5
