code,date,variable,value,price_base
KOR,2006-04-01,log_con_real,19.240333695150017,L
KOR,2006-07-01,log_con_real,19.253225017729413,L
KOR,2006-10-01,log_con_real,19.26782116337496,L
KOR,2007-01-01,log_con_real,19.281543328916904,L
KOR,2007-04-01,log_con_real,19.29702618022677,L
KOR,2007-07-01,log_con_real,19.307288873922115,L
KOR,2007-10-01,log_con_real,19.319825723909066,L
KOR,2008-01-01,log_con_real,19.32781488188085,L
KOR,2008-04-01,log_con_real,19.329252561510653,L
KOR,2008-07-01,log_con_real,19.331893002181282,L
KOR,2008-10-01,log_con_real,19.308671996305154,L
KOR,2009-01-01,log_con_real,19.308823410028218,L
KOR,2009-04-01,log_con_real,19.33927721556442,L
KOR,2009-07-01,log_con_real,19.34993113549035,L
KOR,2009-10-01,log_con_real,19.35856034997074,L
KOR,2010-01-01,log_con_real,19.37091791982786,L
KOR,2010-04-01,log_con_real,19.379854321333852,L
KOR,2010-07-01,log_con_real,19.39065934093982,L
KOR,2010-10-01,log_con_real,19.40017610772927,L
KOR,2011-01-01,log_con_real,19.407807128349052,L
KOR,2011-04-01,log_con_real,19.41576047485878,L
KOR,2011-07-01,log_con_real,19.417837844198434,L
KOR,2011-10-01,log_con_real,19.421464450969307,L
KOR,2012-01-01,log_con_real,19.431443850224433,L
KOR,2012-04-01,log_con_real,19.4337206198251,L
KOR,2012-07-01,log_con_real,19.443017636376158,L
KOR,2012-10-01,log_con_real,19.44727451705681,L
KOR,2013-01-01,log_con_real,19.44920777898706,L
KOR,2013-04-01,log_con_real,19.46129591422499,L
KOR,2013-07-01,log_con_real,19.467282639073506,L
KOR,2013-10-01,log_con_real,19.475248141811555,L
KOR,2014-01-01,log_con_real,19.48161989468802,L
KOR,2014-04-01,log_con_real,19.48441479724796,L
KOR,2014-07-01,log_con_real,19.490551249860932,L
KOR,2014-10-01,log_con_real,19.498346851716036,L
KOR,2015-01-01,log_con_real,19.506859725063734,L
KOR,2015-04-01,log_con_real,19.5118786136231,L
KOR,2015-07-01,log_con_real,19.515449656302728,L
KOR,2015-10-01,log_con_real,19.533910343947575,L
KOR,2016-01-01,log_con_real,19.539502439915548,L
KOR,2016-04-01,log_con_real,19.546810270085484,L
KOR,2016-07-01,log_con_real,19.551113030476515,L
KOR,2016-10-01,log_con_real,19.55375017437185,L
KOR,2017-01-01,log_con_real,19.561171748613877,L
KOR,2017-04-01,log_con_real,19.573673573222177,L
KOR,2017-07-01,log_con_real,19.585740043931562,L
KOR,2017-10-01,log_con_real,19.590809960439927,L
KOR,2018-01-01,log_con_real,19.605732468305078,L
KOR,2018-04-01,log_con_real,19.6086964076116,L
KOR,2018-07-01,log_con_real,19.61711520624,L
KOR,2018-10-01,log_con_real,19.628247283070994,L
KOR,2019-01-01,log_con_real,19.635597049141158,L
KOR,2019-04-01,log_con_real,19.640252647233016,L
KOR,2019-07-01,log_con_real,19.651061956342073,L
KOR,2019-10-01,log_con_real,19.663465524063692,L
KOR,2020-01-01,log_con_real,19.621830366849256,L
KOR,2020-04-01,log_con_real,19.62355484492476,L
KOR,2020-07-01,log_con_real,19.631137581427257,L
KOR,2020-10-01,log_con_real,19.62308712207311,L
KOR,2021-01-01,log_con_real,19.635670933388905,L
KOR,2021-04-01,log_con_real,19.665478070795363,L
KOR,2021-07-01,log_con_real,19.67303820166792,L
KOR,2021-10-01,log_con_real,19.690691257571512,L
KOR,2022-01-01,log_con_real,19.68394862782145,L
KOR,2022-04-01,log_con_real,19.70715808470168,L
KOR,2022-07-01,log_con_real,19.716432591861984,L
KOR,2022-10-01,log_con_real,19.721647854599663,L
KOR,2023-01-01,log_con_real,19.729647416729254,L
KOR,2023-04-01,log_con_real,19.72409092674191,L
KOR,2023-07-01,log_con_real,19.726501763022377,L
KOR,2023-10-01,log_con_real,19.73048329383056,L
KOR,2024-01-01,log_con_real,19.739021693159966,L
KOR,2024-04-01,log_con_real,19.74113814132281,L
KOR,2024-07-01,log_con_real,19.745929144505116,L
KOR,2024-10-01,log_con_real,19.74667877311281,L
KOR,2025-01-01,log_con_real,19.748096270981247,L
KOR,2025-04-01,log_con_real,19.755957299050092,L
KOR,2025-07-01,log_con_real,19.7678485474862,L
KOR,2025-10-01,log_con_real,19.773315937812203,L
KOR,2026-01-01,log_con_real,19.776241117570937,L
KOR,1995-01-01,log_gdp_real,19.02066713311685,L
KOR,1995-04-01,log_gdp_real,19.03955470793725,L
KOR,1995-07-01,log_gdp_real,19.060369656681136,L
KOR,1995-10-01,log_gdp_real,19.07915055472619,L
KOR,1996-01-01,log_gdp_real,19.099036062338097,L
KOR,1996-04-01,log_gdp_real,19.1181117358763,L
KOR,1996-07-01,log_gdp_real,19.136400730924702,L
KOR,1996-10-01,log_gdp_real,19.153812288317887,L
KOR,1997-01-01,log_gdp_real,19.15862680074527,L
KOR,1997-04-01,log_gdp_real,19.193118657215834,L
KOR,1997-07-01,log_gdp_real,19.202851567203282,L
KOR,1997-10-01,log_gdp_real,19.196719033175768,L
KOR,1998-01-01,log_gdp_real,19.127217384281302,L
KOR,1998-04-01,log_gdp_real,19.11938396111581,L
KOR,1998-07-01,log_gdp_real,19.138763434430007,L
KOR,1998-10-01,log_gdp_real,19.163383985783856,L
KOR,1999-01-01,log_gdp_real,19.19396908887729,L
KOR,1999-04-01,log_gdp_real,19.236437073504415,L
KOR,1999-07-01,log_gdp_real,19.264755988715866,L
KOR,1999-10-01,log_gdp_real,19.291176720935983,L
KOR,2000-01-01,log_gdp_real,19.31092766077312,L
KOR,2000-04-01,log_gdp_real,19.32621745810356,L
KOR,2000-07-01,log_gdp_real,19.353306135885408,L
KOR,2000-10-01,log_gdp_real,19.34997851631771,L
KOR,2001-01-01,log_gdp_real,19.359987757329442,L
KOR,2001-04-01,log_gdp_real,19.374954115190334,L
KOR,2001-07-01,log_gdp_real,19.387609835791334,L
KOR,2001-10-01,log_gdp_real,19.40269516936974,L
KOR,2002-01-01,log_gdp_real,19.430169973052312,L
KOR,2002-04-01,log_gdp_real,19.44902685081791,L
KOR,2002-07-01,log_gdp_real,19.4674294001825,L
KOR,2002-10-01,log_gdp_real,19.476829065801216,L
KOR,2003-01-01,log_gdp_real,19.471441178100825,L
KOR,2003-04-01,log_gdp_real,19.472102188856095,L
KOR,2003-07-01,log_gdp_real,19.487966438755663,L
KOR,2003-10-01,log_gdp_real,19.513145508589776,L
KOR,2004-01-01,log_gdp_real,19.527275421745273,L
KOR,2004-04-01,log_gdp_real,19.535580010131522,L
KOR,2004-07-01,log_gdp_real,19.538135067976956,L
KOR,2004-10-01,log_gdp_real,19.546298091396263,L
KOR,2005-01-01,log_gdp_real,19.555615640062925,L
KOR,2005-04-01,log_gdp_real,19.57419180279495,L
KOR,2005-07-01,log_gdp_real,19.588132603468594,L
KOR,2005-10-01,log_gdp_real,19.599541565264445,L
KOR,2006-01-01,log_gdp_real,19.6153132633093,L
KOR,2006-04-01,log_gdp_real,19.622504641030105,L
KOR,2006-07-01,log_gdp_real,19.638055736393454,L
KOR,2006-10-01,log_gdp_real,19.64632648427977,L
KOR,2007-01-01,log_gdp_real,19.663898299604202,L
KOR,2007-04-01,log_gdp_real,19.680684860511136,L
KOR,2007-07-01,log_gdp_real,19.69245667229633,L
KOR,2007-10-01,log_gdp_real,19.711956207841045,L
KOR,2008-01-01,log_gdp_real,19.719467605033937,L
KOR,2008-04-01,log_gdp_real,19.72310098356445,L
KOR,2008-07-01,log_gdp_real,19.72971628960575,L
KOR,2008-10-01,log_gdp_real,19.695395848621846,L
KOR,2009-01-01,log_gdp_real,19.698029559757014,L
KOR,2009-04-01,log_gdp_real,19.71145765378868,L
KOR,2009-07-01,log_gdp_real,19.741508153076108,L
KOR,2009-10-01,log_gdp_real,19.748806386929097,L
KOR,2010-01-01,log_gdp_real,19.771965612270208,L
KOR,2010-04-01,log_gdp_real,19.78799359057068,L
KOR,2010-07-01,log_gdp_real,19.798109925229703,L
KOR,2010-10-01,log_gdp_real,19.812126812211858,L
KOR,2011-01-01,log_gdp_real,19.821629207312007,L
KOR,2011-04-01,log_gdp_real,19.825960486749484,L
KOR,2011-07-01,log_gdp_real,19.830575169830027,L
KOR,2011-10-01,log_gdp_real,19.837259129713345,L
KOR,2012-01-01,log_gdp_real,19.84677425666699,L
KOR,2012-04-01,log_gdp_real,19.850987205788588,L
KOR,2012-07-01,log_gdp_real,19.855435691127262,L
KOR,2012-10-01,log_gdp_real,19.862853185746495,L
KOR,2013-01-01,log_gdp_real,19.87075333726342,L
KOR,2013-04-01,log_gdp_real,19.881990040810138,L
KOR,2013-07-01,log_gdp_real,19.89197022160754,L
KOR,2013-10-01,log_gdp_real,19.900693791850397,L
KOR,2014-01-01,log_gdp_real,19.908334903522736,L
KOR,2014-04-01,log_gdp_real,19.917783653213803,L
KOR,2014-07-01,log_gdp_real,19.92035624436067,L
KOR,2014-10-01,log_gdp_real,19.925667060868886,L
KOR,2015-01-01,log_gdp_real,19.934274494038835,L
KOR,2015-04-01,log_gdp_real,19.93856592850977,L
KOR,2015-07-01,log_gdp_real,19.953292686127856,L
KOR,2015-10-01,log_gdp_real,19.960991490168094,L
KOR,2016-01-01,log_gdp_real,19.964833830165855,L
KOR,2016-04-01,log_gdp_real,19.97729050049087,L
KOR,2016-07-01,log_gdp_real,19.981150236330397,L
KOR,2016-10-01,log_gdp_real,19.988825092361456,L
KOR,2017-01-01,log_gdp_real,20.000091314397316,L
KOR,2017-04-01,log_gdp_real,20.00732197538143,L
KOR,2017-07-01,log_gdp_real,20.02094692434656,L
KOR,2017-10-01,log_gdp_real,20.01876828393227,L
KOR,2018-01-01,log_gdp_real,20.033094224987995,L
KOR,2018-04-01,log_gdp_real,20.04095750328341,L
KOR,2018-07-01,log_gdp_real,20.046414750819046,L
KOR,2018-10-01,log_gdp_real,20.05177955602461,L
KOR,2019-01-01,log_gdp_real,20.05211006302712,L
KOR,2019-04-01,log_gdp_real,20.06555182121035,L
KOR,2019-07-01,log_gdp_real,20.068253587984547,L
KOR,2019-10-01,log_gdp_real,20.077755775102034,L
KOR,2020-01-01,log_gdp_real,20.06399221433699,L
KOR,2020-04-01,log_gdp_real,20.037217996331446,L
KOR,2020-07-01,log_gdp_real,20.059565219319705,L
KOR,2020-10-01,log_gdp_real,20.074585392758234,L
KOR,2021-01-01,log_gdp_real,20.090403832362384,L
KOR,2021-04-01,log_gdp_real,20.103872337214998,L
KOR,2021-07-01,log_gdp_real,20.103711624519807,L
KOR,2021-10-01,log_gdp_real,20.121088704155913,L
KOR,2022-01-01,log_gdp_real,20.12575042084054,L
KOR,2022-04-01,log_gdp_real,20.135685870680657,L
KOR,2022-07-01,log_gdp_real,20.138261597505863,L
KOR,2022-10-01,log_gdp_real,20.134257566187603,L
KOR,2023-01-01,log_gdp_real,20.136473617419544,L
KOR,2023-04-01,log_gdp_real,20.143306974699627,L
KOR,2023-07-01,log_gdp_real,20.15281988897161,L
KOR,2023-10-01,log_gdp_real,20.16010146021074,L
KOR,2024-01-01,log_gdp_real,20.170178467437825,L
KOR,2024-04-01,log_gdp_real,20.168665425955513,L
KOR,2024-07-01,log_gdp_real,20.169217248358606,L
KOR,2024-10-01,log_gdp_real,20.171578287307366,L
KOR,2025-01-01,log_gdp_real,20.16985329404103,L
KOR,2025-04-01,log_gdp_real,20.176327943806033,L
KOR,2025-07-01,log_gdp_real,20.189853544033692,L
KOR,2025-10-01,log_gdp_real,20.188768912207077,L
KOR,2026-01-01,log_gdp_real,20.206912966054503,L
KOR,1995-01-01,log_gfcf_real,18.148739465940128,L
KOR,1995-04-01,log_gfcf_real,18.16074871919032,L
KOR,1995-07-01,log_gfcf_real,18.191077624477305,L
KOR,1995-10-01,log_gfcf_real,18.187265872773526,L
KOR,1996-01-01,log_gfcf_real,18.230971968724393,L
KOR,1996-04-01,log_gfcf_real,18.22040130527263,L
KOR,1996-07-01,log_gfcf_real,18.28547938628352,L
KOR,1996-10-01,log_gfcf_real,18.28202424035456,L
KOR,1997-01-01,log_gfcf_real,18.24933592177204,L
KOR,1997-04-01,log_gfcf_real,18.26758667238461,L
KOR,1997-07-01,log_gfcf_real,18.26429005718176,L
KOR,1997-10-01,log_gfcf_real,18.217715974669467,L
KOR,1998-01-01,log_gfcf_real,18.06241596546759,L
KOR,1998-04-01,log_gfcf_real,17.99949775460215,L
KOR,1998-07-01,log_gfcf_real,17.997832419411772,L
KOR,1998-10-01,log_gfcf_real,18.010573377216165,L
KOR,1999-01-01,log_gfcf_real,18.049757632391277,L
KOR,1999-04-01,log_gfcf_real,18.101161195051795,L
KOR,1999-07-01,log_gfcf_real,18.12646269177763,L
KOR,1999-10-01,log_gfcf_real,18.170474273088466,L
KOR,2000-01-01,log_gfcf_real,18.234257185441244,L
KOR,2000-04-01,log_gfcf_real,18.258993233435906,L
KOR,2000-07-01,log_gfcf_real,18.27417179160895,L
KOR,2000-10-01,log_gfcf_real,18.23418850192942,L
KOR,2001-01-01,log_gfcf_real,18.25445967587089,L
KOR,2001-04-01,log_gfcf_real,18.256972872649193,L
KOR,2001-07-01,log_gfcf_real,18.294784132075783,L
KOR,2001-10-01,log_gfcf_real,18.293524415924082,L
KOR,2002-01-01,log_gfcf_real,18.326863349389523,L
KOR,2002-04-01,log_gfcf_real,18.34017868079125,L
KOR,2002-07-01,log_gfcf_real,18.350171366007693,L
KOR,2002-10-01,log_gfcf_real,18.385653386381183,L
KOR,2003-01-01,log_gfcf_real,18.397736527027128,L
KOR,2003-04-01,log_gfcf_real,18.39301453961701,L
KOR,2003-07-01,log_gfcf_real,18.398689703826648,L
KOR,2003-10-01,log_gfcf_real,18.433276088522067,L
KOR,2004-01-01,log_gfcf_real,18.43475720407955,L
KOR,2004-04-01,log_gfcf_real,18.446687614478524,L
KOR,2004-07-01,log_gfcf_real,18.4377197520469,L
KOR,2004-10-01,log_gfcf_real,18.435609749718967,L
KOR,2005-01-01,log_gfcf_real,18.439852780311003,L
KOR,2005-04-01,log_gfcf_real,18.46112090558372,L
KOR,2005-07-01,log_gfcf_real,18.46103158749843,L
KOR,2005-10-01,log_gfcf_real,18.46690667089287,L
KOR,2006-01-01,log_gfcf_real,18.46721885033271,L
KOR,2006-04-01,log_gfcf_real,18.48415588740424,L
KOR,2006-07-01,log_gfcf_real,18.507243687077224,L
KOR,2006-10-01,log_gfcf_real,18.530445944726274,L
KOR,2007-01-01,log_gfcf_real,18.5349108086092,L
KOR,2007-04-01,log_gfcf_real,18.536788599499936,L
KOR,2007-07-01,log_gfcf_real,18.526133855323078,L
KOR,2007-10-01,log_gfcf_real,18.586035847702938,L
KOR,2008-01-01,log_gfcf_real,18.55684840855625,L
KOR,2008-04-01,log_gfcf_real,18.54334960229265,L
KOR,2008-07-01,log_gfcf_real,18.551361577591333,L
KOR,2008-10-01,log_gfcf_real,18.513834053929845,L
KOR,2009-01-01,log_gfcf_real,18.515569016584557,L
KOR,2009-04-01,log_gfcf_real,18.534511089121303,L
KOR,2009-07-01,log_gfcf_real,18.562759131729813,L
KOR,2009-10-01,log_gfcf_real,18.58566877271421,L
KOR,2010-01-01,log_gfcf_real,18.61783754564199,L
KOR,2010-04-01,log_gfcf_real,18.602746434682057,L
KOR,2010-07-01,log_gfcf_real,18.600319538689437,L
KOR,2010-10-01,log_gfcf_real,18.63652975467839,L
KOR,2011-01-01,log_gfcf_real,18.618366169745933,L
KOR,2011-04-01,log_gfcf_real,18.64319369648095,L
KOR,2011-07-01,log_gfcf_real,18.63151443892123,L
KOR,2011-10-01,log_gfcf_real,18.64119925285556,L
KOR,2012-01-01,log_gfcf_real,18.66541042920805,L
KOR,2012-04-01,log_gfcf_real,18.62597310667473,L
KOR,2012-07-01,log_gfcf_real,18.6168813726267,L
KOR,2012-10-01,log_gfcf_real,18.61530547205932,L
KOR,2013-01-01,log_gfcf_real,18.63563323998024,L
KOR,2013-04-01,log_gfcf_real,18.66149288241211,L
KOR,2013-07-01,log_gfcf_real,18.658876835210187,L
KOR,2013-10-01,log_gfcf_real,18.664769798642784,L
KOR,2014-01-01,log_gfcf_real,18.67999806350187,L
KOR,2014-04-01,log_gfcf_real,18.689189935775904,L
KOR,2014-07-01,log_gfcf_real,18.693732310597998,L
KOR,2014-10-01,log_gfcf_real,18.699429280939295,L
KOR,2015-01-01,log_gfcf_real,18.720892738042348,L
KOR,2015-04-01,log_gfcf_real,18.734884730411725,L
KOR,2015-07-01,log_gfcf_real,18.75688651650375,L
KOR,2015-10-01,log_gfcf_real,18.754796635142377,L
KOR,2016-01-01,log_gfcf_real,18.765005639016444,L
KOR,2016-04-01,log_gfcf_real,18.79171726497436,L
KOR,2016-07-01,log_gfcf_real,18.823210882581513,L
KOR,2016-10-01,log_gfcf_real,18.850383076424574,L
KOR,2017-01-01,log_gfcf_real,18.88442167839957,L
KOR,2017-04-01,log_gfcf_real,18.902664820188143,L
KOR,2017-07-01,log_gfcf_real,18.924240636101807,L
KOR,2017-10-01,log_gfcf_real,18.899915385998117,L
KOR,2018-01-01,log_gfcf_real,18.922812081710493,L
KOR,2018-04-01,log_gfcf_real,18.87978203307788,L
KOR,2018-07-01,log_gfcf_real,18.860323743328685,L
KOR,2018-10-01,log_gfcf_real,18.866791190978102,L
KOR,2019-01-01,log_gfcf_real,18.84794843888804,L
KOR,2019-04-01,log_gfcf_real,18.86251828193424,L
KOR,2019-07-01,log_gfcf_real,18.85704938081992,L
KOR,2019-10-01,log_gfcf_real,18.87868833255679,L
KOR,2020-01-01,log_gfcf_real,18.88809978602837,L
KOR,2020-04-01,log_gfcf_real,18.882931270420386,L
KOR,2020-07-01,log_gfcf_real,18.88905617339992,L
KOR,2020-10-01,log_gfcf_real,18.89614195347734,L
KOR,2021-01-01,log_gfcf_real,18.93756855547082,L
KOR,2021-04-01,log_gfcf_real,18.942899024256207,L
KOR,2021-07-01,log_gfcf_real,18.919029453740475,L
KOR,2021-10-01,log_gfcf_real,18.92557843217542,L
KOR,2022-01-01,log_gfcf_real,18.914922004251288,L
KOR,2022-04-01,log_gfcf_real,18.920027739613655,L
KOR,2022-07-01,log_gfcf_real,18.942594664703776,L
KOR,2022-10-01,log_gfcf_real,18.938360822178847,L
KOR,2023-01-01,log_gfcf_real,18.927835638828892,L
KOR,2023-04-01,log_gfcf_real,18.93329057507335,L
KOR,2023-07-01,log_gfcf_real,18.927569428131793,L
KOR,2023-10-01,log_gfcf_real,18.918282516739872,L
KOR,2024-01-01,log_gfcf_real,18.939629287297908,L
KOR,2024-04-01,log_gfcf_real,18.927165760899936,L
KOR,2024-07-01,log_gfcf_real,18.922227855144744,L
KOR,2024-10-01,log_gfcf_real,18.91228623873709,L
KOR,2025-01-01,log_gfcf_real,18.896864611124112,L
KOR,2025-04-01,log_gfcf_real,18.890132971203958,L
KOR,2025-07-01,log_gfcf_real,18.89730925512747,L
KOR,2025-10-01,log_gfcf_real,18.8803928466443,L
KOR,2026-01-01,log_gfcf_real,18.90931106425416,L
MEX,1995-01-01,log_con_real,14.789478475759536,Q
MEX,1995-04-01,log_con_real,14.760526152215757,Q
MEX,1995-07-01,log_con_real,14.76695906813094,Q
MEX,1995-10-01,log_con_real,14.771784250868508,Q
MEX,1996-01-01,log_con_real,14.782618046700007,Q
MEX,1996-04-01,log_con_real,14.786084757199518,Q
MEX,1996-07-01,log_con_real,14.804041129547405,Q
MEX,1996-10-01,log_con_real,14.825571302375641,Q
MEX,1997-01-01,log_con_real,14.840197616754635,Q
MEX,1997-04-01,log_con_real,14.8637416624616,Q
MEX,1997-07-01,log_con_real,14.880026931241714,Q
MEX,1997-10-01,log_con_real,14.89973402222376,Q
MEX,1998-01-01,log_con_real,14.918890264415484,Q
MEX,1998-04-01,log_con_real,14.926952691070484,Q
MEX,1998-07-01,log_con_real,14.932166738717582,Q
MEX,1998-10-01,log_con_real,14.939964197544155,Q
MEX,1999-01-01,log_con_real,14.946048166848398,Q
MEX,1999-04-01,log_con_real,14.96283405530396,Q
MEX,1999-07-01,log_con_real,14.982694909591846,Q
MEX,1999-10-01,log_con_real,14.997752130230868,Q
MEX,2000-01-01,log_con_real,15.024076079599775,Q
MEX,2000-04-01,log_con_real,15.03948817502789,Q
MEX,2000-07-01,log_con_real,15.05609836622228,Q
MEX,2000-10-01,log_con_real,15.06464285783723,Q
MEX,2001-01-01,log_con_real,15.067117429866004,Q
MEX,2001-04-01,log_con_real,15.065517474893342,Q
MEX,2001-07-01,log_con_real,15.066697828556617,Q
MEX,2001-10-01,log_con_real,15.072351571348337,Q
MEX,2002-01-01,log_con_real,15.073765020567228,Q
MEX,2002-04-01,log_con_real,15.084360576064954,Q
MEX,2002-07-01,log_con_real,15.086535892532037,Q
MEX,2002-10-01,log_con_real,15.08415823663126,Q
MEX,2003-01-01,log_con_real,15.093533476341612,Q
MEX,2003-04-01,log_con_real,15.099506045147866,Q
MEX,2003-07-01,log_con_real,15.102333307521155,Q
MEX,2003-10-01,log_con_real,15.106237213622954,Q
MEX,2004-01-01,log_con_real,15.107399290050411,Q
MEX,2004-04-01,log_con_real,15.114338784162365,Q
MEX,2004-07-01,log_con_real,15.119262767484797,Q
MEX,2004-10-01,log_con_real,15.129347687554288,Q
MEX,2005-01-01,log_con_real,15.129018772933403,Q
MEX,2005-04-01,log_con_real,15.130972016492091,Q
MEX,2005-07-01,log_con_real,15.145426771345669,Q
MEX,2005-10-01,log_con_real,15.156909875324194,Q
MEX,2006-01-01,log_con_real,15.173891874590105,Q
MEX,2006-04-01,log_con_real,15.18262719649436,Q
MEX,2006-07-01,log_con_real,15.185728330476136,Q
MEX,2006-10-01,log_con_real,15.186723844195715,Q
MEX,2007-01-01,log_con_real,15.190920953029257,Q
MEX,2007-04-01,log_con_real,15.196152071806317,Q
MEX,2007-07-01,log_con_real,15.192392107241766,Q
MEX,2007-10-01,log_con_real,15.200251387979373,Q
MEX,2008-01-01,log_con_real,15.205740912887778,Q
MEX,2008-04-01,log_con_real,15.219275245346196,Q
MEX,2008-07-01,log_con_real,15.214608897182526,Q
MEX,2008-10-01,log_con_real,15.182760749586137,Q
MEX,2009-01-01,log_con_real,15.1405851780319,Q
MEX,2009-04-01,log_con_real,15.129943249026812,Q
MEX,2009-07-01,log_con_real,15.150373430937771,Q
MEX,2009-10-01,log_con_real,15.168686741525324,Q
MEX,2010-01-01,log_con_real,15.17069137385586,Q
MEX,2010-04-01,log_con_real,15.18850537085876,Q
MEX,2010-07-01,log_con_real,15.192202058856086,Q
MEX,2010-10-01,log_con_real,15.205339265915617,Q
MEX,2011-01-01,log_con_real,15.22336663553031,Q
MEX,2011-04-01,log_con_real,15.226708387491666,Q
MEX,2011-07-01,log_con_real,15.239123343263303,Q
MEX,2011-10-01,log_con_real,15.242061009510898,Q
MEX,2012-01-01,log_con_real,15.23958931276277,Q
MEX,2012-04-01,log_con_real,15.250460026514798,Q
MEX,2012-07-01,log_con_real,15.258722324717302,Q
MEX,2012-10-01,log_con_real,15.267089794442619,Q
MEX,2013-01-01,log_con_real,15.273242237142384,Q
MEX,2013-04-01,log_con_real,15.27516559779797,Q
MEX,2013-07-01,log_con_real,15.28051854391827,Q
MEX,2013-10-01,log_con_real,15.285452421670367,Q
MEX,2014-01-01,log_con_real,15.287743779466755,Q
MEX,2014-04-01,log_con_real,15.29783302293752,Q
MEX,2014-07-01,log_con_real,15.30203194590616,Q
MEX,2014-10-01,log_con_real,15.30788862817457,Q
MEX,2015-01-01,log_con_real,15.315302116977838,Q
MEX,2015-04-01,log_con_real,15.319921565752873,Q
MEX,2015-07-01,log_con_real,15.327101038490529,Q
MEX,2015-10-01,log_con_real,15.334136586075607,Q
MEX,2016-01-01,log_con_real,15.335286879236923,Q
MEX,2016-04-01,log_con_real,15.334777277353096,Q
MEX,2016-07-01,log_con_real,15.343289767707953,Q
MEX,2016-10-01,log_con_real,15.35315861241759,Q
MEX,2017-01-01,log_con_real,15.35538677287485,Q
MEX,2017-04-01,log_con_real,15.357190136556138,Q
MEX,2017-07-01,log_con_real,15.358689194945255,Q
MEX,2017-10-01,log_con_real,15.362874068157991,Q
MEX,2018-01-01,log_con_real,15.378250684677601,Q
MEX,2018-04-01,log_con_real,15.3733084422214,Q
MEX,2018-07-01,log_con_real,15.374920606594658,Q
MEX,2018-10-01,log_con_real,15.37443150616752,Q
MEX,2019-01-01,log_con_real,15.377879608937066,Q
MEX,2019-04-01,log_con_real,15.376174904091197,Q
MEX,2019-07-01,log_con_real,15.380560625784744,Q
MEX,2019-10-01,log_con_real,15.386272276167754,Q
MEX,2020-01-01,log_con_real,15.364995451756032,Q
MEX,2020-04-01,log_con_real,15.178557146584469,Q
MEX,2020-07-01,log_con_real,15.277429512015539,Q
MEX,2020-10-01,log_con_real,15.3250321084063,Q
MEX,2021-01-01,log_con_real,15.339929761272213,Q
MEX,2021-04-01,log_con_real,15.35760559406329,Q
MEX,2021-07-01,log_con_real,15.360773339226672,Q
MEX,2021-10-01,log_con_real,15.375960852736284,Q
MEX,2022-01-01,log_con_real,15.390146506576764,Q
MEX,2022-04-01,log_con_real,15.399938327900717,Q
MEX,2022-07-01,log_con_real,15.403665097739696,Q
MEX,2022-10-01,log_con_real,15.41394970512987,Q
MEX,2023-01-01,log_con_real,15.422421119335555,Q
MEX,2023-04-01,log_con_real,15.43427103989417,Q
MEX,2023-07-01,log_con_real,15.447311073061663,Q
