date,h1,h12,h3
1967-10-01,0.619901730793823,0.865264832899299,0.747909438262227
1967-11-01,0.640058469614259,0.872599178478229,0.76546423228645
1967-12-01,0.644899463421229,0.874690271224737,0.769717470288222
1968-01-01,0.662542018368049,0.875952429260922,0.781040449721914
1968-02-01,0.639812487955561,0.869107036889256,0.764216969958114
1968-03-01,0.615834247179562,0.862629532147812,0.744388372426399
1968-04-01,0.613492696808144,0.862280238252067,0.7418925350158
1968-05-01,0.603904958877668,0.857298993436426,0.731949766008017
1968-06-01,0.593748967556486,0.854377614437515,0.724551623205676
1968-07-01,0.58440957964816,0.849350422541791,0.715621430346378
1968-08-01,0.585342418220486,0.847715519890706,0.714620621521428
1968-09-01,0.579606850985434,0.846873165176383,0.711362570025072
1968-10-01,0.587992094870204,0.849301683753629,0.716920287163053
1968-11-01,0.59476755616503,0.8535275760508,0.723659722460953
1968-12-01,0.594339322483741,0.857636617430707,0.727110120397001
1969-01-01,0.595641092273869,0.861397447854929,0.7305308862266
1969-02-01,0.601563450405397,0.868705946337898,0.738809957130108
1969-03-01,0.602999577953092,0.876223031781448,0.74428949016578
1969-04-01,0.611339628229702,0.885903807762766,0.754584364255495
1969-05-01,0.621860319731861,0.89487586776241,0.766065554320275
1969-06-01,0.626918351752837,0.895508731045922,0.769371517540602
1969-07-01,0.627009597317204,0.894732153941956,0.768680970069972
1969-08-01,0.625748289822978,0.894895663371005,0.767184877067711
1969-09-01,0.625578151972025,0.894077547150987,0.766286887510945
1969-10-01,0.625553203099662,0.894113816769758,0.766831399699782
1969-11-01,0.639808960106775,0.897286012255157,0.777173006279221
1969-12-01,0.64510278126396,0.902474540802809,0.784150320407758
1970-01-01,0.667824413412175,0.911901933109661,0.804904262843989
1970-02-01,0.662876394008804,0.914741579700917,0.805039184486758
1970-03-01,0.665601829010546,0.917414579010453,0.808139170100974
1970-04-01,0.673423280527529,0.91737875640276,0.813586984748314
1970-05-01,0.671155636783169,0.914680697140695,0.811534786277295
1970-06-01,0.658385296016098,0.907544532394643,0.799418196407965
1970-07-01,0.657081951160705,0.904993730373125,0.797398237964427
1970-08-01,0.665840144107939,0.906002929766544,0.803621991283882
1970-09-01,0.682452101718172,0.907372696124642,0.814523291669582
1970-10-01,0.718087629840042,0.914154806905678,0.839378169597473
1970-11-01,0.717606330546286,0.916780409159483,0.841034713475572
1970-12-01,0.738386761425511,0.923829864676266,0.857687819295758
1971-01-01,0.696365081137099,0.912886834600107,0.82578256451201
1971-02-01,0.659116181823494,0.901607458924758,0.794927149377479
1971-03-01,0.631239862719848,0.891902393772898,0.770617616006765
1971-04-01,0.620710028516352,0.887246899040809,0.760186378408685
1971-05-01,0.620608609625604,0.882450880615751,0.755547577050977
1971-06-01,0.633793260384491,0.880496777225504,0.759744710416809
1971-07-01,0.641248181220037,0.881381771171395,0.76439538111735
1971-08-01,0.63819132048061,0.882392823797648,0.76415950004073
1971-09-01,0.632188643065863,0.883761061723435,0.763103227071541
1971-10-01,0.620180046573798,0.880958837262844,0.755313836406164
1971-11-01,0.621444550598461,0.881656290250531,0.757162588154088
1971-12-01,0.634035282819257,0.887692543590064,0.769359153501926
1972-01-01,0.641847544784097,0.886746742841808,0.773016459670673
1972-02-01,0.615047595715804,0.877441195671395,0.750986139615156
1972-03-01,0.597062233901318,0.871038119984672,0.735061233569908
1972-04-01,0.584232831569463,0.864257225645013,0.72222873296797
1972-05-01,0.584180023023646,0.864345378209556,0.722814830127159
1972-06-01,0.593086238247635,0.868213451884394,0.731402681480914
1972-07-01,0.615739742063123,0.876554777160814,0.7508038848164
1972-08-01,0.628417704987906,0.884766686639919,0.764301650665928
1972-09-01,0.627473353753611,0.888743366253123,0.766345613763554
1972-10-01,0.642048719959907,0.893915086072453,0.77806968348181
1972-11-01,0.642205198735275,0.898197407550503,0.782427333017828
1972-12-01,0.651301624390886,0.90589814569635,0.793111303842864
1973-01-01,0.667547714265426,0.916519254448452,0.809463396755372
1973-02-01,0.678825165519701,0.92985474373099,0.82573663456365
1973-03-01,0.680913764273246,0.938114421412691,0.832101334327767
1973-04-01,0.681976589347628,0.947257649280796,0.838082189940862
1973-05-01,0.687758505823195,0.959396307164804,0.849199818267843
1973-06-01,0.70984607434812,0.975673053332007,0.87410809769895
1973-07-01,0.750256568832764,1.00023708152747,0.917374914647594
1973-08-01,0.786384249632981,1.01712185218431,0.951652670833771
1973-09-01,0.796124097739542,1.02224606276425,0.95951556215627
1973-10-01,0.795405060444465,1.0196914151313,0.953066408577031
1973-11-01,0.782653070774699,1.01506540706825,0.940745426074129
1973-12-01,0.782326228640702,1.01365369238803,0.937889780920199
1974-01-01,0.786805971823464,1.01088041037062,0.937035139885367
1974-02-01,0.77841356738325,1.00884075456942,0.929724615120581
1974-03-01,0.775268474089184,1.00872079165682,0.928064005767912
1974-04-01,0.781543714048145,1.0109100550086,0.933647869621845
1974-05-01,0.776311494763682,1.01371626645957,0.935466680655478
1974-06-01,0.774053187910408,1.01858451434585,0.938718405339768
1974-07-01,0.788956373984927,1.02503037765492,0.951890210073001
1974-08-01,0.807254112765032,1.0291589776835,0.965741921810593
1974-09-01,0.816388504098842,1.02801471558695,0.972104739540919
1974-10-01,0.831069393351188,1.02934917508555,0.982303764142724
1974-11-01,0.869160396697506,1.03336667364412,1.00885518405937
1974-12-01,0.888402824098739,1.0326187852804,1.01952535301789
1975-01-01,0.862547544749163,1.02078427918794,0.995356362402055
1975-02-01,0.838684865712182,1.00710118330923,0.970749414134222
1975-03-01,0.806737105654056,0.996414534523978,0.944888568857646
1975-04-01,0.782529721815172,0.985058987811697,0.922335482827137
1975-05-01,0.768252387108396,0.970768008001007,0.902434476665107
1975-06-01,0.763971700294392,0.960104100730058,0.890128342686752
1975-07-01,0.754540421263206,0.952664273153257,0.879426060236516
1975-08-01,0.720768940322883,0.937973899671855,0.850754539616416
1975-09-01,0.688886819921064,0.924253807229177,0.821790157991893
1975-10-01,0.666401208209079,0.915855733845058,0.802193615088426
1975-11-01,0.651705438512546,0.909920487616804,0.7894622094476
1975-12-01,0.659470332660028,0.907807352222405,0.792559251082892
1976-01-01,0.658622416244314,0.906803461261552,0.791507541049646
1976-02-01,0.638629618180397,0.898040460158954,0.773307505729483
1976-03-01,0.620400201951071,0.888721632819295,0.755019142290922
1976-04-01,0.615581891943543,0.883262969338433,0.747869721193642
1976-05-01,0.612821543264539,0.879278207129011,0.744289319280517
1976-06-01,0.599519036677306,0.872590242836503,0.732543152003574
1976-07-01,0.591273482421422,0.868603577066631,0.723925449701947
1976-08-01,0.594225909283663,0.867769872278233,0.725113172363752
1976-09-01,0.606285175121005,0.871981206779282,0.734598073712792
1976-10-01,0.620861791771821,0.877097331374721,0.748732684706606
1976-11-01,0.631891754472224,0.87890700315267,0.757163957579341
1976-12-01,0.634123418617785,0.879470209710512,0.759180076449444
1977-01-01,0.648028540413281,0.879761242676496,0.764601653805608
1977-02-01,0.639595718411261,0.878561171449998,0.76183583960987
1977-03-01,0.616338056369414,0.871560146585681,0.74291049523078
1977-04-01,0.587519818603112,0.863163179454079,0.719725996079033
1977-05-01,0.576028236696729,0.860982859486845,0.710178414239611
1977-06-01,0.567830192859565,0.857472859649467,0.702286783457097
1977-07-01,0.568016716993113,0.856762517700512,0.701197054903413
1977-08-01,0.568871540226142,0.858848943158407,0.702801089470812
1977-09-01,0.578861463242569,0.85985828175022,0.710024984218476
1977-10-01,0.591420737997999,0.864301478016037,0.721867056083185
1977-11-01,0.600696639960097,0.867279052342277,0.730114768183778
1977-12-01,0.6228734370972,0.873790482278048,0.748701687303246
1978-01-01,0.654785699717908,0.885012481837164,0.774025636441339
1978-02-01,0.646087874537788,0.88745323559133,0.772003049397893
1978-03-01,0.644076557589337,0.888588125018772,0.772209081576277
1978-04-01,0.632794036352448,0.889131174545549,0.765057388138881
1978-05-01,0.614379148237578,0.888225130320084,0.752287524565981
1978-06-01,0.602864597080462,0.88848794067087,0.744277071907459
1978-07-01,0.602431634690325,0.892493394284344,0.746359702233628
1978-08-01,0.597326633492002,0.895811372189412,0.74474206807933
1978-09-01,0.59962065232185,0.900239097089581,0.748452673244441
1978-10-01,0.605310550644931,0.905985644285348,0.756916450795904
1978-11-01,0.615908634497075,0.912319192564254,0.765977287252269
1978-12-01,0.623233942835797,0.914082218654419,0.771365462071981
1979-01-01,0.647813201874978,0.922149620581004,0.79179186076954
1979-02-01,0.663414401467693,0.930255932755097,0.806181214099388
1979-03-01,0.689339227329065,0.94257958159755,0.828844445496714
1979-04-01,0.733764195877634,0.958893522323032,0.862461774422588
1979-05-01,0.72891421994585,0.968769804505296,0.866019669339468
1979-06-01,0.713189150167494,0.971829874376446,0.857399989023856
1979-07-01,0.715551626709969,0.978868955927499,0.861281841573193
1979-08-01,0.729209843848689,0.991395304066206,0.876408435669606
1979-09-01,0.740500436031035,1.00759766499304,0.892231240737884
1979-10-01,0.753420381378458,1.02807925360239,0.914070201354375
1979-11-01,0.764406909973025,1.04258085841233,0.930836134087183
1979-12-01,0.779703329513418,1.0577327222845,0.950927797854477
1980-01-01,0.819238858650669,1.07889387549318,0.990582707869068
1980-02-01,0.86593002373447,1.10709839733512,1.03916281639297
1980-03-01,0.922583702013455,1.13727046888509,1.09407861079294
1980-04-01,0.975163074231411,1.16553143849591,1.14700352810045
1980-05-01,0.965127025238044,1.16741717374167,1.14351368948754
1980-06-01,0.930275614070262,1.14973060497792,1.11153226866918
1980-07-01,0.922036812682911,1.13987031590783,1.09951643559591
1980-08-01,0.910946686779934,1.13231038521702,1.0852348415686
1980-09-01,0.886840207366178,1.12074987795788,1.06053492501831
1980-10-01,0.869144412982554,1.11299055363642,1.04271697347675
1980-11-01,0.852879944767766,1.11223533596739,1.03170721532507
1980-12-01,0.84776225007262,1.11493544416677,1.02935401381998
1981-01-01,0.846860744676319,1.11785514590248,1.0294401002071
1981-02-01,0.840743168596927,1.11854781676549,1.02527737402418
1981-03-01,0.836441846291658,1.11216880505379,1.01808232874161
1981-04-01,0.839275151722414,1.11075595207243,1.01779912918726
1981-05-01,0.838664722929457,1.11082488507076,1.01651204273112
1981-06-01,0.842641326769919,1.11365286340624,1.02042738828637
1981-07-01,0.837647458716466,1.10630483560545,1.01337968684121
1981-08-01,0.831479917788301,1.10193806898762,1.00916653658856
1981-09-01,0.841903383369971,1.10117713844777,1.01658870517266
1981-10-01,0.844400005662735,1.09882390338013,1.0190276061802
1981-11-01,0.847865104238576,1.09807204681911,1.02204565439381
1981-12-01,0.860742967676033,1.09128643746098,1.02509614045052
1982-01-01,0.892473397365945,1.09033026538816,1.04334345479853
1982-02-01,0.895238990184573,1.08829296674408,1.04483530539052
1982-03-01,0.852365071559932,1.07728930696593,1.01320140960508
1982-04-01,0.833281883826141,1.06892395058429,0.993937030219997
1982-05-01,0.825464108959619,1.062950293153,0.984276084911412
1982-06-01,0.819261333133391,1.05960451735369,0.97764751740258
1982-07-01,0.808487592181979,1.05256379951398,0.96773611378959
1982-08-01,0.792382001529668,1.04204797931137,0.953670418016288
1982-09-01,0.781084045463941,1.03133814934213,0.940374822902931
1982-10-01,0.780557245650178,1.02147990317324,0.933520078109182
1982-11-01,0.763936741006883,1.00595698311257,0.91366155378985
1982-12-01,0.764873284239654,0.995566264995347,0.907808550980814
1983-01-01,0.774797899956997,0.989231922075776,0.909459595154689
1983-02-01,0.745572007562223,0.975805092058296,0.883616530776234
1983-03-01,0.722108196859353,0.964065037379534,0.862077828662497
1983-04-01,0.705809632950857,0.953054850564773,0.84484276117301
1983-05-01,0.68233493792308,0.940586761965184,0.821853321844041
1983-06-01,0.675688798915697,0.935290702186423,0.813282081444788
1983-07-01,0.664254584944037,0.926752040347237,0.801093603708252
1983-08-01,0.655563681707414,0.920041261727809,0.790805953299373
1983-09-01,0.656237812295214,0.91663144214852,0.788292912288224
1983-10-01,0.636182443617812,0.90749580426057,0.769815586768607
1983-11-01,0.620015516939204,0.901807903875486,0.75708521430174
1983-12-01,0.625052514097353,0.901396558757371,0.760089932169922
1984-01-01,0.638371885035774,0.905663143273888,0.771443735884308
1984-02-01,0.638183494949675,0.904888489124965,0.770531687431915
1984-03-01,0.622320687989448,0.902403643877187,0.758171664255425
1984-04-01,0.609153695472687,0.900406409910513,0.747855424912038
1984-05-01,0.613285099445899,0.905761577828578,0.752768370662914
1984-06-01,0.613871030827521,0.908258459840447,0.753914334126589
1984-07-01,0.616725953045962,0.911564553131804,0.756748142843069
1984-08-01,0.622510541864707,0.916020438022379,0.762472578179659
1984-09-01,0.62650629699746,0.917005724145764,0.765159573341883
1984-10-01,0.62917790512695,0.920946219354574,0.768203498429291
1984-11-01,0.626369486557817,0.923330952010033,0.768038830264469
1984-12-01,0.625004098393149,0.923751833679821,0.767789315772677
1985-01-01,0.627184867660384,0.923849276094792,0.769589795795998
1985-02-01,0.631021889008487,0.92527813286252,0.772662290907399
1985-03-01,0.633366265275156,0.926232457460621,0.774547011409373
1985-04-01,0.638062150536047,0.927197200906837,0.777580507980269
1985-05-01,0.621557399506363,0.919998307342373,0.763749615278698
1985-06-01,0.613810052829451,0.914611844983177,0.755746066625792
1985-07-01,0.60928119765766,0.90920294440856,0.749898219362168
1985-08-01,0.605204306728988,0.905169516347527,0.746500969212476
1985-09-01,0.615881625684941,0.905893104699139,0.754906037319024
1985-10-01,0.623394185198981,0.910711302272888,0.763132331209994
1985-11-01,0.63038002033477,0.915411152469677,0.771226060706374
1985-12-01,0.644280136329216,0.923811850700663,0.785217955308859
1986-01-01,0.662182773021313,0.931985848139307,0.802767140673436
1986-02-01,0.687460669215051,0.943828469569458,0.827015712601462
1986-03-01,0.690936059264077,0.942714410853566,0.828720984568957
1986-04-01,0.676662829019694,0.937214525629315,0.817085659944659
1986-05-01,0.670590934199904,0.933870882032179,0.812089054875193
1986-06-01,0.663006870819107,0.928142223959135,0.803195454926253
1986-07-01,0.652480251195141,0.923893837199097,0.794243597991009
1986-08-01,0.648453135424314,0.921066930866905,0.789923038873103
1986-09-01,0.654061375692004,0.918479722826016,0.792362527407593
1986-10-01,0.650257680252323,0.91617033222336,0.788591385971402
1986-11-01,0.655033313803996,0.918983961870797,0.793632657456884
1986-12-01,0.674321415825722,0.928922304760107,0.811194959622357
1987-01-01,0.688043109609436,0.933577334227955,0.823853217403589
1987-02-01,0.672891600741113,0.926150509157034,0.808981523768866
1987-03-01,0.639424571085348,0.91278191742041,0.779006795794192
1987-04-01,0.625194865236917,0.905096830293341,0.763838269481618
1987-05-01,0.60832802511856,0.89750122400346,0.74837239342356
1987-06-01,0.598417089057209,0.89297433868129,0.73981227203316
1987-07-01,0.596128939033728,0.891549881165891,0.738531105470491
1987-08-01,0.603063748439872,0.894141762399604,0.744684931566292
1987-09-01,0.616032748839475,0.898621017766696,0.755873947086746
1987-10-01,0.634808346496211,0.90517293092245,0.773726448382009
1987-11-01,0.629566794414963,0.909483776196839,0.772437335047602
1987-12-01,0.630699647193192,0.907539033343685,0.76996784973652
1988-01-01,0.624826289293166,0.905805722084529,0.765272317543741
1988-02-01,0.609506670815623,0.899191929928539,0.751550704387133
1988-03-01,0.591492515381995,0.891989812961192,0.734602550238723
1988-04-01,0.58387363297365,0.888676563538609,0.726676375346601
1988-05-01,0.575258031219887,0.884049054159818,0.717041977713698
1988-06-01,0.572812823664496,0.883072918554298,0.714511574381838
1988-07-01,0.569915619448823,0.878613883581467,0.709221738492993
1988-08-01,0.568824478621444,0.876705919531247,0.706764289716569
1988-09-01,0.571204410969825,0.876675896555197,0.708044028900245
1988-10-01,0.571888401825235,0.878409350586576,0.709727900834598
1988-11-01,0.576356494610616,0.881655296990197,0.714924173441665
1988-12-01,0.593931288526897,0.887174739135256,0.729929312121886
1989-01-01,0.622584048884983,0.893599268177965,0.753187739681998
1989-02-01,0.628220746863532,0.897516970987567,0.760143676537553
1989-03-01,0.623203749505093,0.900031727566933,0.758602637701123
1989-04-01,0.623633900554467,0.903840253902995,0.761783259820636
1989-05-01,0.630276457839099,0.909268387670615,0.769133467586542
1989-06-01,0.627178239010461,0.909558894237755,0.767442262653032
1989-07-01,0.633384443534488,0.909595333218381,0.771237292864979
1989-08-01,0.634328901861718,0.908482577215404,0.772124847502249
1989-09-01,0.618924299634033,0.901736366370799,0.759534008850562
1989-10-01,0.616905343567784,0.897607035466817,0.757182219659175
1989-11-01,0.622048216804299,0.89706423687754,0.760692311884146
1989-12-01,0.64802788586982,0.902618619707498,0.780653378818813
1990-01-01,0.68509260991008,0.913013451593908,0.810195290637556
1990-02-01,0.675014513733086,0.913131851473194,0.806348452164013
1990-03-01,0.659140254116119,0.910611938037402,0.794403578286853
1990-04-01,0.65262114761892,0.908588344624647,0.789466813144635
1990-05-01,0.645412952926225,0.906491258467241,0.783586919591901
1990-06-01,0.642294481701203,0.909267377824453,0.783143759111576
1990-07-01,0.647127080069167,0.916671230865498,0.791374740770115
1990-08-01,0.66369586188405,0.925466740245702,0.807922078534672
1990-09-01,0.656291751445479,0.925522447443509,0.803359362554945
1990-10-01,0.665877376268508,0.928894727107327,0.810805737347991
1990-11-01,0.681600785394137,0.934867088654179,0.825231906029595
1990-12-01,0.681128458123943,0.932631682405356,0.821696716834314
1991-01-01,0.682835520296658,0.931043774780681,0.820512401538393
1991-02-01,0.670379966537478,0.928347900973684,0.810600938077902
1991-03-01,0.65018057527925,0.919036036857151,0.790618390819977
1991-04-01,0.638756943520542,0.906364420222733,0.774401869905001
1991-05-01,0.622776886874204,0.893826327514775,0.756287519841413
1991-06-01,0.612138344204643,0.885731397643227,0.743783321665907
1991-07-01,0.596985445196673,0.878653464471867,0.729895046156379
1991-08-01,0.582574354021974,0.874151110847239,0.718429445693887
1991-09-01,0.578141235916171,0.870421341289815,0.713293766041245
1991-10-01,0.569306940692938,0.870391780567488,0.708754837936092
1991-11-01,0.570171185811831,0.873271542689917,0.712224923838564
1991-12-01,0.579474999503571,0.876209307622465,0.720089984097234
1992-01-01,0.582607409371836,0.876643439936503,0.722203593163934
1992-02-01,0.580142228246104,0.875992263875562,0.71956415815285
1992-03-01,0.572216019484298,0.872687147674468,0.711148001058159
1992-04-01,0.572981754699208,0.869701578231191,0.708968497530177
1992-05-01,0.564374854464841,0.864931207620107,0.700426909578261
1992-06-01,0.562279874941114,0.863379620700791,0.698062583971946
1992-07-01,0.569010265219746,0.864342654679218,0.701938421789673
1992-08-01,0.568851844478633,0.863457691435189,0.700858956833699
1992-09-01,0.573972003137968,0.864865191096996,0.703935408837124
1992-10-01,0.579769581073227,0.867512461954207,0.708164009945881
1992-11-01,0.572981004101739,0.864796904156553,0.701950861128305
1992-12-01,0.582687290722108,0.860294099672938,0.701295169953399
1993-01-01,0.582885972319251,0.857522249390454,0.700591078113751
1993-02-01,0.566624788429873,0.855419091687595,0.693249127381227
1993-03-01,0.562735001837852,0.853114161807472,0.691085401979699
1993-04-01,0.558284649261703,0.848552322699481,0.685845798536042
1993-05-01,0.551347365061006,0.843354489703755,0.678947824077659
1993-06-01,0.538508601471944,0.840027204750635,0.669688937017882
1993-07-01,0.530160777952797,0.837569189893544,0.662929369416063
1993-08-01,0.531013206091853,0.839251042811134,0.664035273295871
1993-09-01,0.539242791640607,0.841699564761186,0.670155873431766
1993-10-01,0.543464811435014,0.845300721309469,0.674910674886879
1993-11-01,0.544542566916138,0.846930758271118,0.675508984425965
1993-12-01,0.570062046786642,0.851610690928052,0.690672844708789
1994-01-01,0.578668694645289,0.857419349284645,0.700148383134815
1994-02-01,0.570007212633632,0.86086699800527,0.699712101533726
1994-03-01,0.569402007168297,0.864022073779876,0.701728393856762
1994-04-01,0.555697887701717,0.861448345185817,0.691020672497682
1994-05-01,0.551027830801686,0.859625374104563,0.686872514275693
1994-06-01,0.54604824689139,0.856210747100104,0.681942815682764
1994-07-01,0.544776704358968,0.855764414184711,0.681037969986783
1994-08-01,0.546080633967261,0.856910076740055,0.682226146227376
1994-09-01,0.546420161877892,0.857171442337066,0.682095903930423
1994-10-01,0.546249863096945,0.858773810242997,0.682796302243346
1994-11-01,0.544237276194402,0.85915407030668,0.682033058825683
1994-12-01,0.549783738323125,0.861247839543384,0.686703711778015
1995-01-01,0.553257885765349,0.863310791506112,0.690566328348087
1995-02-01,0.562504617116251,0.866092545550461,0.698344575382689
1995-03-01,0.562018690440579,0.864713029133154,0.696236940449642
1995-04-01,0.565728167392905,0.864494852286209,0.697897135834625
1995-05-01,0.565672636931484,0.862952886710899,0.697748896615993
1995-06-01,0.556809110760532,0.860170501663856,0.691539872114004
1995-07-01,0.555859320917595,0.85895970427523,0.691350299503309
1995-08-01,0.559001334985174,0.860007687039956,0.694137037720862
1995-09-01,0.550632469221868,0.857291413962118,0.68795581592163
1995-10-01,0.554165732498678,0.857182266088536,0.691221596669729
1995-11-01,0.565326895478212,0.859502104600554,0.6998409559792
1995-12-01,0.57702655073795,0.863895765774594,0.710768035117702
1996-01-01,0.598696693792027,0.872257158380577,0.73008551957243
1996-02-01,0.610366799209743,0.875357646752395,0.738403420624834
1996-03-01,0.596751614329379,0.871593915936415,0.727565647193036
1996-04-01,0.577588491640885,0.864578972669694,0.711731437889901
1996-05-01,0.561193386898766,0.859394838549136,0.697950820327768
1996-06-01,0.552081890794251,0.854856919576041,0.689436949821301
1996-07-01,0.547582675230252,0.851452649250571,0.684134111054567
1996-08-01,0.54660569648319,0.849069304222243,0.681012155794528
1996-09-01,0.543678335201311,0.848670941192114,0.678481772068659
1996-10-01,0.544256435263675,0.849127042949179,0.679053916120806
1996-11-01,0.544153751507908,0.850274731876366,0.679359803230916
1996-12-01,0.544747323747727,0.849096984953051,0.679422106600646
1997-01-01,0.54539257332029,0.848734154736538,0.680048511570715
1997-02-01,0.547763407786502,0.849882402431083,0.682485325909365
1997-03-01,0.54381210730546,0.847170134080304,0.679188953991439
1997-04-01,0.546291571701751,0.845050784189767,0.679549941640199
1997-05-01,0.543040982920147,0.844608272707489,0.677416488675407
1997-06-01,0.543215917514855,0.843961806866875,0.676457357935644
1997-07-01,0.549635477867383,0.844841364577703,0.68124067117671
1997-08-01,0.559072478875577,0.84637762894794,0.688339517374669
1997-09-01,0.553275473349147,0.845083558851957,0.683963403998296
1997-10-01,0.552670217072594,0.844920972832443,0.683592522419636
1997-11-01,0.55441120177801,0.846925320277663,0.685662533483317
1997-12-01,0.555986438403667,0.848679786245122,0.688153732296864
