code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies,emp,emp_employees,emp_selfemp,hours,hours_employees,hours_selfemp,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl
CHL,1998-04-01,9562357.1,6043011.0,1101322.0,2806911.5,2823676.1,2414756.8,2820408.8,1010200.9,1796710.6,,,579155.6,,2911661.7,2552193.7,9562357.1,8396675.8,509122.9,1945464.4,1375377.3,737734.3,1814621.7,300797.1,,775545.5,,1404246.3,,,1165681.3,,,,,,,,,,,,,,41.194269642190854,49.325660354340435,33.270797888970314,64.03261080431875,,34.60907938459862,60.48416388463757,96.61337060146312,50.75525217149247,,,87.75721753139356,,48.62877233473637,44.63801527021965,41.194269642190854,39.7013452764937,66.37155185899776,26.32508605368711,49.52850276617328,30.038426795783415,55.73664544167937,135.67105045947284,,40.9054009841721,,32.399636080237514,,,57.43179440063293,
CHL,1998-07-01,9531824.6,5979570.8,1128599.0,2594030.2,2768790.7,2374654.4,2719790.2,925840.5,1668189.7,,,527369.2,,2883352.4,2568849.2,9531824.6,8383768.9,503564.2,1932437.4,1400071.4,679552.7,1818337.5,314504.3,,768312.5,,1447944.2,,,1148055.7,,,,,,,,,,,,,,41.34041788940185,49.64608971660783,34.02980725501299,63.07695839152809,,34.392755898089995,59.1900307594275,93.94207666019985,50.36422660213694,,,88.56201911701163,,48.98931325869892,44.843988051282196,41.34041788940185,39.842346844308615,64.00069648282528,26.302661607971288,50.4164474263212,30.061339841709568,56.26334091777934,139.9161226547131,,40.32282824323858,,33.2955065246531,,,57.65774755970903,
CHL,1998-10-01,9244741.1,5876117.0,1153893.4,2274870.0,2286757.6,2343835.0,2415861.8,745513.3,1529356.8,,,443078.0,,2857591.8,2575447.1,9244741.1,8142563.7,507590.8,1799508.4,1317997.0,612444.1,1746624.6,327959.5,,756676.0,,1482162.4,,,1102177.4,,,,,,,,,,,,,,41.4365018921593,50.05871644441755,34.66935762591871,62.12491984403269,,32.99416537910213,57.74201466625907,91.39920055630532,49.85529039424346,,,89.34321111129034,,49.57982728174954,45.01012849183227,41.4365018921593,39.83261977367158,63.846501975931595,25.450980212453807,50.13793860857926,29.74698041804612,56.4258679982803,144.84141880856754,,39.82649057750191,,34.17290086616967,,,58.97047804144657,
CHL,1999-01-01,9211538.0,5853332.1,1169398.8,2183148.9,2086390.3,2513402.6,2410985.9,705095.1,1478053.8,,,419837.9,,2832321.7,2601172.5,9211538.0,8152293.1,479729.1,1851402.7,1331277.6,588965.6,1714377.8,345443.4,,753413.1,,1504477.2,,,1059244.9,,,,,,,,,,,,,,41.27975671577845,49.9713993359585,34.94291530768697,62.441635496601094,,35.09673263357963,59.90888875691683,94.47415475459125,49.44688579091747,,,90.77381911176387,,49.34405815191812,44.97881804162141,41.27975671577845,39.804924115900306,63.55833544762055,25.792222261817727,50.60766716206983,29.36080535261296,55.5488527121113,146.44133756125686,,39.2813330311424,,34.90209148008129,,,57.31299789300335,
CHL,1999-04-01,9323728.2,5900802.9,1200176.7,2100350.8,2024163.3,2611733.1,2413147.8,663557.4,1436793.5,,,395219.7,,2880397.5,2625185.7,9323728.2,8251994.3,492971.5,1919026.1,1358344.7,542873.8,1735853.7,353745.0,,751636.8,,1512980.0,,,1071733.9,,,,,,,,,,,,,,41.668827819692645,50.667958838657775,35.647177689364014,60.780157817391384,,34.962227364312916,60.61497498071077,90.97398177250246,48.37587565512101,,,91.41200217694048,,50.602032779092085,45.10571852115461,41.668827819692645,40.12749201586601,65.23033859810973,26.50782548297285,50.70182937886013,28.010323816827896,56.16478051746165,145.55215140435638,,38.963557897447714,,35.0058054182253,,,58.43463700736012,
CHL,1999-07-01,9668001.4,6085546.2,1234319.7,2094514.9,2145626.0,2766669.8,2564160.4,644564.5,1449950.4,,,404135.5,,2970252.8,2711157.9,9668001.4,8555767.8,507321.7,2095860.2,1415773.6,518397.4,1787544.1,356861.0,,752317.7,,1571270.1,,,1112233.6,,,,,,,,,,,,,,42.31478470616625,50.89756341568291,36.41431220412553,60.13986863329482,,37.535092275510614,62.6285548366016,91.8627313351685,47.436131688645666,,,90.7644045234928,,50.77222858720349,45.4453412555265,42.31478470616625,40.76100090830038,66.7847801455617,28.15134193073921,51.24109787854714,26.589768642719374,56.4729534714466,141.36518471187705,,38.652024009827855,,36.0201652576018,,,59.21302506649819,
CHL,1999-10-01,10189328.2,6343052.0,1262368.5,2242219.4,2347945.9,2996385.2,2760423.4,678083.5,1564135.8,,,439771.2,,3092233.1,2811047.7,10189328.2,9032443.8,552346.7,2323328.8,1509361.6,521738.1,1886605.9,352622.9,,754625.2,,1618233.5,,,1156884.4,,,,,,,,,,,,,,43.451968924446206,51.54180273676359,37.07113080312833,60.54758446202889,,39.236469512167176,65.0487885343174,94.16633615297619,47.4075518583435,,,92.1059526584612,,51.59624615881389,45.82977035060794,43.451968924446206,41.92963220197964,71.13341506824263,30.185257333047275,52.472286651567956,26.045302837777218,57.7851191746206,134.17571387041735,,38.555318238846155,,36.822488039594894,,,59.98676425972643,
CHL,2000-01-01,10242170.6,6409969.5,1292087.4,2231307.3,2310966.4,3084252.1,2855104.7,719150.1,1512157.2,,,463877.0,,3125750.2,2820342.3,10242170.6,9069998.8,563156.7,2299171.4,1553650.1,486756.3,1913206.8,348552.1,,755575.9,,1631921.5,,,1172171.8,,,,,,,,,,,,,,43.26852057430776,52.109954282687134,37.690855023094144,59.55449020516938,,39.75162805312724,64.91521383560543,89.67094141944037,47.28774792996887,,,92.95228820445307,,52.30495186421982,46.2119856490858,43.26852057430776,41.719217248395466,71.09729539334396,29.445936411508495,52.98391337354948,25.424772323914773,57.798761391325925,128.87623777568828,,38.715407824953225,,37.11043060426123,,,60.10729939231812,
CHL,2000-04-01,10378437.9,6480740.8,1316104.4,2267931.7,2585012.7,2992182.6,2995602.6,750817.9,1517113.8,,,476589.7,,3143002.1,2861149.0,10378437.9,9182866.2,531872.1,2354964.7,1573765.1,476799.0,1977233.9,355212.0,,754323.0,,1621824.9,,,1195571.7,,,,,,,,,,,,,,43.74720310867374,52.62875385174283,38.29659213264747,59.56025507473646,,39.1940779895168,66.19208716665675,89.49446132126816,47.35246241801178,,,92.99665060426689,,52.572749396057766,46.99524503844918,43.74720310867374,42.20684675995681,65.86569825760672,30.409592488823957,53.93278368971752,25.504055169323905,59.73077446394271,126.67553222788415,,38.703735809982206,,36.9645293885719,,,60.48691398183862,
CHL,2000-07-01,10681963.7,6610396.0,1342211.7,2340526.6,2427236.8,3343540.4,3041421.2,781062.1,1559464.5,,,481660.1,,3204072.0,2924663.9,10681963.7,9452949.6,537666.3,2494279.8,1630863.6,483868.7,1992174.6,363498.1,,763196.7,,1658513.4,,,1229014.2,,,,,,,,,,,,,,44.33678935671706,53.114578445203314,38.91040847832494,59.95709523637646,,41.65005470123906,67.68417432236461,89.15940891441012,47.92791195200891,,,93.84455739283406,,52.998682952776115,47.48692400793612,44.33678935671706,42.74574944094248,63.898512296629384,31.871294994243105,55.509168866683666,25.791113222102606,59.1452374027826,125.44721215840046,,38.797045433610705,,37.68702903382077,,,61.63071791936298,
CHL,2000-10-01,10989142.2,6724024.5,1364859.6,2465728.6,2779857.2,3296776.6,3176375.7,862433.3,1603295.3,,,483384.4,,3253897.7,2986742.4,10989142.2,9741835.2,517266.9,2686525.0,1696193.5,500402.2,1998654.4,369371.0,,777178.1,,1708022.2,,,1247306.9,,,,,,,,,,,,,,45.082669136312205,53.77800333958264,39.393245819571455,60.582510655869996,,41.11737381140194,68.259159774976,90.12519331389683,48.46154032161292,,,94.05317269451385,,53.7571986563582,48.06530673621197,45.082669136312205,43.52037195957068,59.68604492974816,34.07696273519338,57.06326460382949,26.39704033718009,58.894031081800506,124.59643809712065,,38.95288662957117,,38.61231232975933,,,62.04896662651638,
CHL,2001-01-01,11036963.3,6809689.9,1393991.7,2506527.8,2713906.2,3504098.0,3384722.4,898967.5,1607560.2,,,484861.3,,3295772.9,3029055.7,11036963.3,9790441.9,459847.1,2619972.0,1767802.6,521737.4,2041667.4,382069.3,,807436.2,,1742805.8,,,1246521.4,,,,,,,,,,,,,,44.96556678061132,54.25647614592246,39.891500767543945,61.5559919887969,,42.012555168111945,68.78234254521962,90.87661804642376,49.423002291757946,,,95.72651344463688,,54.46766615551233,48.199197174309184,44.96556678061132,43.45030120572827,53.512606641865794,33.3692829640106,59.892017000119736,27.14790515096785,59.82081421363131,125.56933061995021,,39.71974875851834,,39.06714565978076,,,61.41316030146076,
CHL,2001-04-01,11315695.4,6981465.8,1417143.3,2533535.7,2691326.7,3640597.7,3414838.0,872873.0,1660662.7,,,512047.8,,3374297.4,3095120.5,11315695.4,10043656.6,458376.8,2694461.3,1834868.6,555552.2,2114960.7,381061.1,,830918.7,,1736722.1,,,1272038.9,,,,,,,,,,,,,,45.65883141750455,55.060072675077734,40.40602725115227,64.0326424131234,,42.381084348306196,72.3366505338751,96.91019126171446,50.721741976518,,,97.4764522112049,,55.27290540990674,48.88692516939884,45.65883141750455,44.082817310674756,53.32150212319659,33.89474675203594,61.37601636846657,28.286302376039984,61.72475117458694,121.45509192931236,,40.18583535592005,,38.91129652461592,,,62.76948045779855,
CHL,2001-07-01,11456735.0,7073391.9,1453344.9,2588805.5,2803120.3,3635153.6,3508275.8,896400.5,1692405.0,,,507309.4,,3437976.5,3128106.1,11456735.0,10147827.4,476253.1,2685796.8,1816838.5,565519.1,2139088.5,383481.1,,840623.0,,1775577.6,,,1308907.6,,,,,,,,,,,,,,46.33686196746119,56.05484911533184,41.31652916284575,65.82686148270724,,43.384145458374945,74.86416306130238,101.18946090452988,51.72471967907052,,,100.12354855122547,,56.25496120442859,49.71393208894004,46.33686196746119,44.646738398875875,55.590377050293995,34.084124918555496,61.862751907973276,28.8662672792336,63.39628757926949,119.14190609104567,,40.34829716941353,,39.754434681493464,,,64.72118233031495,
CHL,2001-10-01,11705672.2,7160028.8,1476631.3,2582756.0,2837250.4,3681713.7,3449952.0,853294.4,1729461.7,,,501527.5,,3449177.8,3209323.5,11705672.2,10404386.1,455376.0,2774322.2,1857068.3,560651.5,2260905.5,404236.4,,842883.5,,1813047.8,,,1301286.0,,,,,,,,,,,,,,47.049817276118006,56.30044545818388,41.77188885020575,65.96956413650722,,43.202972210736455,74.25743469322902,101.12078544097626,51.957215627610495,,,98.28688397688278,,56.218721900237625,50.388429885067396,47.049817276118006,45.451601321194595,52.078908851616696,35.29860089746258,62.838962622039126,29.0712787060933,66.32494933527214,120.80421706820043,,40.29726664538218,,40.43080574910454,,,64.38599992934435,
CHL,2002-01-01,11676739.8,7213222.3,1499140.5,2627295.3,2723452.7,3692900.9,3451976.5,856018.6,1771276.7,,,509469.8,,3472540.1,3231212.3,11676739.8,10376750.6,465222.1,2717834.8,1849019.4,553898.8,2228524.5,427672.4,,846773.1,,1830508.7,,,1299989.3,,,,,,,,,,,,,,46.5437527861553,56.15357324232121,41.92502394032897,64.94767010044744,,43.806886423311006,73.76795563156357,96.9423506786157,51.796067546843915,,,98.9269047033745,,56.166726410012785,50.09300626036172,46.5437527861553,44.94052619158878,52.92630328243533,34.66768007551942,62.30259483373031,28.754203150468705,64.32718887704061,121.61873407685653,,40.410600588940696,,40.639771532083024,,,63.947943387698714,
CHL,2002-04-01,11871584.7,7307998.5,1526245.3,2654762.0,2767949.9,3873040.3,3603649.1,872378.0,1782384.0,,,525145.1,,3490154.6,3292698.9,11871584.7,10544784.1,481613.5,2812677.3,1881866.9,561502.7,2209460.3,454007.8,,858056.1,,1800626.2,,,1326800.7,,,,,,,,,,,,,,46.9385831831598,56.620235636300166,42.63062118418105,64.5873859671945,,43.35325704269299,74.32754607617017,95.7141178482915,51.699222570022634,,,99.37281854143978,,56.064194482284314,51.091599772910975,46.9385831831598,45.29496839830564,54.410609861895146,35.79814873954932,63.265670026293414,29.515430450915286,62.78981451620878,123.19873785875589,,40.70846795584834,,40.20799956947742,,,64.79485903755952,
CHL,2002-07-01,12259595.3,7499498.0,1571197.2,2712552.3,3123051.1,3836340.7,3770491.8,894804.6,1817747.6,,,547837.3,,3554516.4,3397144.3,12259595.3,10891532.7,493726.5,2920724.9,1940425.0,566683.9,2305555.4,479362.9,,868631.8,,1854260.9,,,1368062.6,,,,,,,,,,,,,,47.95038148193074,57.293846684299275,43.796595115282784,64.93952875854725,,45.39411466216597,76.29105104328568,96.80503902906386,51.82949298927306,,,99.48139908028647,,56.80109925639882,51.71466960311918,47.95038148193074,46.30759822135649,54.187829278756666,37.07265080939974,64.6517378962221,29.950196803805152,64.29214115431947,125.5974528521134,,40.85996013030492,,41.38960903148661,,,65.78045029081514,
CHL,2002-10-01,12631597.8,7575397.1,1577428.9,2792702.2,3071543.0,4219555.6,3812326.8,925315.3,1867386.8,,,553309.8,,3635417.4,3386670.0,12631597.8,11262546.8,528306.0,3102046.3,1971777.6,578101.3,2343223.0,499381.7,,884289.2,,1901895.2,,,1369050.9,,,,,,,,,,,,,,48.69766155111617,57.93270614301508,44.04382657392299,65.75716667668551,,46.29753927679182,78.56565750531277,99.75573025366731,52.02711893042141,,,99.42514845674526,,57.578903738017715,52.268244606377756,48.69766155111617,47.134767938537166,55.47564549165481,38.876946500304896,65.8000481409006,30.531939553338958,64.09576916821348,126.14414201410624,,40.89467146513205,,42.39613794929816,,,65.5951796187016,
CHL,2003-01-01,12781511.3,7756707.2,1580886.6,2985024.9,2971810.2,4681982.7,4209875.3,957497.1,2027527.8,,,563101.2,,3699939.1,3493666.8,12781511.3,11402870.2,512079.7,3190966.4,2024415.6,623738.7,2293732.9,509998.1,,903385.4,,1949130.1,,,1378641.2,,,,,,,,,,,,,,48.58519072771337,58.74351326188089,44.10398339428684,66.73212918427639,,51.232431776712616,84.36517165484341,101.83521979882617,52.67502996979755,,,99.17456853166472,,58.56449846825198,52.959117482953545,48.58519072771337,46.98090483203839,55.41784176772716,39.13511970990109,66.60957318675392,31.80976543576751,61.0475748794842,125.47338084609721,,40.99419564721188,,43.512123557074446,,,65.9545232610241,
CHL,2003-04-01,13118588.9,7893101.3,1599327.4,2970762.6,3146391.8,4599387.9,4119619.4,976945.8,1993816.8,,,555554.5,,3786944.5,3550602.3,13118588.9,11746701.8,567477.8,3192499.3,2002748.4,638012.1,2581987.5,504473.8,,917372.5,,1913877.2,,,1371887.2,,,,,,,,,,,,,,49.3440986204554,59.08111224361555,44.55989754268899,65.23742897698263,,49.82581501832058,78.88570389284831,96.54792852685085,52.25105052868298,,,97.23407994080065,,59.190500909182234,53.19930232335134,49.3440986204554,47.900890895593115,58.771920194656076,39.37446983975999,65.4580774792853,33.20679079525217,66.96004141480458,121.54179375611355,,40.95888544915417,,42.636124114280165,,,64.82874353454956,
CHL,2003-07-01,13312192.2,7958626.0,1637772.7,2858351.2,3057218.3,4632929.1,3974353.9,890414.6,1967936.6,,,562560.8,,3792136.2,3603929.0,13312192.2,11913207.1,555605.7,3317439.4,2037650.4,638261.0,2603432.0,487999.4,,920699.4,,1963769.7,,,1398985.1,,,,,,,,,,,,,,49.74438827260244,58.680708386042035,45.349810059546364,64.58433316034632,,49.3099308559459,76.64478582814067,94.262709165776,52.041714046955406,,,95.76502195037544,,58.40629995286233,53.28323683885145,49.74438827260244,48.338591367251766,58.73512727346534,41.022814963160535,66.85824830275433,34.37195060217866,66.32808017013247,115.84874503369113,,40.734273925362395,,43.5167988337903,,,64.83249311257487,
CHL,2003-10-01,13631282.4,8126872.6,1623950.9,2870686.3,3148335.6,4632022.9,3899899.6,847769.9,2022916.4,,,590090.7,,3834367.6,3702414.3,13631282.4,12225197.6,528586.8,3413879.9,1956580.8,693490.1,2640863.0,495942.3,,935432.2,,1996957.0,,,1406084.8,,,,,,,,,,,,,,50.661847214660725,58.69698395477948,44.44489480623534,63.171497162605455,,48.188427847621874,71.61031206227071,87.22437512957313,52.15193499666812,,,94.58972243466015,,57.895116939566755,53.94181527027682,50.661847214660725,49.41349254409134,55.362527828586806,43.12887497643873,65.02368206610241,36.461221530924185,66.44974392498061,116.0582727115724,,41.18652198311076,,43.86899763025424,,,64.00852764318792,
CHL,2004-01-01,14127891.8,8333824.9,1701962.0,2938203.7,2760545.6,5300905.7,3969346.3,909046.5,2029157.2,,,627798.6,,3928915.9,3777110.4,14127891.8,12691996.5,525838.0,3798003.5,1974123.6,679518.2,2534290.9,517091.2,,945172.0,,2089531.3,,,1435895.3,,,,,,,,,,,,,,51.424404863421714,58.93343668611242,45.87921458314447,62.523037812303315,,51.52088599694654,69.53202182635033,85.216843273993,52.04191365425292,,,92.82405470214471,,58.0053932144875,54.487434932911874,51.424404863421714,50.23030295517991,51.88446486344508,46.82784719552437,64.15840557039492,36.98797990890695,62.1116817290221,117.14172056047751,,41.309071329094934,,45.55492810822756,,,64.09018289083335,
CHL,2004-04-01,14758515.2,8614090.8,1726268.1,3091665.1,2932453.3,5913538.1,4427835.2,991288.3,2100376.8,,,678750.3,,4005150.6,3930189.9,14758515.2,13314016.4,547179.9,4101771.3,2152870.7,662212.1,2796793.2,535230.4,,951705.6,,2082850.2,,,1444498.8,,,,,,,,,,,,,,52.70658470753867,59.294500488919795,45.77718543626944,62.844868079373946,,56.35640496732169,73.78368451375125,85.03522016301254,52.60544993371774,,,91.53452660588911,,58.1338904223031,55.25645185266283,52.70658470753867,51.77606259076598,55.058992363302885,49.55988261699905,68.82749932758881,35.54780708876456,67.34510539939154,118.30845320262377,,41.34736798202397,,44.842532293305034,,,62.471501813556344,
CHL,2004-07-01,15464766.2,8841967.6,1721587.1,3336414.1,3290786.8,6441116.2,4830691.5,1103159.1,2233255.0,,,682186.8,,4075697.3,4084083.4,15464766.2,13974964.1,571777.3,4506785.8,2207637.3,687680.6,2891422.0,543015.1,,979387.2,,2081793.5,,,1489802.0,,,,,,,,,,,,,,53.81970278031324,59.60168416560865,45.09745167102294,64.05500159570464,,58.450811203855544,74.71316802299859,89.614568333723,52.75471600593044,,,89.4726598157945,,58.16323391048505,56.06631295823905,53.81970278031324,53.04048581763601,54.66023272914713,53.25961688147983,68.60068160754074,35.237111664110195,68.22004143945504,116.01833166859848,,42.05969995933976,,44.32559308714475,,,62.008341688229564,
CHL,2004-10-01,15836776.5,9143384.4,1753087.8,3556696.4,3641560.4,6311363.9,5012620.0,1164921.3,2391775.0,,,748113.3,,4171443.9,4223827.3,15836776.5,14289993.3,617633.5,4480839.4,2176219.3,751634.3,2939726.5,557568.1,,1005175.0,,2161283.8,,,1546783.2,,,,,,,,,,,,,,54.23452871969436,60.30815187221863,45.63751543898657,64.00809036302307,,56.41263281946542,74.43590627908453,87.8173965275334,53.24568192440695,,,91.11941888256523,,58.66767937692582,56.88891896869803,54.23452871969436,53.42532800278664,54.70273651184814,53.47247686337467,67.5461147438837,35.95432688616588,67.81014042295412,117.28233952108795,,42.65194965247471,,45.81000627499838,,,62.82594562645354,
CHL,2005-01-01,16107243.8,9402637.5,1829285.6,3815813.7,3634113.1,6474506.0,5233298.5,1375578.2,2440235.5,,,775470.1,,4279752.0,4347415.4,16107243.8,14481655.9,627764.2,4454427.5,1988536.6,778029.3,3000203.0,565080.7,,1021138.4,,2229653.5,,,1625587.8,,,,,,,,,,,,,,55.09843440991041,61.108993368563965,47.00035166395735,64.52477743064706,,60.49650650167953,75.38192422092803,87.98595886610424,53.8233201659054,,,93.07253216257055,,59.504070182166,57.471502899726744,55.09843440991041,54.18555816469595,56.55126775570548,54.72035245861151,62.99870868488616,37.556665950960756,67.70141274261981,116.70176857440956,,42.731420586572256,,46.90212048831138,,,64.7074368772345,
CHL,2005-04-01,16688427.3,9690492.3,1855403.6,3989502.8,3644839.0,6975529.6,5477837.2,1473675.0,2515827.7,,,829597.6,,4407730.3,4453164.4,16688427.3,15023149.7,651988.7,4734961.6,2198953.4,815585.4,3046571.7,588346.8,,1053791.8,,2259361.3,,,1665277.6,,,,,,,,,,,,,,56.15391986200272,62.094150120879455,47.03387169867109,64.47467888254786,,62.824305628651125,75.78214219462726,86.27722700979088,54.40174888084955,,,94.71997413232953,,60.73300542301211,58.126961304614824,56.15391986200272,55.34546302618402,56.2317162898602,57.8410889497252,66.0138571396235,38.124627412275444,67.73219775059695,117.6105547226387,,43.465408764044184,,47.10559867990313,,,64.66689634797402,
CHL,2005-07-01,17525863.3,10013516.8,1887243.7,4054361.2,4212333.7,6893676.1,5480907.0,1509304.2,2545057.1,,,878191.8,,4577292.0,4558033.0,17525863.3,15817795.0,691330.8,5259939.3,2213164.6,839030.0,3073698.6,600779.6,,1090139.9,,2311882.0,,,1708068.3,,,,,,,,,,,,,,57.57200099922332,62.731964023643926,47.39895706625936,63.42890187850471,,62.03082295707196,72.68403914963244,82.88037637788997,54.33857759655552,,,93.33243918137057,,61.741821669511324,58.64511139473341,57.57200099922332,56.813991887892676,55.73315705037769,61.95467171943077,66.06745878434529,38.742027173582045,66.49216350654784,118.71423064025858,,44.49522643816851,,47.86763244958383,,,65.5187044201953,
CHL,2005-10-01,18027074.8,10255612.2,1927792.2,4140454.9,4320299.0,7163674.8,5640303.4,1574065.8,2566389.1,,,870843.9,,4700131.7,4684636.7,18027074.8,16264366.8,708925.0,5517115.4,2336057.5,876940.2,3044125.7,613524.0,,1112041.1,,2373411.6,,,1762708.0,,,,,,,,,,,,,,58.5149241975687,63.02672152575074,47.853264289450124,62.772167041004394,,62.41210310299288,72.55357893276776,79.91665254814053,54.792786886687914,,,86.47597959794074,,62.670412243354015,59.263579822360185,58.5149241975687,57.76110313547926,60.23232425445267,64.35736011514045,67.78093046129156,39.99397267518498,64.44895003890385,120.07451961796072,,45.2301578828025,,48.6059694244675,,,66.43252264064141,
CHL,2006-01-01,19228648.2,10544293.3,1989280.5,4162740.0,4131392.3,8497605.6,5933923.5,1509904.4,2652835.6,,,941867.5,,4779456.2,4822969.6,19228648.2,17439971.9,710266.9,6339278.8,2211050.4,896383.1,3178383.9,619530.0,,1112658.7,,2465366.5,,,1788676.3,,,,,,,,,,,,,,61.85576181329065,63.60104811660031,48.51424550780339,63.37887731899648,,74.32689469101945,73.71073034748026,80.22142941430027,55.28874057240419,,,88.59601372848199,,62.71924642256218,60.12143284625482,61.85576181329065,61.4209452170422,56.85451410098483,74.68138316467734,64.73420961917301,41.067452271358356,66.17704552266316,120.92802642134788,,45.210828555856786,,50.11487304588165,,,66.4129929253835,
CHL,2006-04-01,20548676.7,10741527.1,2064534.8,4183232.8,4195573.8,9421854.3,5874813.3,1412770.1,2770462.6,,,976160.7,,4901465.3,4863901.1,20548676.7,18698378.5,769579.7,7229200.4,2426824.3,942507.1,3283094.6,655015.7,,1126038.0,,2477257.7,,,1850298.2,,,,,,,,,,,,,,64.75786211940176,64.0020466064808,49.590762404345426,64.15892196187832,,82.44801678038229,72.31969195337658,80.32210139981622,56.16743144338441,,,86.6218206329025,,63.26062339110343,60.75422103342158,64.75786211940176,64.56561835364273,60.313855059851484,84.02915620467385,69.82886775558288,41.88934593734628,66.11842384825044,125.7657269151981,,45.542737869053596,,49.97609486747657,,,66.81790840134451,
CHL,2006-07-01,20995889.9,11079030.9,2136745.6,4389162.4,4638110.6,9410175.7,6268172.9,1498101.3,2891061.1,,,1045867.6,,5044575.4,4988587.9,20995889.9,19095017.7,784253.5,7390548.3,2462130.7,935717.3,3318908.9,685488.2,,1156993.7,,2515427.4,,,1900872.3,,,,,,,,,,,,,,65.27855619990054,65.03493841019493,50.47788427456699,64.5127448450286,,77.99198716499636,75.3986182994905,79.01464847293684,57.21241440013358,,,89.90691221524548,,64.32810764481302,61.4396303671732,65.27855619990054,65.02501998355439,60.24746637200019,85.65755475050123,69.9010024952368,41.12689476016919,65.39377670598309,128.85673628747108,,46.3166976086843,,50.23659512952788,,,67.95332776324085,
CHL,2006-10-01,20894924.1,11276560.0,2209571.8,4448932.4,5224581.7,8454899.6,6270689.0,1508709.4,2940223.1,,,1110383.8,,5058940.0,5107236.2,20894924.1,18930403.8,767388.0,6921675.8,2472672.9,972283.7,3378863.4,696214.9,,1192653.5,,2591524.5,,,1964520.3,,,,,,,,,,,,,,63.606745524888474,64.85089199248807,51.379343468435025,65.2660650664585,,71.7086494626117,72.11986518126344,80.56635869508624,57.59930708981523,,,92.1259076865689,,63.553504639215895,61.4886485068557,63.606745524888474,63.20800128512849,56.76886874978778,79.0883960142609,68.4655364159268,42.398064805283525,64.75615075105415,126.0942955777565,,46.90964057247804,,51.25655396317704,,,67.88075501140175,
CHL,2007-01-01,22001200.0,11681505.6,2249905.0,4800604.3,4507092.0,10280023.1,6717325.7,1627332.5,3173271.9,,,1131417.1,,5223168.7,5326919.8,22001200.0,20010717.6,812893.7,7411112.4,2358163.6,1030301.5,3559352.4,723186.9,,1227904.7,,2682156.2,,,1990482.4,,,,,,,,,,,,,,66.29416800129134,65.64152686832868,50.764257709927186,65.78903132309372,,83.29996966364537,74.89049899928423,79.91999712798618,58.5796265110998,,,89.23148279520139,,64.6876040744171,62.45703581245616,66.29416800129134,66.20931205244496,61.236498712584726,84.7965006384527,67.02246171031958,44.660636441968606,67.62761201227154,124.92857331645246,,47.137632992761816,,52.37630358287145,,,67.2906343522723,
CHL,2007-04-01,22644609.5,11912018.9,2345793.8,4815152.5,4418347.2,10883023.8,6914574.1,1659880.3,3155272.2,,,1130401.3,,5364837.1,5416780.5,22644609.5,20567953.1,837624.6,7738114.5,2519661.2,1046848.0,3556973.1,744402.6,,1258492.7,,2749583.0,,,2076656.4,,,,,,,,,,,,,,67.54615161819493,66.3399867467263,52.38731393778242,66.64390603686779,,85.00289003726677,73.84978312993185,80.40240819671568,59.58458379349248,,,88.13686491668722,,66.23306294155506,62.621021733484866,67.54615161819493,67.50571581205138,64.86806095343181,88.84039886291941,70.31801103432363,45.91801912747833,66.2996560593125,123.16793303288229,,47.42420806388803,,53.23052076811404,,,68.15600639098639,
CHL,2007-07-01,22693738.2,12211243.5,2414190.1,4876227.0,5208643.8,9975237.2,7115576.4,1610435.9,3265791.1,,,1139907.4,,5542260.4,5529075.7,22693738.2,20520085.5,757398.3,7382916.5,2412053.8,1105215.2,3631221.4,779270.0,,1319792.8,,2827339.0,,,2173652.7,,,,,,,,,,,,,,67.50710260611359,67.75015654185152,53.55975493482996,67.55043251459352,,81.1703808698745,76.12941761465702,78.46888038113664,61.55859906210436,,,88.29580443895966,,68.45416271671851,63.456240692365704,67.50710260611359,67.28246136369937,58.92867062876115,86.39598855014938,67.6940971979675,48.30386788383281,67.05974962254643,122.38752337357163,,49.071780530822885,,54.23267813202775,,,69.97937596560973,
