code,date,e
CRI,2019-07-01,574.7407657098939
CRI,2019-10-01,575.4138217705004
CRI,2020-01-01,569.484194433465
CRI,2020-04-01,571.893317243867
CRI,2020-07-01,591.3329381705249
CRI,2020-10-01,606.0074623439364
CRI,2021-01-01,611.7834459903384
CRI,2021-04-01,616.5021924963927
CRI,2021-07-01,621.890312121212
CRI,2021-10-01,635.2252661333837
CRI,2022-01-01,642.6435901345753
CRI,2022-04-01,670.9029686147187
CRI,2022-07-01,658.003926755129
CRI,2022-10-01,607.5095662337659
CRI,2023-01-01,561.0970852503293
CRI,2023-04-01,538.0611986561263
CRI,2023-07-01,538.1064636300897
CRI,2023-10-01,529.1693995670993
CRI,2024-01-01,513.3725456866804
CRI,2024-04-01,514.7831240645584
CRI,2024-07-01,524.1364323012737
CRI,2024-10-01,510.819682404793
CRI,2025-01-01,504.45519608005526
CRI,2025-04-01,506.56180995671
CRI,2025-07-01,504.88111174164004
CRI,2025-10-01,499.5075236231883
CRI,2026-01-01,483.206121969697
CRI,2026-04-01,456.78870656565635
CRI,2026-07-01,454.691126086957
CZE,1995-01-01,27.127130468671936
CZE,1995-04-01,26.076321968196268
CZE,1995-07-01,26.52556919734663
CZE,1995-10-01,26.431375448700134
CZE,1996-01-01,27.0998607419625
CZE,1996-04-01,27.671216621753967
CZE,1996-07-01,26.737642211859598
CZE,1996-10-01,27.08683333333333
CZE,1997-01-01,28.311652236652236
CZE,1997-04-01,31.10598412698413
CZE,1997-07-01,33.7994851621808
CZE,1997-10-01,33.601385202135766
CZE,1998-01-01,34.61933477633477
CZE,1998-04-01,33.20172727272726
CZE,1998-07-01,31.603157663592466
CZE,1998-10-01,29.6987445887446
CZE,1999-01-01,33.0745634057971
CZE,1999-04-01,35.5574090909091
CZE,1999-07-01,34.73575757575757
CZE,1999-10-01,34.985714285714266
CZE,2000-01-01,36.226336783988934
CZE,2000-04-01,38.8947740447958
CZE,2000-07-01,39.20790407177363
CZE,2000-10-01,40.217378787878765
CZE,2001-01-01,37.67189393939393
CZE,2001-04-01,39.2557739820566
CZE,2001-07-01,38.199829380764164
CZE,2001-10-01,36.986013028839096
CZE,2002-01-01,36.1803246753247
CZE,2002-04-01,33.16023320158103
CZE,2002-07-01,30.73271911663217
CZE,2002-10-01,30.857939413751765
CZE,2003-01-01,29.476531746031736
CZE,2003-04-01,27.762669552669564
CZE,2003-07-01,28.586924838446603
CZE,2003-10-01,27.006944099378867
CZE,2004-01-01,26.24428329882677
CZE,2004-04-01,26.5940331890332
CZE,2004-07-01,25.86136363636363
CZE,2004-10-01,24.078631030804967
CZE,2005-01-01,22.90420841959973
CZE,2005-04-01,23.925981240981233
CZE,2005-07-01,24.34363385406863
CZE,2005-10-01,24.644374458874466
CZE,2006-01-01,23.771841304347834
CZE,2006-04-01,22.594894005270096
CZE,2006-07-01,22.244091787439633
CZE,2006-10-01,21.7291984126984
CZE,2007-01-01,21.3913637022398
CZE,2007-04-01,20.965911663216033
CZE,2007-07-01,20.313815744400532
CZE,2007-10-01,18.484771870882735
CZE,2008-01-01,17.057656314699766
CZE,2008-04-01,15.892082972583
CZE,2008-07-01,16.071758077671166
CZE,2008-10-01,19.289976086956532
CZE,2009-01-01,21.228096969696967
CZE,2009-04-01,19.546108225108267
CZE,2009-07-01,17.876793870380798
CZE,2009-10-01,17.550741012610565
CZE,2010-01-01,18.678523464458234
CZE,2010-04-01,20.126246753246765
CZE,2010-07-01,19.262893939393933
CZE,2010-10-01,18.250362224731802
CZE,2011-01-01,17.806725258799165
CZE,2011-04-01,16.8763499278499
CZE,2011-07-01,17.2590053955706
CZE,2011-10-01,18.746824675324667
CZE,2012-01-01,19.103614718614732
CZE,2012-04-01,19.669316080055236
CZE,2012-07-01,20.0127233201581
CZE,2012-10-01,19.3675617667357
CZE,2013-01-01,19.3459868184955
CZE,2013-04-01,19.756902164502165
CZE,2013-07-01,19.519041188280333
CZE,2013-10-01,19.619980519480535
CZE,2014-01-01,20.031536093857834
CZE,2014-04-01,20.015585137085136
CZE,2014-07-01,20.8542034318339
CZE,2014-10-01,22.12976811594203
CZE,2015-01-01,24.51733333333333
CZE,2015-04-01,24.784497835497802
CZE,2015-07-01,24.349505113244266
CZE,2015-10-01,24.720587427065666
CZE,2016-01-01,24.542654934437564
CZE,2016-04-01,23.943560606060633
CZE,2016-07-01,24.209677802873433
CZE,2016-10-01,25.06650577200577
CZE,2017-01-01,25.379562779973636
CZE,2017-04-01,24.160310935441363
CZE,2017-07-01,22.21766114561767
CZE,2017-10-01,21.784344155844167
CZE,2018-01-01,20.6694509881423
CZE,2018-04-01,21.472715665976498
CZE,2018-07-01,22.113919038208167
CZE,2018-10-01,22.6631388732041
CZE,2019-01-01,22.61679309868873
CZE,2019-04-01,22.849338801054035
CZE,2019-07-01,23.1561203024029
CZE,2019-10-01,23.102260806826035
CZE,2020-01-01,23.242777733860333
CZE,2020-04-01,24.596172438672436
CZE,2020-07-01,22.649096681096697
CZE,2020-10-01,22.361789917811667
CZE,2021-01-01,21.621619254658402
CZE,2021-04-01,21.2899033189033
CZE,2021-07-01,21.6320303030303
CZE,2021-10-01,22.18533891712153
CZE,2022-01-01,21.9589930641822
CZE,2022-04-01,23.12623593073593
CZE,2022-07-01,24.39499494949497
CZE,2022-10-01,23.922068542568535
CZE,2023-01-01,22.16805579710143
CZE,2023-04-01,21.646811330698267
CZE,2023-07-01,22.1782601794341
CZE,2023-10-01,22.794540404040433
CZE,2024-01-01,23.098025534851633
CZE,2024-04-01,23.186407048748368
CZE,2024-07-01,22.93280023840893
CZE,2024-10-01,23.67046982244807
CZE,2025-01-01,23.839839889579036
CZE,2025-04-01,21.977719336219334
CZE,2025-07-01,20.973344500909732
CZE,2025-10-01,20.859079710144936
CZE,2026-01-01,20.779700000000002
CZE,2026-04-01,20.9046767676768
CZE,2026-07-01,21.2003913043478
DEU,1995-01-01,0.7565926827314576
DEU,1995-04-01,0.7138657245261603
DEU,1995-07-01,0.7323063183746372
DEU,1995-10-01,0.7279944235098824
DEU,1996-01-01,0.7508321275366469
DEU,1996-04-01,0.7781351139925249
DEU,1996-07-01,0.7658470657811091
DEU,1996-10-01,0.7825322241708124
DEU,1997-01-01,0.8478071543368629
DEU,1997-04-01,0.8758941216772419
DEU,1997-07-01,0.9245179795790023
DEU,1997-10-01,0.8984080075125821
DEU,1998-01-01,0.929937673519682
DEU,1998-04-01,0.9170872042389506
DEU,1998-07-01,0.9014587157370529
DEU,1998-10-01,0.8497330204227023
DEU,1999-01-01,0.8908650354333334
DEU,1999-04-01,0.9462974242666666
DEU,1999-07-01,0.9535907950333332
DEU,1999-10-01,0.9634983377666666
DEU,2000-01-01,1.0128999099666667
DEU,2000-04-01,1.0707995252666667
DEU,2000-07-01,1.1065821814
DEU,2000-10-01,1.1501026639333334
DEU,2001-01-01,1.0838351025666668
DEU,2001-04-01,1.1444160384
DEU,2001-07-01,1.121785947
DEU,2001-10-01,1.1164872653666666
DEU,2002-01-01,1.1407329854666666
DEU,2002-04-01,1.0874121115
DEU,2002-07-01,1.0165822042666666
DEU,2002-10-01,0.9995332300666666
DEU,2003-01-01,0.9315119056
DEU,2003-04-01,0.8803657411666667
DEU,2003-07-01,0.8883700632666667
DEU,2003-10-01,0.8404051568666667
DEU,2004-01-01,0.7999041188000001
DEU,2004-04-01,0.8297059866000001
DEU,2004-07-01,0.8178773148333334
DEU,2004-10-01,0.7719609567000001
DEU,2005-01-01,0.7630914823666667
DEU,2005-04-01,0.7945898260333334
DEU,2005-07-01,0.8200075984333334
DEU,2005-10-01,0.8407887535
DEU,2006-01-01,0.8313259251333333
DEU,2006-04-01,0.7956177087666667
DEU,2006-07-01,0.7845937593333333
DEU,2006-10-01,0.7752514898
DEU,2007-01-01,0.7627094231
DEU,2007-04-01,0.7417964550999999
DEU,2007-07-01,0.7273385733333333
DEU,2007-10-01,0.6900972570333334
DEU,2008-01-01,0.6674643105000001
DEU,2008-04-01,0.6401810566666667
DEU,2008-07-01,0.6668847167333333
DEU,2008-10-01,0.7613992753666666
DEU,2009-01-01,0.7686045454666667
DEU,2009-04-01,0.7343098845666667
DEU,2009-07-01,0.6990935441666667
DEU,2009-10-01,0.6771937198
DEU,2010-01-01,0.7226642857
DEU,2010-04-01,0.7869761904666667
DEU,2010-07-01,0.7737878787666667
DEU,2010-10-01,0.7367457180666667
DEU,2011-01-01,0.7314082470666667
DEU,2011-04-01,0.6947835498
DEU,2011-07-01,0.7082332643
DEU,2011-10-01,0.7422099567
DEU,2012-01-01,0.7625375180333333
DEU,2012-04-01,0.7798164251333333
DEU,2012-07-01,0.7991382740333334
DEU,2012-10-01,0.7705326244
DEU,2013-01-01,0.7578658730000001
DEU,2013-04-01,0.7656910043333333
DEU,2013-07-01,0.7549412729666667
DEU,2013-10-01,0.7346924829
DEU,2014-01-01,0.7296647467333334
DEU,2014-04-01,0.7292575036
DEU,2014-07-01,0.754988834
DEU,2014-10-01,0.8008694782666667
DEU,2015-01-01,0.8883128181999999
DEU,2015-04-01,0.9041201082333333
DEU,2015-07-01,0.8995253356666667
DEU,2015-10-01,0.9138483135666666
DEU,2016-01-01,0.9073307108666667
DEU,2016-04-01,0.8855690548
DEU,2016-07-01,0.8961600216666668
DEU,2016-10-01,0.9280663203333334
DEU,2017-01-01,0.9384762213333334
DEU,2017-04-01,0.9092752852333333
DEU,2017-07-01,0.8514329537666666
DEU,2017-10-01,0.8492442352
DEU,2018-01-01,0.8137506824666666
DEU,2018-04-01,0.8394843822999999
DEU,2018-07-01,0.8595732569333334
DEU,2018-10-01,0.8764896188666667
DEU,2019-01-01,0.8807720627999999
DEU,2019-04-01,0.8897470678333333
DEU,2019-07-01,0.8996656860666666
DEU,2019-10-01,0.9032086680333333
DEU,2020-01-01,0.9078426877333333
DEU,2020-04-01,0.908271645
DEU,2020-07-01,0.8551811459333334
DEU,2020-10-01,0.8388708030333333
DEU,2021-01-01,0.8296439075
DEU,2021-04-01,0.8296618398333333
DEU,2021-07-01,0.848374697
DEU,2021-10-01,0.8745331265999999
DEU,2022-01-01,0.8907364831
DEU,2022-04-01,0.9392376768
DEU,2022-07-01,0.993248951
DEU,2022-10-01,0.9803069841333333
DEU,2023-01-01,0.9321337562666666
DEU,2023-04-01,0.9185379611333334
DEU,2023-07-01,0.9193362111666668
DEU,2023-10-01,0.9293334415666666
DEU,2024-01-01,0.9213149068333334
DEU,2024-04-01,0.9289777437333333
DEU,2024-07-01,0.9099683138666667
DEU,2024-10-01,0.938207141
DEU,2025-01-01,0.9500645928333333
DEU,2025-04-01,0.8813586147
DEU,2025-07-01,0.8557902660333333
DEU,2025-10-01,0.8592611594333333
DEU,2026-01-01,0.8544349091000001
DEU,2026-04-01,0.8597848124030304
DEU,2026-07-01,0.875590869565217
DNK,1995-01-01,5.861634198498827
DNK,1995-04-01,5.4708353096510605
DNK,1995-07-01,5.561500686550033
DNK,1995-10-01,5.520999910674643
DNK,1996-01-01,5.677736864809524
DNK,1996-04-01,5.8712904646
DNK,1996-07-01,5.778398498613714
DNK,1996-10-01,5.865571449275364
DNK,1997-01-01,6.32221466089466
DNK,1997-04-01,6.52754126984127
DNK,1997-07-01,6.881977967563837
DNK,1997-10-01,6.684564157131963
DNK,1998-01-01,6.927831414141413
DNK,1998-04-01,6.831002272727273
DNK,1998-07-01,6.715580130497524
DNK,1998-10-01,6.322879148629146
DNK,1999-01-01,6.62664775362319
DNK,1999-04-01,7.033066089466087
DNK,1999-07-01,7.094405194805197
DNK,1999-10-01,7.165536507936511
DNK,2000-01-01,7.5448307073844
DNK,2000-04-01,7.984078781291174
DNK,2000-07-01,8.245901690821254
DNK,2000-10-01,8.577301060606063
DNK,2001-01-01,8.072017727272728
DNK,2001-04-01,8.541206559696343
DNK,2001-07-01,8.362375480895915
DNK,2001-10-01,8.30765398184746
DNK,2002-01-01,8.47564104739127
DNK,2002-04-01,8.08593847439697
DNK,2002-07-01,7.5503312477385025
DNK,2002-10-01,7.425191069536883
DNK,2003-01-01,6.919627024524387
DNK,2003-04-01,6.537246848709237
DNK,2003-07-01,6.6012322137328825
DNK,2003-10-01,6.249901048552107
DNK,2004-01-01,5.959202543667357
DNK,2004-04-01,6.172521161554837
DNK,2004-07-01,6.082989460469697
DNK,2004-10-01,5.735532247390236
DNK,2005-01-01,5.67984508236173
DNK,2005-04-01,5.917365605883837
DNK,2005-07-01,6.115836460589843
DNK,2005-10-01,6.271323191227993
DNK,2006-01-01,6.2041049160359
DNK,2006-04-01,5.93428844167622
DNK,2006-07-01,5.853516821416147
DNK,2006-10-01,5.780133589130593
DNK,2007-01-01,5.68419084616838
DNK,2007-04-01,5.526407063277433
DNK,2007-07-01,5.415029395613243
DNK,2007-10-01,5.145394220881424
DNK,2008-01-01,4.975131292963421
DNK,2008-04-01,4.77688738507648
DNK,2008-07-01,4.97262359621055
DNK,2008-10-01,5.671145652173913
DNK,2009-01-01,5.727878787878787
DNK,2009-04-01,5.467151226551223
DNK,2009-07-01,5.203194522868436
DNK,2009-10-01,5.039443911161303
DNK,2010-01-01,5.377451828847484
DNK,2010-04-01,5.85484054834055
DNK,2010-07-01,5.76312121212121
DNK,2010-10-01,5.491612460003764
DNK,2011-01-01,5.451189924085576
DNK,2011-04-01,5.179721500721503
DNK,2011-07-01,5.276441238471674
DNK,2011-10-01,5.52035209235209
DNK,2012-01-01,5.668075036075034
DNK,2012-04-01,5.795887508626639
DNK,2012-07-01,5.949170816864293
DNK,2012-10-01,5.746641602358994
DNK,2013-01-01,5.651751345755694
DNK,2013-04-01,5.706932554112552
DNK,2013-07-01,5.631322366522366
DNK,2013-10-01,5.48100845410628
DNK,2014-01-01,5.4476074120082805
DNK,2014-04-01,5.441360317460316
DNK,2014-07-01,5.62585221469352
DNK,2014-10-01,5.960091014492754
DNK,2015-01-01,6.613972272727273
DNK,2015-04-01,6.75880627705628
DNK,2015-07-01,6.712292628144804
DNK,2015-10-01,6.8165628176171635
DNK,2016-01-01,6.770954451345756
DNK,2016-04-01,6.586045454545453
DNK,2016-07-01,6.666797079490557
DNK,2016-10-01,6.89933556998557
DNK,2017-01-01,6.983918353096176
DNK,2017-04-01,6.767892885375493
DNK,2017-07-01,6.335352311939267
DNK,2017-10-01,6.320008802308803
DNK,2018-01-01,6.058128814229249
DNK,2018-04-01,6.246896273291924
DNK,2018-07-01,6.410412648221343
DNK,2018-10-01,6.53871525189786
DNK,2019-01-01,6.5719669737750195
DNK,2019-04-01,6.641744459815546
DNK,2019-07-01,6.71428962607441
DNK,2019-10-01,6.74892014241797
DNK,2020-01-01,6.778701482213436
DNK,2020-04-01,6.779378427128427
DNK,2020-07-01,6.368058513708516
DNK,2020-10-01,6.241888967312879
DNK,2021-01-01,6.168860158730159
DNK,2021-04-01,6.1720193362193365
DNK,2021-07-01,6.308933333333333
DNK,2021-10-01,6.502736090720877
DNK,2022-01-01,6.63011261904762
DNK,2022-04-01,6.985508802308804
DNK,2022-07-01,7.389825305853567
DNK,2022-10-01,7.2967071428571435
DNK,2023-01-01,6.93735167325428
DNK,2023-04-01,6.837924861660077
DNK,2023-07-01,6.849959765355417
DNK,2023-10-01,6.931470923520919
DNK,2024-01-01,6.866883367839893
DNK,2024-04-01,6.929560566534914
DNK,2024-07-01,6.7911742926155965
DNK,2024-10-01,6.993499893343373
DNK,2025-01-01,7.0903566563147
DNK,2025-04-01,6.580986724386723
DNK,2025-07-01,6.390242154463894
DNK,2025-10-01,6.4191149275362305
DNK,2026-01-01,6.382187575757577
DNK,2026-04-01,6.425482323232323
DNK,2026-07-01,6.54717826086957
ESP,1995-01-01,0.7846259100324947
ESP,1995-04-01,0.7396008878952155
ESP,1995-07-01,0.7384759935731773
ESP,1995-10-01,0.7348008045548705
ESP,1996-01-01,0.7435190861410615
ESP,1996-04-01,0.7670288766282422
ESP,1996-07-01,0.760667764515444
ESP,1996-10-01,0.7744944486515292
ESP,1997-01-01,0.8423392993801562
ESP,1997-04-01,0.8701190805316154
ESP,1997-07-01,0.9161796465247476
ESP,1997-10-01,0.8911833527660581
ESP,1998-01-01,0.9265146506717312
ESP,1998-04-01,0.9151677424783337
ESP,1998-07-01,0.8996057360595242
ESP,1998-10-01,0.8498547554081073
ESP,1999-01-01,0.8908650354333334
ESP,1999-04-01,0.9462974242666666
ESP,1999-07-01,0.9535907950333332
ESP,1999-10-01,0.9634983377666666
ESP,2000-01-01,1.0128999099666667
ESP,2000-04-01,1.0707995252666667
ESP,2000-07-01,1.1065821814
ESP,2000-10-01,1.1501026639333334
ESP,2001-01-01,1.0838351025666668
ESP,2001-04-01,1.1444160384
ESP,2001-07-01,1.121785947
ESP,2001-10-01,1.1164872653666666
ESP,2002-01-01,1.1407329854666666
ESP,2002-04-01,1.0874121115
ESP,2002-07-01,1.0165822042666666
ESP,2002-10-01,0.9995332300666666
ESP,2003-01-01,0.9315119056
ESP,2003-04-01,0.8803657411666667
ESP,2003-07-01,0.8883700632666667
ESP,2003-10-01,0.8404051568666667
ESP,2004-01-01,0.7999041188000001
ESP,2004-04-01,0.8297059866000001
ESP,2004-07-01,0.8178773148333334
ESP,2004-10-01,0.7719609567000001
ESP,2005-01-01,0.7630914823666667
ESP,2005-04-01,0.7945898260333334
ESP,2005-07-01,0.8200075984333334
ESP,2005-10-01,0.8407887535
ESP,2006-01-01,0.8313259251333333
ESP,2006-04-01,0.7956177087666667
ESP,2006-07-01,0.7845937593333333
ESP,2006-10-01,0.7752514898
ESP,2007-01-01,0.7627094231
ESP,2007-04-01,0.7417964550999999
ESP,2007-07-01,0.7273385733333333
ESP,2007-10-01,0.6900972570333334
ESP,2008-01-01,0.6674643105000001
ESP,2008-04-01,0.6401810566666667
ESP,2008-07-01,0.6668847167333333
ESP,2008-10-01,0.7613992753666666
ESP,2009-01-01,0.7686045454666667
ESP,2009-04-01,0.7343098845666667
ESP,2009-07-01,0.6990935441666667
ESP,2009-10-01,0.6771937198
ESP,2010-01-01,0.7226642857
ESP,2010-04-01,0.7869761904666667
ESP,2010-07-01,0.7737878787666667
ESP,2010-10-01,0.7367457180666667
ESP,2011-01-01,0.7314082470666667
ESP,2011-04-01,0.6947835498
ESP,2011-07-01,0.7082332643
ESP,2011-10-01,0.7422099567
ESP,2012-01-01,0.7625375180333333
ESP,2012-04-01,0.7798164251333333
ESP,2012-07-01,0.7991382740333334
ESP,2012-10-01,0.7705326244
ESP,2013-01-01,0.7578658730000001
ESP,2013-04-01,0.7656910043333333
ESP,2013-07-01,0.7549412729666667
ESP,2013-10-01,0.7346924829
ESP,2014-01-01,0.7296647467333334
ESP,2014-04-01,0.7292575036
ESP,2014-07-01,0.754988834
ESP,2014-10-01,0.8008694782666667
ESP,2015-01-01,0.8883128181999999
ESP,2015-04-01,0.9041201082333333
ESP,2015-07-01,0.8995253356666667
ESP,2015-10-01,0.9138483135666666
ESP,2016-01-01,0.9073307108666667
ESP,2016-04-01,0.8855690548
ESP,2016-07-01,0.8961600216666668
ESP,2016-10-01,0.9280663203333334
ESP,2017-01-01,0.9384762213333334
ESP,2017-04-01,0.9092752852333333
ESP,2017-07-01,0.8514329537666666
ESP,2017-10-01,0.8492442352
ESP,2018-01-01,0.8137506824666666
ESP,2018-04-01,0.8394843822999999
ESP,2018-07-01,0.8595732569333334
ESP,2018-10-01,0.8764896188666667
ESP,2019-01-01,0.8807720627999999
ESP,2019-04-01,0.8897470678333333
ESP,2019-07-01,0.8996656860666666
ESP,2019-10-01,0.9032086680333333
ESP,2020-01-01,0.9078426877333333
ESP,2020-04-01,0.908271645
ESP,2020-07-01,0.8551811459333334
ESP,2020-10-01,0.8388708030333333
ESP,2021-01-01,0.8296439075
ESP,2021-04-01,0.8296618398333333
ESP,2021-07-01,0.848374697
ESP,2021-10-01,0.8745331265999999
ESP,2022-01-01,0.8907364831
ESP,2022-04-01,0.9392376768
ESP,2022-07-01,0.993248951
ESP,2022-10-01,0.9803069841333333
ESP,2023-01-01,0.9321337562666666
ESP,2023-04-01,0.9185379611333334
ESP,2023-07-01,0.9193362111666668
ESP,2023-10-01,0.9293334415666666
ESP,2024-01-01,0.9213149068333334
ESP,2024-04-01,0.9289777437333333
ESP,2024-07-01,0.9099683138666667
ESP,2024-10-01,0.938207141
ESP,2025-01-01,0.9500645928333333
ESP,2025-04-01,0.8813586147
ESP,2025-07-01,0.8557902660333333
ESP,2025-10-01,0.8592611594333333
ESP,2026-01-01,0.8544349091000001
ESP,2026-04-01,0.8597848124030304
ESP,2026-07-01,0.875590869565217
EST,1995-01-01,0.7569482613333335
EST,1995-04-01,0.713914418
EST,1995-07-01,0.7321079340000001
EST,1995-10-01,0.7279536766666667
EST,1996-01-01,0.750791439
EST,1996-04-01,0.7777195473333333
EST,1996-07-01,0.7655976376666667
EST,1996-10-01,0.7833650759999999
EST,1997-01-01,0.8514948936666666
EST,1997-04-01,0.8757813200000001
EST,1997-07-01,0.9238428793333333
EST,1997-10-01,0.8977030156666667
EST,1998-01-01,0.9300210053333333
EST,1998-04-01,0.9167486866666666
EST,1998-07-01,0.901409891
EST,1998-10-01,0.8499610140000001
EST,1999-01-01,0.890097529
EST,1999-04-01,0.9456197086666668
EST,1999-07-01,0.9537705743333333
EST,1999-10-01,0.9627863776666666
EST,2000-01-01,1.012302992
EST,2000-04-01,1.0700684710000001
EST,2000-07-01,1.1050387943333335
EST,2000-10-01,1.1505630616666667
EST,2001-01-01,1.082855061
EST,2001-04-01,1.1451348323333332
EST,2001-07-01,1.1239182953333333
EST,2001-10-01,1.116302157
EST,2002-01-01,1.1406311916666667
EST,2002-04-01,1.0894741776666665
EST,2002-07-01,1.017002629
EST,2002-10-01,0.9996399643333334
EST,2003-01-01,0.9316635349999999
EST,2003-04-01,0.8803488723333333
EST,2003-07-01,0.8891303326666667
EST,2003-10-01,0.8412008573333334
EST,2004-01-01,0.79946229
EST,2004-04-01,0.8299055386666666
EST,2004-07-01,0.8184227456666666
EST,2004-10-01,0.772225276
EST,2005-01-01,0.7628260026666666
EST,2005-04-01,0.7936931986666668
EST,2005-07-01,0.8197350646666667
EST,2005-10-01,0.8407470846666666
EST,2006-01-01,0.8313925493333333
EST,2006-04-01,0.795616939
EST,2006-07-01,0.7845730063333334
EST,2006-10-01,0.7751737329999999
EST,2007-01-01,0.7631924293333334
EST,2007-04-01,0.7419865443333333
EST,2007-07-01,0.7276660743333334
EST,2007-10-01,0.690184023
EST,2008-01-01,0.6675017786666667
EST,2008-04-01,0.63990899
EST,2008-07-01,0.665784686
EST,2008-10-01,0.7608021336666667
EST,2009-01-01,0.7676811573333334
EST,2009-04-01,0.7346473566666667
EST,2009-07-01,0.699342562
EST,2009-10-01,0.6762491533333334
EST,2010-01-01,0.7222250626666668
EST,2010-04-01,0.7862794473333334
EST,2010-07-01,0.7743471423333333
EST,2010-10-01,0.735531468
EST,2011-01-01,0.7314082470666667
EST,2011-04-01,0.6947835498
EST,2011-07-01,0.7082332643
EST,2011-10-01,0.7422099567
EST,2012-01-01,0.7625375180333333
EST,2012-04-01,0.7798164251333333
EST,2012-07-01,0.7991382740333334
EST,2012-10-01,0.7705326244
EST,2013-01-01,0.7578658730000001
EST,2013-04-01,0.7656910043333333
EST,2013-07-01,0.7549412729666667
EST,2013-10-01,0.7346924829
EST,2014-01-01,0.7296647467333334
EST,2014-04-01,0.7292575036
EST,2014-07-01,0.754988834
EST,2014-10-01,0.8008694782666667
EST,2015-01-01,0.8883128181999999
EST,2015-04-01,0.9041201082333333
EST,2015-07-01,0.8995253356666667
EST,2015-10-01,0.9138483135666666
EST,2016-01-01,0.9073307108666667
EST,2016-04-01,0.8855690548
EST,2016-07-01,0.8961600216666668
EST,2016-10-01,0.9280663203333334
EST,2017-01-01,0.9384762213333334
EST,2017-04-01,0.9092752852333333
EST,2017-07-01,0.8514329537666666
EST,2017-10-01,0.8492442352
EST,2018-01-01,0.8137506824666666
EST,2018-04-01,0.8394843822999999
EST,2018-07-01,0.8595732569333334
EST,2018-10-01,0.8764896188666667
EST,2019-01-01,0.8807720627999999
EST,2019-04-01,0.8897470678333333
EST,2019-07-01,0.8996656860666666
EST,2019-10-01,0.9032086680333333
EST,2020-01-01,0.9078426877333333
EST,2020-04-01,0.908271645
EST,2020-07-01,0.8551811459333334
EST,2020-10-01,0.8388708030333333
EST,2021-01-01,0.8296439075
EST,2021-04-01,0.8296618398333333
EST,2021-07-01,0.848374697
EST,2021-10-01,0.8745331265999999
EST,2022-01-01,0.8907364831
EST,2022-04-01,0.9392376768
EST,2022-07-01,0.993248951
EST,2022-10-01,0.9803069841333333
EST,2023-01-01,0.9321337562666666
EST,2023-04-01,0.9185379611333334
EST,2023-07-01,0.9193362111666668
EST,2023-10-01,0.9293334415666666
EST,2024-01-01,0.9213149068333334
EST,2024-04-01,0.9289777437333333
EST,2024-07-01,0.9099683138666667
EST,2024-10-01,0.938207141
EST,2025-01-01,0.9500645928333333
EST,2025-04-01,0.8813586147
EST,2025-07-01,0.8557902660333333
EST,2025-10-01,0.8592611594333333
EST,2026-01-01,0.8544349091000001
EST,2026-04-01,0.8597848124030304
EST,2026-07-01,0.875590869565217
FIN,1995-01-01,0.7710407300701512
FIN,1995-04-01,0.7228100390252052
FIN,1995-07-01,0.7243910055339434
FIN,1995-10-01,0.7197434124993903
FIN,1996-01-01,0.7623678393289527
FIN,1996-04-01,0.7934545744032553
FIN,1996-07-01,0.7627042151818756
FIN,1996-10-01,0.7709117859931972
FIN,1997-01-01,0.8297607414620801
FIN,1997-04-01,0.8652764252665358
FIN,1997-07-01,0.9060563911692369
FIN,1997-10-01,0.8885928781383167
FIN,1998-01-01,0.9269901817494796
FIN,1998-04-01,0.915760834526066
FIN,1998-07-01,0.9029673395865604
FIN,1998-10-01,0.8503133060756766
FIN,1999-01-01,0.8908650354333334
FIN,1999-04-01,0.9462974242666666
FIN,1999-07-01,0.9535907950333332
FIN,1999-10-01,0.9634983377666666
FIN,2000-01-01,1.0128999099666667
FIN,2000-04-01,1.0707995252666667
FIN,2000-07-01,1.1065821814
FIN,2000-10-01,1.1501026639333334
FIN,2001-01-01,1.0838351025666668
FIN,2001-04-01,1.1444160384
FIN,2001-07-01,1.121785947
FIN,2001-10-01,1.1164872653666666
FIN,2002-01-01,1.1407329854666666
FIN,2002-04-01,1.0874121115
FIN,2002-07-01,1.0165822042666666
FIN,2002-10-01,0.9995332300666666
FIN,2003-01-01,0.9315119056
FIN,2003-04-01,0.8803657411666667
FIN,2003-07-01,0.8883700632666667
FIN,2003-10-01,0.8404051568666667
FIN,2004-01-01,0.7999041188000001
FIN,2004-04-01,0.8297059866000001
FIN,2004-07-01,0.8178773148333334
FIN,2004-10-01,0.7719609567000001
FIN,2005-01-01,0.7630914823666667
FIN,2005-04-01,0.7945898260333334
FIN,2005-07-01,0.8200075984333334
FIN,2005-10-01,0.8407887535
FIN,2006-01-01,0.8313259251333333
FIN,2006-04-01,0.7956177087666667
FIN,2006-07-01,0.7845937593333333
FIN,2006-10-01,0.7752514898
FIN,2007-01-01,0.7627094231
FIN,2007-04-01,0.7417964550999999
FIN,2007-07-01,0.7273385733333333
FIN,2007-10-01,0.6900972570333334
FIN,2008-01-01,0.6674643105000001
FIN,2008-04-01,0.6401810566666667
FIN,2008-07-01,0.6668847167333333
FIN,2008-10-01,0.7613992753666666
FIN,2009-01-01,0.7686045454666667
FIN,2009-04-01,0.7343098845666667
FIN,2009-07-01,0.6990935441666667
FIN,2009-10-01,0.6771937198
FIN,2010-01-01,0.7226642857
FIN,2010-04-01,0.7869761904666667
FIN,2010-07-01,0.7737878787666667
FIN,2010-10-01,0.7367457180666667
FIN,2011-01-01,0.7314082470666667
FIN,2011-04-01,0.6947835498
FIN,2011-07-01,0.7082332643
FIN,2011-10-01,0.7422099567
