code,date,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl
CRI,2002-04-01,1482733.4,1336105.5,125637.5,312148.9,263199.1,55156.8,264838.6,35279.3,62412.7,125104.8,82176.1,230753.1,42597.7,843162.3,141174.1,5453.7,28.081545972557443,26.901947907645734,37.59481178879937,27.14144730549648,27.254697050373103,19.410240727693996,27.112445788130326,51.18810114203385,53.02080643188212,32.574191971017115,26.37976269927409,19.73340464344077,25.092053341752777,27.72624710143028,30.732733557746663,
CRI,2002-07-01,1521216.2,1379348.6,127020.3,324218.4,269020.8,55684.6,271157.4,36820.1,65407.2,128868.9,85070.7,241351.9,43749.1,872425.3,144958.7,-3091.1,28.59136638267377,27.595291428459856,38.688887799139906,27.87849312656152,27.549103760745624,19.49665804188214,27.81028518635819,51.30477068975608,55.39312083009395,33.369507462176415,26.442539469991058,20.486579380180384,25.62556963152309,28.46377896669952,31.544751361979056,
CRI,2002-10-01,1559384.4,1413307.0,129424.5,324247.9,270683.0,57839.5,283168.4,38146.7,67676.3,132842.3,87846.8,247356.7,44758.0,901795.1,147704.3,-1626.8,29.177248920141903,28.25797627065541,40.376566557560345,28.620549431605895,28.632998901045777,19.521101129223112,28.673541726430976,51.09799876764808,57.84665013000822,34.151157646099456,26.89931878094032,20.847493610860862,26.263827120432307,29.143429303790132,31.23387997023457,
CRI,2003-01-01,1629884.6,1477583.5,137810.9,341491.9,288391.4,63616.3,292162.5,41024.1,71344.8,137351.0,90437.6,256674.4,45670.1,934664.4,151837.4,463.8,30.117848583344575,29.073355160892987,40.53481129567013,29.737651093056584,30.230203998116114,19.59097383150228,29.46171915162753,51.49602207253912,57.71644638167953,35.10614451459942,28.247052705389223,21.518452173509175,26.85847666252254,29.954847764799947,32.020277044248374,
CRI,2003-04-01,1678350.3,1521545.6,148186.6,341141.4,285370.3,59606.0,304605.2,43015.7,74610.7,142942.0,94908.4,266211.8,46317.9,972611.5,154521.9,2282.8,30.64642778775486,29.814487921585098,43.16241955102364,29.42839244205657,29.49449199700353,20.10291250413569,30.39880738113556,51.44870940773052,58.70961243835784,36.20208147659067,29.144806158130205,22.14719427785793,27.390866222195417,30.78449817857374,32.26190279832863,
CRI,2003-07-01,1745341.5,1591454.6,162332.1,357524.0,293376.2,61406.0,319263.5,44941.7,77531.8,148502.2,100494.6,272534.0,46924.6,1010192.4,162779.0,-8892.2,31.449536532643197,30.76682134290422,42.89187308207136,31.239836812300062,30.810969763101763,20.78230630600141,31.078987618382328,51.31778024168915,59.80476930612497,37.17897618878329,29.97395257776422,22.59057254279012,27.82250366127703,31.435996023512637,33.581583035399305,
CRI,2003-10-01,1830131.6,1658351.8,162767.4,369630.9,308554.4,68626.1,332356.7,48510.2,81740.7,155325.2,107435.9,284132.8,47825.9,1057327.3,168337.6,3442.2,32.63993150316266,31.73659103930807,46.4999095812713,31.56532476859581,31.6258099417911,22.087548004444155,32.109459602940504,51.79382491175547,60.897178966440535,38.36910575211009,30.885316064800698,23.50649634297355,28.258449604891386,32.418239496813726,34.92713209175713,
CRI,2004-01-01,1907496.0,1732230.2,163978.1,383951.2,320811.7,76282.2,353561.8,52136.3,82636.8,161379.4,114940.1,294231.1,49133.2,1108018.7,173742.9,1522.9,33.651707082789756,32.6709770656644,46.26301497400885,32.45563494671866,32.57595642941952,23.967356572326985,33.25436449555034,52.73953479903132,62.956814554375114,39.469814089098215,32.13272307118563,24.206546067954463,28.74537225553106,33.458660273231246,35.48137687663311,
CRI,2004-04-01,2001039.6,1809732.5,177024.3,409062.9,336624.2,82687.6,357423.7,53493.7,84931.0,168625.0,122354.5,302848.4,51281.3,1140957.7,188638.6,2668.5,34.85381500201481,33.825354403800006,48.84719879074249,33.807287102213884,33.33654196764944,25.755260919360865,34.08664529160555,53.12955006386229,64.05941699300656,40.74169823720427,33.245876480963055,24.835802780460103,29.535785025483182,34.32921226099581,38.75861385971801,
CRI,2004-07-01,2072349.4,1893021.8,186359.7,428952.6,347771.1,89865.3,370105.5,56538.8,89067.5,176272.7,129447.4,312765.9,53646.5,1187844.3,187414.1,-8086.5,35.92981600326102,35.115347114640585,51.76337687970995,35.725091279782525,34.80607909963463,26.953358383541723,35.05450842962682,53.79636871561536,65.36339825824807,42.02811956908664,34.41697353203143,25.47326347349038,30.443534199995007,35.27314959097234,38.34397977292415,
CRI,2004-10-01,2166048.3,1961669.8,197139.0,441537.6,366708.2,93506.8,379949.2,58013.0,92549.3,184437.4,135728.1,322832.0,55977.5,1229486.4,201409.7,2968.8,37.06806781066737,36.04828225094695,53.97695303291286,36.32425260473719,36.28457792490497,27.7360843946187,35.75417375219365,54.191066642877765,66.95752957765433,43.430195525760254,35.75667941118281,26.16900975517703,31.442681386258407,36.197647524342045,40.34145978977384,
CRI,2005-01-01,2235671.0,2025259.8,195642.5,455248.9,378948.3,92014.3,397186.1,61546.4,99374.0,192454.9,143322.3,330802.9,57667.5,1282354.1,210669.1,-257.9,38.08078204227582,37.02557469894802,55.1894454214277,37.09265404793662,37.01777525445134,27.950210186329063,37.1408042013592,55.365605288061914,70.17828819043771,44.738465057579695,37.036741294554425,26.64609908717774,32.38415438145661,37.332718746004296,42.59468598340323,
CRI,2005-04-01,2334627.4,2121875.5,210958.4,473801.1,389844.5,89609.5,418152.5,65033.8,106694.6,201424.8,150746.5,345656.4,59797.9,1347506.4,213455.5,-703.5,39.397542935747055,38.356412974722126,56.619402061728394,38.314004941185146,37.85954449814444,28.59743799226419,38.37269015038627,56.52665193681345,72.23869359832577,46.24731137369288,38.36796329214186,27.663882962452888,33.39739379479206,38.59798574181424,42.593280272526115,
CRI,2005-07-01,2458984.2,2230271.3,212205.3,503123.6,415229.8,98402.8,441761.7,68949.3,112969.5,210427.6,158630.4,361634.7,62166.4,1416539.6,234067.4,-5354.6,40.78833899179105,39.70195080910744,56.59461479152126,40.10569359348174,39.802562019769866,29.13823745921799,39.990246892837845,57.71989452094931,73.65363275641971,47.64550236996227,39.73537205695848,28.8675606609622,34.67955673200026,40.02405049020674,46.331080786847345,
CRI,2005-10-01,2547937.3,2302597.0,208859.6,505331.3,428363.2,103876.9,463578.5,72937.9,119767.3,221202.3,168578.7,373123.6,65340.9,1484529.3,237538.1,7802.1,41.659023813492205,40.508431617778086,56.31613673689884,39.89166842311758,40.729280288681686,30.14357510335684,41.33809855188671,58.741491339125496,75.18183844046114,49.38857711247283,41.29797362034233,29.634855120457548,35.911459192085736,41.27006256746042,46.87253465347317,
CRI,2006-01-01,2688111.9,2433487.7,236054.2,518248.1,437131.9,111929.1,485128.2,80570.3,125838.8,234625.7,181274.2,391588.9,68230.0,1567256.2,255229.5,-605.3,43.389474684288125,42.13222184732695,60.06440682968882,41.26716007480591,42.12872040001149,31.088920917181923,42.53465131942692,61.00570833216602,77.41677494290889,51.29549571687988,42.46507728315073,30.998991395952803,37.02260750284331,42.72198525588276,49.38563400187148,
CRI,2006-04-01,2822529.2,2549927.8,239182.8,552102.9,466818.0,116755.8,506672.8,85448.5,131856.9,245787.9,194938.8,405809.1,71372.3,1641886.3,275504.4,-2902.9,44.46474897163827,43.3593850696521,61.110429786425144,42.73755639996384,43.55848256608168,32.38590879360646,43.57810312833954,62.974388982936546,77.41288350689899,52.77877390032008,43.77432483290923,31.94630841839562,38.134580757537705,43.82949551319858,52.19654917167958,
CRI,2006-07-01,2966892.9,2687691.4,251727.7,578359.4,486869.4,130518.5,540718.1,91140.8,137835.3,256603.6,210382.8,415688.7,74716.4,1727085.7,285152.0,-5950.4,45.75465167879137,44.6584593116218,61.75781627587128,44.18421496732286,44.761894780043384,33.76669306390728,45.552937025657066,64.6525752624138,78.30256474639702,53.96844425627963,44.97291464345042,32.514890613399096,39.4317376396498,45.08782238608162,52.896682919861576,
CRI,2006-10-01,3136072.6,2821164.4,253622.9,610380.5,526543.1,139527.3,566920.0,94347.2,144143.9,264816.8,223287.9,446245.2,77872.7,1817633.7,306639.8,8268.5,46.99261423870821,45.88630702594717,61.07062845056422,45.237678082726816,46.94313747953371,35.23689841611458,46.965298764646626,65.1838709521411,78.06745226662449,54.875655881010275,46.243960569761434,34.47889220078683,40.67326093496682,46.504553951279966,54.517386406629136,
CRI,2007-01-01,3272961.0,2949074.8,266299.7,633939.1,540814.9,158484.6,593608.1,96205.3,149882.5,273415.1,240125.2,454354.7,82760.5,1890351.5,327308.2,-3422.0,48.469011109916856,47.09645050928992,62.706705127450405,47.642413396710346,49.098716568762455,36.59260849839127,48.171308664160314,65.70727042994228,77.19026557787703,55.47854910706585,46.79575300515693,35.10991449373433,41.28801257989652,47.235269059535256,56.83156262219434,
CRI,2007-04-01,3392758.0,3058191.8,271793.6,644436.9,555190.5,179760.1,612922.0,101247.3,155084.4,281677.7,254368.9,470695.1,86205.9,1962201.1,336550.9,-1984.7,48.97920871237844,47.869354848126626,64.21058923225904,47.71465515696734,49.401802627167335,38.31729284298765,48.8351143819309,67.36728291353802,77.12740879549781,56.25854455592077,48.05179422854595,36.010898096054085,42.67523743282947,48.10691713434939,56.56511584598867,
CRI,2007-07-01,3539644.5,3175546.9,270993.1,659850.7,569208.4,187724.5,629117.6,105784.5,161366.4,292212.1,268468.8,510105.5,89923.6,2056978.6,366023.3,-1925.8,50.518418845890714,49.19837578194709,65.92280656345146,48.913532885411314,50.98380177518106,40.069263607257206,49.04086133018387,68.54168826456562,76.58654729207335,56.86992118334359,49.54947189996968,38.70609227778913,43.9578252501981,49.357826875849085,59.461530513844885,
CRI,2007-10-01,3688737.4,3305259.2,291052.1,675224.9,589522.1,194318.9,676973.3,110245.7,169123.8,302823.5,285982.2,506544.0,92970.7,2144663.3,392047.6,-8569.5,51.68970093256316,50.78992266200319,69.31714825522339,50.59572546327063,53.3755680165305,42.039748469689975,51.76205916216171,69.5384485351257,75.764606377398,57.97506959148744,51.46130408901704,38.45015827336819,45.13861679850811,50.518081245827766,62.24456827281022,
CRI,2008-01-01,3859928.6,3456923.1,288044.6,687217.4,590625.9,218530.9,708319.8,115809.1,177192.3,315153.3,302452.8,547718.3,96484.6,2263130.2,401311.0,1694.5,52.98426343757937,51.77569186975798,69.34639347455176,50.352354982734674,52.0686645017302,43.63435784698387,53.19669956864037,70.55606359782061,74.22581042440409,58.95709057521426,53.14976902162453,40.61783770226853,46.1034899461626,51.991786551419864,62.763969370521075,
CRI,2008-04-01,4048929.6,3612027.9,279164.5,730659.7,628228.2,234330.4,736200.1,121706.9,187866.8,326963.9,320496.9,573887.2,100751.5,2367873.3,422235.3,14666.4,55.61783331873838,53.69271149368937,68.27813278606048,54.4547192271013,56.61689494153183,45.54345259323973,54.42080657508517,72.08189982190798,75.95306815273672,59.9730293337178,55.105595722182585,42.36818560381253,47.57671660848936,53.49591826669553,66.06387507805509,
CRI,2008-07-01,4119021.5,3713898.1,275430.9,749039.9,648227.0,238182.6,746985.0,124201.4,200082.2,337975.4,338104.3,599173.4,104723.1,2451244.7,408345.2,-3221.8,56.26654784865725,55.19507260038002,67.36875756254209,56.77444925085595,59.56626866502776,47.59072820132469,55.69513585300603,72.09083110156102,79.03251800016116,60.77871108463188,56.74585698413284,43.81867769222404,48.91614156861463,54.87247106476845,65.13005669021223,
CRI,2008-10-01,4180252.5,3814008.0,287606.2,726336.6,603666.4,251195.4,750300.6,125928.4,211314.8,346678.0,355425.5,650197.0,109025.4,2548869.8,393274.5,-27030.0,57.68110943381449,57.3283129228283,73.4415832806026,58.348551686475766,59.521746662647715,49.51617357550182,57.442345440365315,71.18230374026975,82.68570013213916,61.444536273452805,58.35318249937284,47.06301065538404,50.54956365952925,56.93549006783464,65.21440646979472,
CRI,2009-01-01,4189520.5,3791047.9,293937.6,672680.0,522690.6,250548.5,705993.8,129230.8,221366.3,353139.2,368276.8,684046.2,111828.8,2573881.9,374183.5,24289.2,59.32619003903204,57.66619740269618,77.70338287667177,55.92188095309945,53.604168298989265,50.35212534267484,56.20841307208983,70.74816971791238,86.71037576691022,62.262642312351694,59.32753488148808,48.960483112851875,51.699638658041806,57.70486548320379,63.01505119061934,
CRI,2009-04-01,4324960.1,3936243.6,313148.5,708549.4,552480.1,262558.0,707424.4,132717.1,230172.9,361340.5,380840.3,726194.7,113297.7,2651987.6,364580.9,24135.7,60.33900453591664,59.145092565357,79.363934868293,58.26627764885441,55.920815702037494,51.672917544502205,56.50170505625695,70.92881257378559,86.16977069104163,63.115263360971326,60.62981470859297,51.35328781182128,52.58488012446115,58.86069444003321,62.90426215094156,
CRI,2009-07-01,4493956.3,4161816.6,315147.6,857034.0,697557.7,261783.5,720682.5,137958.8,233552.4,370451.2,396200.5,753691.8,115314.2,2727851.4,372975.2,-40835.5,61.91603357457813,61.84110080346007,80.80840300969041,68.36756614977678,68.24767385182665,53.39272169319033,56.78718260024319,70.79184829599829,88.19844767795568,64.01700985801732,61.672646612445035,52.65582980153979,53.69372456788393,59.76274300695095,64.43908011502363,
CRI,2009-10-01,4632549.8,4276122.5,322477.2,869831.5,727389.4,270376.5,722397.4,143901.6,232848.6,382813.0,411085.1,801772.0,118619.6,2813437.3,380418.6,-23991.3,62.78267468340965,62.87933582030942,78.83757089771171,69.76436331496251,71.80059241781012,55.386520485985216,56.57761377729376,70.72958301958386,87.80152851370369,65.01789290075597,62.83951343852824,55.21752940239848,54.90654238052279,60.829172310453934,64.68625977303103,
CRI,2010-01-01,4842824.8,4409279.3,310501.8,893143.1,746777.6,271750.8,767740.6,155091.3,233781.9,394946.9,422899.0,838095.7,121328.3,2933883.7,401910.1,31635.4,64.91841037037742,63.59118330994233,74.10637891123682,68.74833496735208,70.28251633261078,56.97467564365469,58.28949830937506,72.20487221674408,88.7672621646764,66.25457490633782,63.141400341910966,57.349474477402715,56.13132128125365,62.34203667480488,67.30977511329246,
CRI,2010-04-01,4911803.7,4491232.5,318467.8,862722.7,706039.6,280199.3,791737.6,164826.8,233473.0,407068.2,439588.4,866088.5,127060.1,3029842.7,405494.7,15076.5,65.04243056009372,64.06705360631267,76.2808453682426,66.76030816806008,66.97122002103309,58.47083160045416,58.81973702578236,73.70032632131515,88.03494958049417,67.49186378477715,64.1362900028932,58.608487062821816,57.74031330434656,63.27352929543168,67.12254867069132,
CRI,2010-07-01,5000970.9,4610890.9,337552.1,881000.5,718338.2,273121.6,806103.0,170055.1,236039.1,418331.5,455320.2,901504.6,131863.1,3119216.7,414152.1,-24072.1,65.14609973919394,64.951912050072,80.05599497207366,66.45744025698271,65.96087478402933,59.39546246725461,58.84309690044539,72.83800123613153,87.85857856456909,68.40666178061086,65.23596160175047,60.65254811727445,58.89298441422599,64.16807163860271,66.95998055963481,
CRI,2010-10-01,5056001.0,4651691.3,321042.9,872149.2,711550.1,282124.3,802130.5,170239.0,243376.0,429943.8,471152.9,924066.7,135466.2,3176374.9,423404.7,-19095.1,65.4091653617502,65.38773571632625,77.81735725392338,67.10793873447,66.8804088600762,60.54381301320196,57.928241041648974,71.0573262019586,90.04814387812036,69.49898582875927,66.7402459833569,62.01650916013024,59.760800103405366,64.74007573409506,66.3668175865412,
CRI,2011-01-01,5159075.5,4713198.1,299442.3,874057.7,724010.3,282475.3,816665.2,187769.9,245891.9,438820.9,488387.5,939064.9,140622.4,3257222.7,439340.4,6537.0,66.27621482048595,65.27841034403114,73.52927237666619,66.17568408572289,66.65560358966621,60.212944378411656,58.043322903284846,70.11043229748914,93.29388732276804,69.93688926671285,66.94036987282786,62.78898488528195,60.624052361180745,65.25345206125408,68.23756541808945,
CRI,2011-04-01,5325766.0,4855532.4,301714.3,903801.7,751392.7,292422.9,853758.3,179453.4,255265.1,450786.5,503431.9,969489.9,145408.3,3357593.5,459366.7,10866.9,67.04676441589542,66.24313996527495,70.39604942189081,66.90203733271747,67.58294281333777,60.636773115544656,59.74784171549205,70.96761691737856,92.61120578280592,70.67383752714433,67.86380594499956,64.75971424202858,62.160275438944474,66.64138631818092,69.573976174411,
CRI,2011-07-01,5469193.8,5004223.3,305980.3,936724.0,775305.5,287871.1,889290.3,182755.0,263079.7,466772.2,519249.4,1002480.6,150020.7,3473647.9,475247.0,-10276.5,68.6932703214755,68.15709159917976,73.42767076752214,69.43419364446201,69.94268493384992,60.93496619029324,61.96366407760753,71.96682410332382,93.80135895889929,71.83744440461788,68.79430895192196,67.1261644773516,63.45720444443693,68.42245706902611,71.34624955056458,
CRI,2011-10-01,5674920.7,5194588.6,307334.7,992733.6,826541.1,301317.1,952074.1,195968.1,269567.2,486157.3,530481.5,1005500.0,153455.0,3593203.2,488237.9,-7905.8,70.32762797074558,69.85038422569234,73.95049317220217,72.54251635311803,73.73772905511026,61.95287489848158,65.16496163814153,75.60252676996579,93.3377930405023,73.26021837742242,69.63155158289653,67.29847136424945,64.55340552814913,69.88123157334384,73.55888434810448,
CRI,2012-01-01,5761829.0,5265158.0,322237.7,960575.9,796897.6,323930.5,909073.3,187087.2,288259.1,513197.4,560671.8,1043148.6,156976.4,3658413.8,490767.5,5903.5,69.99084965776835,68.9861105711838,72.44173135714789,68.08710207544702,68.9541862126862,62.34345836391833,61.5397743019522,69.19481095875211,93.80606627038854,74.99195571302192,71.88783856105286,69.59704315416104,65.68140899016596,69.82829241094115,72.84137117674359,
CRI,2012-04-01,5869473.8,5368149.4,296834.7,987890.8,814478.7,310032.7,939329.3,204367.0,291002.7,535177.6,584385.5,1058181.2,160947.8,3773391.2,497793.7,3530.6,70.86382733116834,70.24452868842539,69.57382342455861,70.57966527966104,71.36136870216166,63.27848823634105,63.36851042839231,73.42897168827315,94.54555201419144,76.85607580463149,71.88010877732764,70.26722538802215,66.48106513250751,71.07697425967386,74.34075137378309,
CRI,2012-07-01,5985355.2,5504840.5,299918.2,1030313.1,840594.6,309387.2,971081.5,212325.7,298653.2,551141.1,595219.3,1069244.0,167557.2,3865222.0,500113.2,-19598.5,71.7866840809108,71.37981094577385,67.9920572685537,74.1873339212753,74.20418676376302,64.44485872681769,64.52193425441129,74.36542240786616,93.76554500854915,78.2223768291686,72.68607618308873,70.22772893317226,67.84384479712101,71.74773837758966,74.46480115995857,
CRI,2012-10-01,6160167.0,5648822.8,300807.9,1059366.6,860968.6,309150.9,990189.7,216154.9,305424.6,559725.3,613255.7,1117875.7,176871.5,3979497.4,506283.5,5060.6,72.92623131597144,72.55281777063179,68.61907286387685,74.69778490886534,73.45613212143074,66.90226843799726,65.119463760431,73.91450048916168,94.8240013933721,79.23514432969844,73.75659503513582,72.57570201751723,69.67029885062905,72.99273470985547,74.40063143403476,
CRI,2013-01-01,6228171.9,5710257.7,298439.6,1064106.3,843136.9,314745.7,1009976.7,211524.8,303229.8,564444.2,621570.0,1135631.4,186589.4,4032966.1,517135.4,778.8,73.60459502174857,73.34675085859993,68.88532300252145,76.95213635829154,73.50023284370775,69.57975684444251,65.45673262005884,71.66476881758864,92.17386440769673,80.39247941955591,74.4944952191066,73.17414895038013,71.40087208912988,73.3237420781785,76.32617427772944,
CRI,2013-04-01,6308506.7,5783757.9,292016.1,1057725.4,827280.6,328737.0,1012131.6,210091.2,310249.3,569392.1,629608.6,1178748.2,195058.4,4105279.4,516775.8,7973.0,74.74467850385258,73.98279283148872,70.19521607516434,77.4725752424338,72.63474333029636,71.44772840487154,64.51960752190608,70.49086985887479,93.41268235461312,81.53670613199192,74.6891651654302,75.22699601218133,72.45970125080007,73.8743963765896,74.64919878360021,
CRI,2013-07-01,6430117.6,5914079.0,311657.8,1041461.0,819056.9,345905.3,1026974.6,226976.5,319572.3,575142.8,657724.4,1206035.2,202629.1,4215054.9,536220.0,-20181.5,74.81046220187922,74.37427285154222,70.16295227687884,75.36795448777434,70.42453327426911,72.5743765811803,64.59544763802508,74.88860404077397,93.12754713242248,82.49616452220333,75.82722916232179,76.68543921447916,73.48103583952538,74.85209046646116,76.92271277152008,
CRI,2013-10-01,6530720.3,5980430.8,320090.1,1002487.6,812245.0,310951.0,1050658.6,255695.7,334063.5,582327.6,684877.6,1229678.3,209600.8,4346902.2,553315.9,-3026.5,75.57485931144942,75.02605650404966,69.7152628222552,72.88457448877473,70.14257618838965,74.22524442691827,65.51863500853423,82.4946717934456,94.52033399513284,83.38024054982817,76.86636263299415,77.89217409591352,74.18265781716238,76.23893155757695,79.48258938876872,
CRI,2014-01-01,6780383.3,6222320.7,327987.6,1055485.2,859974.6,351425.2,1101396.2,266856.6,348704.7,588885.8,705181.5,1257860.8,218537.1,4487422.7,552072.8,5989.8,77.50381081726292,76.89987210957214,72.61630727246602,75.9559629145478,74.07484036615759,76.28735999972214,67.85261503611498,83.96620290528148,95.7736827244952,84.05308046481662,78.82066130168381,78.6006339111536,75.67003355578046,77.73022617243883,78.04251087892129,
CRI,2014-04-01,6921493.0,6327308.4,350803.0,1071174.1,860462.0,313578.1,1129217.7,269554.9,357929.1,597350.2,728584.3,1283200.3,225916.7,4591753.1,580636.4,13548.2,78.80786639819779,78.32354924673426,77.5179529424971,77.17978172263358,74.11550798325165,77.79899315713044,69.0928426945468,84.05518759666718,98.74064191923624,84.6078734090439,79.80938881406674,79.91442457517446,77.17125902485147,78.93144964439057,82.57857699550013,
CRI,2014-07-01,7098480.5,6542023.5,347027.8,1108455.7,865673.9,373433.8,1154934.1,281303.0,369105.7,604311.0,752353.2,1320595.3,230504.0,4713106.2,570634.5,-14177.4,80.13337612543761,79.87277711483937,77.94762159753319,80.46579105353058,75.57494607582045,78.10125306238375,69.9235864140467,84.60049773313384,102.16214495673884,85.35662614831388,80.70607836957574,82.08720419659427,78.08940726256151,80.29052966688664,80.56325075228764,
CRI,2014-10-01,7219708.1,6657397.4,347066.7,1113247.8,863365.8,391935.2,1188148.1,284445.1,374593.3,613359.1,768054.5,1340892.4,235655.2,4805147.7,569910.7,-7600.1,80.62285099868168,80.5291897439927,78.83873104485994,80.14156775861463,75.12139843056707,80.00671187657169,70.87634174769653,84.08154735177729,100.74966514795352,86.1175053012692,81.6778524417765,83.1316294424898,79.65861636053508,81.05419677043112,79.23788186477897,
CRI,2015-01-01,7407865.0,6812740.0,351422.7,1132640.8,863911.5,384648.1,1233734.2,298245.7,380146.1,620811.5,798689.1,1374116.4,238285.4,4944028.5,595833.5,-708.5,82.60637174807032,82.15400118278299,80.74170503794316,84.17442548156278,78.43777172869409,80.27932291627533,72.51486110823758,84.95825519862287,101.05009174746016,86.81964336359471,81.82210175542407,84.9394366359118,80.73899512249666,82.22213929098481,82.47386363620633,
CRI,2015-04-01,7547028.3,6954147.2,358953.3,1138557.5,871150.5,418706.4,1246810.8,306809.8,390329.9,628189.2,825864.7,1398917.7,241007.9,5037930.0,579283.1,13598.0,82.36733484620035,82.49621769847352,82.25007275151977,83.6508009279076,78.75083697858392,80.31779810980792,73.04375457581355,85.16989157286388,100.42616746446568,87.71478938384257,81.42175620402824,85.88002119194239,81.53140733819507,82.65963617933583,78.74252685384727,
CRI,2015-07-01,7616825.8,7023338.7,360497.6,1108961.8,885683.4,435027.5,1273724.8,311632.4,398825.3,636364.1,833810.9,1417907.6,246586.7,5118851.8,612196.2,-18709.1,82.12602033832661,82.1978062284441,82.53195530378372,80.70980789676241,79.72406333721624,79.11140054152422,73.39948782135062,84.8532770898461,98.4594590257625,88.66750332417395,81.91868581273955,86.34985895981103,82.61464321347421,82.9780573339051,81.61071925191753,
CRI,2015-10-01,7600677.5,6990623.6,365949.2,1064303.3,893321.0,352964.9,1283511.6,316814.5,408949.4,642414.3,851293.3,1452737.1,251686.1,5207406.3,627606.1,-17552.2,82.27835720874509,82.34118523720561,83.65105717840562,77.25846749960566,80.10832349227852,79.75760766653033,73.72031082752326,84.7768554792028,98.87213791396044,89.83350407472014,82.5933507220887,87.7262530125502,83.32977967541639,83.72964820421635,82.48343973102985,
CRI,2016-01-01,7697767.2,7047059.2,382025.0,1020420.9,917189.4,369399.0,1290037.6,327358.6,420785.7,651317.3,867065.4,1461356.1,257293.6,5275214.4,623351.7,27356.3,81.35628946521608,81.36835130492287,82.59791049610205,71.55440916264754,79.09620588224894,78.9427793660882,73.6681921438875,86.46368462172768,98.72866105026652,90.8913464889004,82.2301447198288,87.53277036902155,83.62205272057938,83.83916331947445,80.28286124323405,
CRI,2016-04-01,7857664.0,7175592.2,398559.7,1055069.9,926094.1,352244.3,1320693.4,329234.9,432958.5,657209.5,867131.0,1497891.3,264599.8,5369718.4,650376.1,31695.7,83.35360863788227,82.67683397571292,88.02074637479517,74.54854484522131,80.9616019606453,79.41215791067233,74.27996944871579,87.19587966337272,97.96728936541206,91.69355207761303,81.59061287028732,89.26787580375971,84.69361756609692,84.4888308719308,82.44802819765334,
CRI,2016-07-01,8085256.5,7443142.8,397132.7,1201794.2,928984.7,406538.7,1340564.3,331256.8,443179.2,668212.3,891471.1,1491755.6,271237.9,5437677.1,643295.8,-1182.1,84.28395090903847,84.51211698042036,87.83290430496187,84.42382707882385,80.3963197091492,80.09022442631603,74.72205342518271,86.7848908052346,98.70290456727255,92.51430193276846,82.7322345443473,88.65446414186277,85.65355074674282,84.80473688313853,80.92658716780005,
CRI,2016-10-01,8428641.1,7843397.2,401543.9,1454990.2,954685.1,439346.2,1369446.1,333298.5,448702.7,679804.3,916965.8,1524870.5,274429.1,5547516.9,652845.1,-67601.3,86.96695250251743,87.77989574429743,85.1922375973451,101.60393541577412,82.2168053187275,81.53537628525808,75.29143109105948,85.11243293184155,99.328193917928,92.97880430396955,83.85890071970448,90.37824403214373,86.00320848207583,85.61487443218297,81.79128326519117,
CRI,2017-01-01,8397981.7,7752254.5,400755.5,1251487.2,980100.7,425694.8,1416114.6,357372.7,463863.5,690193.4,925237.8,1541923.6,279611.6,5674317.0,659754.3,-14027.0,86.20844672981843,86.31556225288291,86.5997317011822,86.2738993726517,83.2837109719944,82.96746902665906,76.58936021907111,86.77856468847904,101.40943756947988,93.48763410361812,85.12704038474524,91.29557204009768,86.69178226383282,86.76842981816301,81.85295521050371,
CRI,2017-04-01,8567664.1,7882701.1,411460.4,1233644.8,989588.1,415616.4,1462433.2,389323.5,474206.7,702377.7,967307.1,1540255.9,286075.4,5821979.6,658375.3,26587.7,86.03040577126798,86.19888629396674,85.2762542981607,83.95991087069854,82.74295353253365,84.48262228915699,77.34742437707622,89.28835991334529,101.7157806951238,94.063020742867,84.88156594414758,90.91404313048388,87.34209292214803,87.12316592148814,81.72463573824297,
CRI,2017-07-01,8645476.7,7940865.2,405235.2,1246675.7,1029945.3,328130.0,1491266.7,402746.0,481103.4,711104.5,996236.5,1585025.3,293341.9,5960824.3,659368.4,45243.0,86.86216619464278,86.7319576471301,84.3209703143971,83.50282385972753,85.15590145202657,85.64073693889371,77.4661585116732,89.31985608437822,103.33462849734556,94.53416263016813,85.80792975066913,92.69238362642372,87.77882178327444,87.953408314951,81.7865600901407,
CRI,2017-10-01,8785211.9,8164015.0,399492.0,1309097.7,1033999.3,428456.8,1501773.2,400764.5,495138.9,714556.2,1013588.1,1597141.7,304005.9,6026968.5,657485.9,-36289.0,86.91606771711378,87.3094848833273,82.89732685524613,87.07645107663095,84.88373916243664,86.70344936443101,77.62542392234135,88.51634958750554,101.08522830278352,94.96867742096256,86.50618284084997,92.51127703354416,88.51788128410168,87.94599116087826,81.42886636573876,
