code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,src_gdp,src_cons_hh,src_cons_gov,src_inv,src_capform,src_exports,src_imports
ESP,1980-07-01,25563.906416061607,16644.765531527577,3464.8940665630394,5864.374066425701,6598.646193958645,3430.707406521241,4417.118934823752,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1980-10-01,26398.62020980639,17210.05134438808,3688.142343155002,6348.168582496494,6011.418174705476,3978.6536276450092,4385.088364770059,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1981-01-01,26922.174790361325,17580.818655104573,3807.3427804303487,6145.497906845217,6689.578890969863,3810.442195792676,4821.117415178393,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1981-04-01,27926.804877998176,18379.311732966464,3986.1434363433686,6785.1091251640355,6227.2463832742715,4548.759438593635,5115.592010833309,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1981-07-01,28885.769961651535,18719.987783682776,4016.4486322608295,6559.556276455355,6938.274339422232,4857.986442058704,5528.889688945474,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1981-10-01,29858.540744183625,19668.937161545564,4305.358166673957,7007.3930920073735,6524.147116889213,4952.668325855825,5496.859118891781,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1982-01-01,30947.067001929685,20184.787332977205,4421.528084357558,7088.025511352505,7101.51496417731,5209.518117007592,5860.561075630485,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1982-04-01,32029.22139865479,20929.546017981633,4580.125276325604,7389.852270252528,7647.11114624462,4983.893202427216,5969.051716134928,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1982-07-01,33234.56510845165,21585.10561084268,4765.997144619365,7647.004310326193,7672.309363488692,5583.209381781338,6255.2603582276015,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1982-10-01,34426.10311936977,22373.926497990225,4987.22507481683,8040.359761455825,7753.381888534838,6006.2560966195415,6591.064721693735,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1983-01-01,35540.11682119964,22883.32854227897,5153.903652362866,8067.600443667018,8751.450406332668,6171.445766223031,7278.172111555207,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1983-04-01,36685.989828134276,23827.979168713162,5494.332019835677,8562.291232622289,7553.98729990783,7004.444892821112,7144.883610364034,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1983-07-01,37658.760610666366,24309.439328716024,5598.379859152293,8465.31440395044,7910.049065313202,7166.612800175757,7269.906157992964,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1983-10-01,38865.16629730004,24880.098580862275,5746.875319147852,8314.945838144653,8845.669827332244,7527.209761871178,8048.972281234393,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1984-01-01,40386.979104470876,25482.998468723006,5854.963851253463,8417.37080325874,8605.738976182161,8562.666959141829,8094.435025826731,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1984-04-01,41373.555585881695,26158.977130869884,6030.733987574737,8550.305332449363,7992.217165022134,8842.683594201402,7672.871394152324,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1984-07-01,42539.60615271601,26914.482694445804,6256.002610561197,8800.919608792343,8989.190108157178,9161.98313849595,8762.944020173156,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1984-10-01,43549.54612453699,27297.07157159094,6286.307806478658,8785.664826754075,9775.812716037355,8551.587164229399,8294.88439971113,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1985-01-01,44833.47612025893,27945.108349451937,6475.210194364165,8950.198547309681,10643.507848963678,9022.982075049113,9163.842767941955,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1985-04-01,45679.871659208795,29012.27339160114,6810.587695850732,9811.00410518339,9278.42181913262,9452.072314385005,8862.135462920076,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1985-07-01,47240.97760934217,29629.14422160481,7051.008916795923,9983.165216758132,9818.540127885999,9624.31276256913,8868.334928091757,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1985-10-01,48753.23262498157,30503.940137324298,7295.470830530108,10682.705935941578,9980.685177978292,10122.903533628441,9152.477081793872,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1986-01-01,50918.60339526861,31298.134463757593,7549.024303039532,10942.03723059214,11392.88091830914,9117.663958846233,8369.27798177132,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1986-04-01,53285.74976455248,32495.33673662186,7658.123008342392,11339.75119087556,12569.528106141048,9625.320016652078,8959.260417276435,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1986-07-01,53946.29935705789,33367.98327662705,7753.07928888377,11475.954601931528,12613.35109265248,9272.781087620242,8932.396068199143,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1986-10-01,55376.78215626174,35230.417333066696,8267.257446283358,12580.83667241753,10880.151976125404,10150.09939386804,9122.513000130739,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1987-01-01,56641.59656892082,35707.578741640966,8391.508749544948,12604.80847276338,12775.496142744772,9959.728372190848,10069.997927202874,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1987-04-01,58410.84997907198,36675.87250093244,8930.941236875753,13366.457947388346,12940.927916825422,10317.303571637425,10354.140080904988,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1987-07-01,60712.15378447267,37474.36557879433,9243.0847548256,14025.682456899223,14610.583702910923,10785.676720208294,11257.195507580065,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1987-10-01,63004.96177517876,38170.76331022704,9509.770478899258,14851.619941542605,16240.798801136138,10507.674593314616,11221.031960745251,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1988-01-01,63699.49462646259,39101.44299451829,9593.6148542709,15277.66421132567,15757.650374847617,10979.06950413433,11553.736591625544,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1988-04-01,65606.80502540104,39954.7451530948,9736.049275082967,16209.295542948481,17044.950603620888,11119.077821664116,12021.796212087569,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1988-07-01,67732.88265272554,41236.847766673854,10000.714652762126,16893.581480093657,18050.688144058215,11581.407445737295,12879.38889417031,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1988-10-01,68784.23972118272,42446.94629382391,10441.150166762558,17670.48573675689,18068.217338662787,11498.81261093555,13402.210456982197,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1989-01-01,71597.41636193327,43992.34743240453,11079.579627423736,19000.920655951573,18576.56398219538,12172.665592427831,13974.627741167544,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1989-04-01,73565.25944057078,45340.006005269686,11393.743491768082,19544.644672886992,19517.662617528353,12390.232474344622,14787.790922853226,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1989-07-01,75808.15451994607,46374.930411704416,11685.683545772958,19675.399947500722,21592.681028844585,11961.14223500873,15416.003393583716,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1989-10-01,76909.42449973404,47433.497950996425,11858.423162502484,20041.51471641916,21597.06332749573,12053.809610639955,15638.150895569004,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1990-01-01,79191.61272207188,48582.339270288976,12165.515814466089,20451.214576875507,22961.053782664003,12051.79510247406,16120.675934764955,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1990-04-01,81901.77760965035,50158.906356726926,13047.397015664204,21957.079489510274,21900.537509087386,12860.620131081387,15731.142873144241,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1990-07-01,83025.34910301166,51006.83507601768,13366.611745994793,22318.835749274924,21834.80302932024,12946.236728131975,15805.53645520443,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1990-10-01,87665.12590310193,52345.89614602565,14017.163285022956,23298.410681589434,24378.72739630878,13387.414016463244,16095.878074078226,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1991-01-01,87295.55796388669,52812.31067602842,14034.336229376184,22937.744049113237,23591.009213765814,13801.395444554915,16603.200973960906,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1991-04-01,89871.91377002516,54682.26754746812,14621.246856977677,23825.79028919814,23764.110010485965,14244.58724105208,17112.59036223415,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1991-07-01,92093.56931266395,56199.72680176285,15275.839088794835,23294.052172435644,24792.854618841797,13756.069010822252,17548.61941264248,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1991-10-01,94569.03731930401,57618.31477319986,16130.445613667234,23714.64830577647,24677.819279249292,14520.574859779861,18053.8758241346,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1992-01-01,97375.84209903362,59495.794459639605,16897.167070378997,24493.7318170166,24647.14318869129,15346.523207797307,18730.65077204327,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1992-04-01,97200.61592095741,59960.05961392808,16977.980926158893,23165.476152398813,24134.414246507553,15364.653781290372,18965.197204371925,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1992-07-01,98720.3047744546,61032.59809536303,17333.561891590438,24051.34313790682,22580.889374677343,16128.152376165035,18199.56325566914,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1992-10-01,98558.88429525713,60476.98447321687,16859.790662080795,21262.98690676907,25103.997823072954,15466.38644366813,19038.55754223683,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1993-01-01,98815.88268976889,61031.52340750588,17459.833541246524,21422.072490882438,22099.932097714394,16586.452983906423,18251.22546543316,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1993-04-01,99963.87965037717,61632.27391965231,17938.655636742405,22056.23557275902,21810.70038673895,16890.64371695675,18240.893023480356,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1993-07-01,102531.73964182104,62859.567452516756,18580.115616995332,22589.06331680996,22360.678867457405,17722.635589471884,18950.731785638,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1993-10-01,104093.90756879124,63391.53794180563,18581.125790192582,22359.15195894749,22733.174252804565,19320.140565027574,19933.347015349667,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1994-01-01,105370.40372665541,64015.93158680935,18535.667996316388,22082.386627681764,23008.16349316379,20879.36988543124,21104.01268860237,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1994-04-01,106781.7709427964,65417.324552531965,18502.332280807183,22946.461067420816,23559.23754854503,20815.91287820551,21498.71197119949,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1994-07-01,108770.8535581704,66752.08687111133,18699.31605427068,23911.870844985508,24413.78578551792,21223.85078179949,22272.611873464517,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1994-10-01,110251.24926870505,67656.974046831,18979.134029908568,24439.250452594213,24511.291930505857,23100.365138331807,24005.362388949765,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995,ine_base1995
ESP,1995-01-01,112609.0,68822.0,19845.0,24575.0,25276.0,24891.0,26225.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1995-04-01,114297.0,69748.0,20086.0,25228.0,25884.0,24992.0,26413.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1995-07-01,115575.0,70550.0,20331.0,25327.0,26052.0,24877.0,26235.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1995-10-01,117778.0,71657.0,20628.0,25652.0,26435.0,25881.0,26823.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1996-01-01,119431.0,72122.0,20954.0,26216.0,26908.0,26983.0,27536.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1996-04-01,121143.0,73677.0,21196.0,26009.0,26716.0,27465.0,27911.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1996-07-01,123502.0,74688.0,21454.0,26768.0,27403.0,28457.0,28500.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1996-10-01,124870.0,75216.0,21658.0,27089.0,27695.0,29910.0,29609.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1997-01-01,126091.0,76527.0,21665.0,27464.0,28175.0,30616.0,30892.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1997-04-01,127662.0,76439.0,21897.0,28528.0,29153.0,32508.0,32335.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1997-07-01,130437.0,77740.0,22122.0,28958.0,29504.0,34916.0,33845.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1997-10-01,134781.0,81856.0,22278.0,29943.0,30551.0,35419.0,35323.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1998-01-01,134360.0,80228.0,22696.0,30881.0,31548.0,35501.0,35613.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1998-04-01,137521.0,81875.0,23079.0,31495.0,32354.0,36744.0,36531.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1998-07-01,139798.0,82926.0,23510.0,32991.0,33994.0,36539.0,37171.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1998-10-01,143880.0,86689.0,23979.0,33986.0,35073.0,36494.0,38355.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1999-01-01,144820.0,85517.0,24397.0,35061.0,36271.0,37488.0,38853.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1999-04-01,146934.0,87530.0,24759.0,36396.0,37538.0,38160.0,41053.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1999-07-01,149761.0,89720.0,24943.0,37356.0,38595.0,39911.0,43408.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,1999-10-01,153727.0,92262.0,25458.0,38454.0,39665.0,41524.0,45182.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2000-01-01,157310.0,94350.0,26073.0,40497.0,41640.0,43351.0,48104.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2000-04-01,160177.0,95438.0,26591.0,41584.0,42798.0,45878.0,50528.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2000-07-01,163101.0,97219.0,27339.0,42561.0,43686.0,46867.0,52010.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2000-10-01,166981.0,99187.0,27713.0,43549.0,44598.0,49037.0,53554.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2001-01-01,170666.0,101205.0,28116.0,44307.0,45314.0,49485.0,53454.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2001-04-01,173289.0,103217.0,28623.0,44999.0,46105.0,48956.0,53612.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2001-07-01,176986.0,105223.0,29064.0,45827.0,46842.0,48861.0,53004.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2001-10-01,180017.0,106043.0,29679.0,46420.0,47370.0,48103.0,51178.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2002-01-01,182792.0,107888.0,30076.0,47253.0,48237.0,49265.0,52674.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2002-04-01,186247.0,109168.0,30620.0,48746.0,49725.0,49173.0,52439.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2002-07-01,188921.0,110522.0,31349.0,49332.0,50260.0,49974.0,53184.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2002-10-01,191784.0,112651.0,32043.0,50932.0,52002.0,50752.0,55664.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2003-01-01,195576.0,113161.0,32622.0,52616.0,53705.0,50852.0,54764.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2003-04-01,199242.0,115451.0,33252.0,53504.0,54132.0,51269.0,54862.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2003-07-01,202157.0,117218.0,33783.0,55042.0,55887.0,51356.0,56087.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2003-10-01,205708.0,119492.0,34433.0,56557.0,57243.0,52135.0,57595.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2004-01-01,209258.0,122072.0,35443.0,57129.0,57840.0,53008.0,59105.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2004-04-01,212615.0,124160.0,36314.0,58819.0,60104.0,54263.0,62226.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2004-07-01,216604.0,126447.0,37263.0,60611.0,61639.0,54876.0,63621.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2004-10-01,221582.0,128824.0,37963.0,62755.0,63838.0,56207.0,65250.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2005-01-01,224925.0,130846.0,38861.0,64559.0,65422.0,55727.0,65931.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2005-04-01,229616.0,133721.0,39664.0,66554.0,67317.0,57444.0,68530.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2005-07-01,234127.0,136282.0,40296.0,68711.0,69604.0,58702.0,70757.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2005-10-01,239454.0,139038.0,41225.0,69595.0,70563.0,59606.0,70978.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2006-01-01,243950.0,141522.0,42014.0,73004.0,74487.0,61289.0,75362.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2006-04-01,249219.0,144663.0,42848.0,74919.0,76164.0,62956.0,77412.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2006-07-01,253709.0,146645.0,43834.0,76236.0,77549.0,63236.0,77555.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2006-10-01,258098.0,148680.0,44859.0,77791.0,79165.0,65607.0,80213.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2007-01-01,264171.0,151596.0,45724.0,79311.0,80788.0,68444.0,82381.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2007-04-01,267775.0,154217.0,46791.0,80548.0,82015.0,69303.0,84551.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2007-07-01,269879.0,156138.0,48016.0,80099.0,81746.0,70651.0,86672.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2007-10-01,275716.0,159963.0,49178.0,81966.0,83659.0,70934.0,88018.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2008-01-01,278379.0,161665.0,50592.0,81085.0,82562.0,72115.0,88555.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2008-04-01,279616.0,161217.0,51706.0,79952.0,81868.0,71727.0,86902.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2008-07-01,278095.0,159915.0,52549.0,76199.0,77964.0,73654.0,85987.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2008-10-01,276342.0,157197.0,53427.0,72650.0,74416.0,66706.0,75404.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2009-01-01,269883.0,153810.0,54147.0,67111.0,63838.0,59330.0,61242.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2009-04-01,268080.0,151792.0,54838.0,60390.0,62085.0,60827.0,61462.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2009-07-01,267667.0,152376.0,55485.0,61146.0,62999.0,62679.0,65872.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2009-10-01,267360.0,153514.0,55755.0,59881.0,61642.0,63795.0,67346.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2010-01-01,269135.0,155068.0,55406.0,59979.0,61339.0,65201.0,67879.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2010-04-01,268461.0,156669.0,55346.0,59508.0,61021.0,68118.0,72693.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2010-07-01,269037.0,156757.0,55069.0,58224.0,59602.0,70575.0,72966.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2010-10-01,270512.0,157911.0,54829.0,57906.0,59306.0,74309.0,75843.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2011-01-01,269181.0,157241.0,55178.0,55932.0,57786.0,77660.0,78684.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2011-04-01,268986.0,156699.0,55013.0,54411.0,56100.0,78478.0,77304.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2011-07-01,266730.0,156420.0,54628.0,53302.0,54708.0,78932.0,77958.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2011-10-01,263793.0,155148.0,54167.0,51664.0,52770.0,79001.0,77293.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2012-01-01,262730.0,155997.0,53182.0,50333.0,50622.0,79522.0,76593.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2012-04-01,260020.0,154937.0,52361.0,49153.0,48871.0,79748.0,75897.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2012-07-01,258818.0,153566.0,51783.0,47669.0,47143.0,82335.0,76009.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2012-10-01,254396.0,152655.0,47661.0,46680.0,45996.0,82649.0,74565.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2013-01-01,257197.0,151123.0,50713.0,45808.0,45263.0,83453.0,73355.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2013-04-01,256492.0,150534.0,50577.0,44752.0,44241.0,84266.0,73126.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2013-07-01,256110.0,151264.0,50558.0,45192.0,44817.0,84286.0,74815.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2013-10-01,255853.0,152203.0,50683.0,44746.0,44269.0,83952.0,75254.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2014-01-01,257703.0,152485.0,50509.0,46820.0,46833.0,84285.0,76409.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2014-04-01,258585.0,153913.0,50429.0,46754.0,47078.0,85206.0,78041.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2014-07-01,260038.0,154577.0,50639.0,46662.0,47024.0,87593.0,79795.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2014-10-01,262623.0,155442.0,50827.0,47086.0,47615.0,88048.0,79309.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2015-01-01,268094.0,156579.0,51738.0,48192.0,50973.0,88721.0,79917.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2015-04-01,270627.0,158176.0,52214.0,49887.0,52680.0,90197.0,82640.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2015-07-01,273121.0,159614.0,52496.0,50110.0,53097.0,91559.0,83645.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2015-10-01,275270.0,160035.0,52869.0,50741.0,53861.0,91517.0,83012.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2016-01-01,277417.0,160776.0,52717.0,50710.0,53763.0,91463.0,81302.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2016-04-01,279123.0,161902.0,52973.0,50489.0,53054.0,93367.0,82173.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2016-07-01,282308.0,164083.0,53042.0,50744.0,52948.0,95007.0,82772.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
ESP,2016-10-01,284119.0,165776.0,53118.0,52344.0,54285.0,97222.0,86282.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
